A_ARTICLE_ID,PRODUCT_CODE,PROD_NAME,PRODUCT_TYPE_NO,PRODUCT_TYPE_NAME,PRODUCT_GROUP_NAME,GRAPHICAL_APPEARANCE_NO,GRAPHICAL_APPEARANCE_NAME,COLOUR_GROUP_CODE,COLOUR_GROUP_NAME,PERCEIVED_COLOUR_VALUE_ID,PERCEIVED_COLOUR_VALUE_NAME,PERCEIVED_COLOUR_MASTER_ID,PERCEIVED_COLOUR_MASTER_NAME,DEPARTMENT_NO,DEPARTMENT_NAME,INDEX_CODE,INDEX_NAME,INDEX_GROUP_NO,INDEX_GROUP_NAME,SECTION_NO,SECTION_NAME,GARMENT_GROUP_NO,GARMENT_GROUP_NAME,DETAIL_DESC
82115,807319,Peppa trousers,272,Trousers,Garment Lower body,1010010,Melange,51,Light Pink,1,Dusty Light,4,Pink,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Trousers in a soft rib knit with a lightly brushed finish. High waist with covered elastication and a drawstring, and straight, wide legs."
54660,708305,HAL Rose aliceband,74,Hair/alice band,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Satin-covered Alice band with floral decorations on top.
70190,759807,Cilla tube top,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Tube top in ribbed cotton jersey.
63980,739953,Lively,258,Blouse,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"V-neck blouse in an airy weave with a slight sheen and velvety-smooth finish. Stand-up collar, long sleeves, wide cuffs with covered buttons, a yoke with a pleat at the back, and a rounded hem. Slightly longer at the back."
66510,748342,Francis dress,265,Dress,Garment Full body,1010016,Solid,22,Yellow,7,Medium,8,Yellow,6555,Baby Girl Woven,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1006,Woven/Jersey/Knitted mix Baby,"Sleeveless dress in a cotton weave with frill trims on the shoulder straps and elastication at the back. Buttons down the front, a gathered seam at the waist and a flared skirt. Unlined."
20828,590748,J LO,262,Jacket,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Jacket in soft faux fur with notch lapels, concealed press-studs down the front and side pockets. Lined."
21269,593187,PIM onepeice,267,Jumpsuit/Playsuit,Garment Full body,1010017,Stripe,10,White,3,Light,9,White,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"All-in-one suit in printed, organic cotton jersey with a jersey-lined hood and long sleeves. Concealed zip in the side, press-studs at the top, a kangaroo pocket at the front and foldover ribbing at the cuffs and hems."
22575,599084,Busta Rhymes,265,Dress,Garment Full body,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in a patterned jacquard weave with a slight sheen. Pleats that taper at the waist, a concealed zip at the back, dropped shoulders and long balloon sleeves with narrow, close-fitting, buttoned cuffs. Unlined."
26034,615665,SC MOONDUST dress,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,2080,Studio Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1001,Unknown,"STUDIO COLLECTION. Dress in an airy, patterned silk and cotton weave with a small, drawstring stand-up collar with long ties, concealed press-studs at the top and long sleeves with pin-tucks and flared cuffs. Pleats at the back and hem for added width, and a double layer at the hem with an overlocked edge. Unlined."
43837,678321,HEDDA Tank - SPEED,253,Vest top,Garment Upper body,1010016,Solid,19,Greenish Khaki,1,Dusty Light,20,Khaki green,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Vest top in soft jersey made from an organic cotton blend.
94242,861569,Pru dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Fitted, calf-length dress in stretch jersey with a stand-up collar and concealed zip at the back of the neck. Long puff sleeves with a gathered seam at the top, and pleats on one shoulder and at one side to create a draped effect at the front. Seam at the waist and a wrapover skirt with an asymmetric hem. Lined over the bust."
31283,631720,Melker,272,Trousers,Garment Lower body,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,7617,Kids Girl Trouser,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1009,Trousers,"Ankle-length trousers in a soft Tencel™ lyocell dobby weave with elastication and a decorative drawstring with tassels at the waist, and side pockets."
12459,553685,W Mo,275,Skirt,Garment Lower body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Calf-length skirt in a patterned weave with pleats and a concealed zip in the side. Inner skirt.
17790,575923,Fast Cross bag Suede/PU mix,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shoulder bag in grained imitation leather with a suede flap with a magnetic fastener and decorative metal ring partially covered in imitation leather at the front. Adjustable shoulder strap and two inner compartments, one with a zip. Size 8x21.5x29 cm."
51421,698949,Sybil sleeping mask OL,78,Other accessories,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Sleep mask in faux fur with appliqués and an elastic strap at the back. Jersey lining.
22931,600886,Timeless Highwaist,59,Swimwear bottom,Swimwear,1010022,Jacquard,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, waist-high bikini bottoms with wide sides and medium coverage at the back."
50434,696852,Donna coat,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Coat in woven fabric with notch lapels, a detachable tie belt at the waist, long sleeves with a tab and button, and welt side pockets. Unlined."
30866,630145,FLORIDA TIGHTS,273,Leggings/Tights,Garment Lower body,1010005,Colour blocking,63,Dark Purple,4,Dark,6,Lilac Purple,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Running tights in fast-drying functional fabric with a wide waistband with a concealed drawstring, a zipped key pocket at the back and a zip at the hems. Reflective details."
58264,719439,Sunglasses Isla,81,Sunglasses,Accessories,1010016,Solid,50,Other Pink,3,Light,4,Pink,4323,Small Acc. Jewellery & Other,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Sunglasses with glittery plastic frames and UV-protective, tinted lenses."
62236,735735,AK NEON TEE D3,255,T-shirt,Garment Upper body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,4020,AK Tops Jersey & Woven,D,Divided,2,Divided,70,Divided Asia keys,1005,Jersey Fancy,Oversized T-shirt in lightweight sweatshirt fabric with a round neckline and low dropped shoulders.
40056,663407,claudia superhighwaist,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","High-waisted shaping briefs in microfibre and mesh that have a sturdy, sculpting effect on the tummy and waist with a mesh-lined front, lined gusset, high cut at the back and laser-cut edges."
83503,812304,Lace sock 2-P,302,Socks,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,6541,Baby Socks,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1021,Socks and Tights,"Socks in a soft, fine-knit cotton blend. Foldover, shaft with a decorative lace trim."
60450,729006,PQ Micaela Waistbelt,67,Belt,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Waist belt with a metal buckle. The belt narrows at the ends. Width 2-4 cm.
1737,373506,Trainer 3p sock,302,Socks,Socks & Tights,1010010,Melange,52,Pink,1,Dusty Light,4,Pink,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
28594,623559,Mattis SL,297,Pyjama set,Nightwear,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Pyjama top and shorts in printed cotton-blend jersey. Round-necked vest top and short shorts with an elasticated waist.
7271,512230,Raw basic knit,252,Sweater,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,5958,Knitwear inactive from s1,F,Menswear,3,Menswear,21,Contemporary Casual,1003,Knitwear,"Fine-knit jumper containing some wool with hard-worn details and ribbing around the neckline, cuffs and hem."
69538,757596,Dina Fingerless Glove,71,Gloves,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Wrist warmers in a rib knit containing some wool with thumbholes.
103400,911592,ED Cassie polo,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1949,Knitwear,A,Ladieswear,1,Ladieswear,2,H&M+,1003,Knitwear,"Jumper in a soft knit containing some wool with a ribbed polo neck, dropped shoulders and long sleeves. High slits in the sides and ribbing at the cuffs and hem. Longer at the back. The polyester content of the jumper is recycled."
34923,644300,Miami SW,57,Swimsuit,Swimwear,1010014,Placement print,22,Yellow,5,Bright,8,Yellow,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,Fully lined swimsuit with a print motif on the front and deep neckline at the back.
77859,791492,SEQUINS tee TP,255,T-shirt,Garment Upper body,1010015,Sequin,10,White,3,Light,9,White,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,T-shirt in soft jersey with a reversible sequin motif on the front and narrow ribbing around the neckline.
30206,627206,AMBRA CARDIGAN,245,Cardigan,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Cardigan in soft, fine-knit cotton with long sleeves, buttons down the front and ribbing around the neckline, cuffs and hem."
31243,631536,Basic 7p shaftless pattern,302,Socks,Socks & Tights,1010001,All over pattern,10,White,3,Light,9,White,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend with elasticated tops.
93704,859236,Tropicana Tie Tanga,59,Swimwear bottom,Swimwear,1010026,Other structure,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a low waist, ties at the sides and medium coverage at the back."
75118,779853,Premium DINA blouse,258,Blouse,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,"Blouse in airy, softly draping silk with a V-neck, long dolman sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
30233,627300,ES LUIGI set,308,Hoodie,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a hooded top and joggers in printed sweatshirt fabric. Top with a jersey-lined hood and ribbing at the cuffs and hem. Joggers with an elasticated drawstring waist, side pockets and ribbed hems."
101868,900227,Shaping Skinny HW Petite,272,Trousers,Garment Lower body,1010023,Denim,7,Grey,4,Dark,12,Grey,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape."
44761,681150,Jonquille joggers RW,272,Trousers,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1710,Trouser,A,Ladieswear,1,Ladieswear,6,Womens Casual,1009,Trousers,"Pull-on, ankle-length trousers in a patterned viscose weave with an elasticated waist and side pockets in a loose fit with tapered legs."
41856,670435,Billie,253,Vest top,Garment Upper body,1010016,Solid,23,Dark Yellow,4,Dark,8,Yellow,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Cropped vest top in soft jersey made from a cotton blend.
72779,769000,W Josephine cardholder,84,Wallet,Accessories,1010011,Metallic,3,Silver,3,Light,15,Metal,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Card holder in grained imitation leather with a flap and button and four inner compartments. Size 1.5x7x10 cm.
42517,673260,Romina LL PJ (W),297,Pyjama set,Nightwear,1010020,Contrast,43,Dark Red,4,Dark,4,Pink,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas with a shirt and bottoms in satin. Shirt with notch lapels, buttons down the front, front pockets and long sleeves with narrow cuffs. Bottoms with an elasticated waist."
26332,616869,Paloma straw shopper,66,Bag,Accessories,1010001,All over pattern,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Round bag in braided paper straw with two imitation leather handles and a tab with a magnetic fastener at the top. Lined. Size approx. 8x40x40 cm.
84945,817349,STELLA set,270,Garment Set,Garment Full body,1010001,All over pattern,42,Red,7,Medium,18,Red,6525,Baby Girl Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1005,Jersey Fancy,"Dress in lightweight sweatshirt fabric and a pair of leggings in jersey. Dress with long raglan sleeves, press-studs at the back of one shoulder, and a gently rounded hem with short slits in the sides. Leggings with an elasticated waist and all-over print."
11694,549263,Kanta trouser,272,Trousers,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,Tailored trousers woven in a stretch cotton blend with a concealed zip in the side and fake back pocket. Straight tapered legs with creases and short slits at the hems.
18557,579454,Dandy studded hipbelt,67,Belt,Accessories,1010016,Solid,10,White,3,Light,9,White,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Narrow belt in imitation leather with decorative metal studs and a metal buckle. Width 1.5 cm.
55449,710695,PAM CANVAS CAP,69,Cap/peaked,Accessories,1010016,Solid,43,Dark Red,4,Dark,18,Red,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Cap in cotton twill with an adjustable metal fastening at the back.
104927,928898,HARRI HOOPS,70,Earring,Accessories,1010011,Metallic,5,Gold,5,Bright,15,Metal,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Metal hoop earrings in various sizes.
64173,740588,Tess Sl-set DTP (W),297,Pyjama set,Nightwear,1010017,Stripe,51,Light Pink,1,Dusty Light,4,Pink,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Pyjamas with a strappy top and shorts in a soft viscose weave. Top with narrow shoulder straps and a wide flounce at the hem. Shorts with narrow elastication at the waist and a frill trim at the hem.
13058,556360,Spinach vest,261,Outdoor Waistcoat,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,6512,Baby Boy Outdoor,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1007,Outdoor,Padded gilet with a stand-up collar and fastening down the front. Lined.
75398,781469,Class Vendela earring,70,Earring,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal earrings with narrow hoops and a round pendant with a plastic stone at the bottom. Length approx. 4 cm.
15826,568040,Sara micro leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Microfibre leggings with an elasticated waist and lace-trimmed hems.
21457,594264,Ibiza Vis. TRS,272,Trousers,Garment Lower body,1010017,Stripe,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Trousers in an airy weave with an elasticated waist, side pockets and straight, wide legs."
3598,458851,Poppy cotton shirt,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Long cotton poplin shirt with a grandad collar, concealed buttons down the front and a yoke with a pleat at the back. Long sleeves with wide buttoned cuffs and a rounded hem with slits in the sides."
97777,875898,Lily 2pk top,255,T-shirt,Garment Upper body,1010001,All over pattern,22,Yellow,2,Medium Dusty,8,Yellow,6525,Baby Girl Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1005,Jersey Fancy,"Long-sleeved tops in soft cotton jersey, one patterned and one with a flounce over the shoulders. Concealed press-stud on one shoulder (except in sizes 1½-4Y)."
