SRC,DST
TSHP04511,TSHP01471
TSHP04121,TSHP02457
TSHP04121,TSHP06809
TSHP04121,TSHP03286
TSHP04121,TSHP00085
TSHP04121,TSHP05994
TSHP04121,TSHP03378
TSHP04121,TSHP06020
TSHP04121,TSHP02709
TSHP04121,TSHP01298
TSHP04121,TSHP04806
TSHP00157,TSHP05845
TSHP00157,TSHP03536
TSHP00157,TSHP07143
TSHP00157,TSHP03661
TSHP00157,TSHP04522
TSHP00157,TSHP05244
TSHP00157,TSHP06810
TSHP00157,TSHP05984
TSHP00157,TSHP00111
TSHP00157,TSHP00027
TSHP02407,TSHP02620
TSHP02407,TSHP02381
TSHP02407,TSHP02898
TSHP02407,TSHP01873
TSHP02407,TSHP05968
TSHP02407,TSHP03241
TSHP02407,TSHP06853
TSHP02407,TSHP03294
TSHP02407,TSHP03266
TSHP02407,TSHP04207
TSHP02130,TSHP05138
TSHP02130,TSHP07069
TSHP02130,TSHP06231
TSHP02130,TSHP03389
TSHP02130,TSHP01977
TSHP02130,TSHP05570
TSHP02130,TSHP06961
TSHP02130,TSHP03010
TSHP02130,TSHP00475
TSHP02130,TSHP07325
TSHP01671,TSHP07281
TSHP01671,TSHP07312
TSHP01671,TSHP07020
TSHP01671,TSHP03012
TSHP01671,TSHP05768
TSHP01671,TSHP00821
TSHP01671,TSHP00642
TSHP01671,TSHP06722
TSHP01671,TSHP04097
TSHP01671,TSHP06218
TSHP01008,TSHP04241
TSHP01008,TSHP00084
TSHP01008,TSHP00525
TSHP01008,TSHP06205
TSHP01008,TSHP07416
TSHP01008,TSHP05001
TSHP01008,TSHP03698
TSHP01008,TSHP02851
TSHP01008,TSHP06079
TSHP01008,TSHP02292
TSHP01661,TSHP00527
TSHP01661,TSHP02492
TSHP01661,TSHP02938
TSHP01661,TSHP02960
TSHP01661,TSHP02442
TSHP01661,TSHP03732
TSHP01120,TSHP00890
TSHP01120,TSHP03250
TSHP01120,TSHP02246
TSHP01120,TSHP05422
TSHP01120,TSHP03681
TSHP01120,TSHP02001
TSHP01120,TSHP02331
TSHP01120,TSHP03482
TSHP01120,TSHP04084
TSHP01120,TSHP01387
TSHP02939,TSHP05846
TSHP02939,TSHP00989
TSHP02939,TSHP04528
TSHP02939,TSHP00637
TSHP02939,TSHP06956
TSHP02939,TSHP06381
TSHP02939,TSHP02437
TSHP02939,TSHP03586
TSHP02939,TSHP06713
TSHP02939,TSHP01778
TSHP04464,TSHP05419
TSHP04464,TSHP03418
TSHP04464,TSHP06596
TSHP04464,TSHP06948
TSHP04464,TSHP06948
TSHP04464,TSHP05720
TSHP04464,TSHP02016
TSHP04464,TSHP07055
TSHP04464,TSHP01393
TSHP04464,TSHP06549
TSHP04688,TSHP05509
TSHP04688,TSHP04846
TSHP04688,TSHP01617
TSHP04688,TSHP00622
TSHP04688,TSHP02052
TSHP04688,TSHP02736
TSHP04688,TSHP01499
TSHP04688,TSHP00949
TSHP04688,TSHP06881
TSHP04688,TSHP04411
TSHP04096,TSHP00926
TSHP04096,TSHP06682
TSHP04096,TSHP02634
TSHP04096,TSHP02634
TSHP04096,TSHP04524
TSHP04096,TSHP04385
TSHP04096,TSHP03139
TSHP04096,TSHP04806
TSHP04096,TSHP04335
TSHP04096,TSHP05869
TSHP07138,TSHP00050
TSHP07138,TSHP01572
TSHP07138,TSHP00386
TSHP07138,TSHP01935
TSHP07138,TSHP06060
TSHP07138,TSHP03393
TSHP05517,TSHP03355
TSHP05517,TSHP01045
TSHP05517,TSHP06959
TSHP05517,TSHP03955
TSHP05517,TSHP02257
TSHP05517,TSHP05709
TSHP05517,TSHP00689
TSHP05517,TSHP05611
TSHP05517,TSHP00738
TSHP05517,TSHP00426
TSHP00398,TSHP05696
TSHP00398,TSHP02509
TSHP00398,TSHP05174
TSHP00398,TSHP06848
TSHP00398,TSHP04962
TSHP00398,TSHP07222
TSHP00398,TSHP04821
TSHP00398,TSHP01290
TSHP00398,TSHP06900
TSHP00398,TSHP06947
TSHP03757,TSHP03091
TSHP03757,TSHP00113
TSHP03757,TSHP01297
TSHP03757,TSHP05208
TSHP03757,TSHP03108
TSHP03757,TSHP06280
TSHP04224,TSHP00975
TSHP04224,TSHP02747
TSHP04224,TSHP00605
TSHP04224,TSHP03793
TSHP04224,TSHP02863
TSHP04224,TSHP07331
TSHP04224,TSHP03520
TSHP04224,TSHP03811
TSHP04224,TSHP00091
TSHP04224,TSHP05409
TSHP06587,TSHP06034
TSHP06587,TSHP00932
TSHP06587,TSHP07324
TSHP06587,TSHP00917
TSHP06587,TSHP01889
TSHP06587,TSHP00150
TSHP06587,TSHP01270
TSHP06587,TSHP03574
TSHP06587,TSHP07489
TSHP06587,TSHP03169
TSHP02419,TSHP05101
TSHP02419,TSHP06280
TSHP02419,TSHP04020
TSHP02419,TSHP06158
TSHP02419,TSHP00878
TSHP02419,TSHP04762
TSHP04535,TSHP06343
TSHP04535,TSHP03279
TSHP04535,TSHP00624
TSHP04535,TSHP06159
TSHP04535,TSHP05757
TSHP04535,TSHP00013
TSHP04535,TSHP04383
TSHP04535,TSHP04642
TSHP04535,TSHP02885
TSHP04535,TSHP02589
TSHP05038,TSHP06513
TSHP05038,TSHP02814
TSHP05038,TSHP07383
TSHP05038,TSHP06363
TSHP05038,TSHP02446
TSHP05038,TSHP07057
TSHP05038,TSHP06721
TSHP05038,TSHP06334
TSHP05038,TSHP02598
TSHP05038,TSHP00112
TSHP06489,TSHP04713
TSHP06489,TSHP03976
TSHP06489,TSHP02368
TSHP06489,TSHP05191
TSHP06489,TSHP01506
TSHP06489,TSHP03433
TSHP06489,TSHP02150
TSHP06489,TSHP03112
TSHP06489,TSHP05731
TSHP06489,TSHP06095
TSHP06875,TSHP04216
TSHP06875,TSHP04350
TSHP06875,TSHP01791
TSHP06875,TSHP06005
TSHP06875,TSHP00951
TSHP06875,TSHP01040
TSHP06875,TSHP00302
TSHP06875,TSHP04096
TSHP06875,TSHP06817
TSHP06875,TSHP03048
TSHP05758,TSHP01444
TSHP05758,TSHP04076
TSHP05758,TSHP06908
TSHP05758,TSHP03563
TSHP05758,TSHP05485
TSHP05758,TSHP04179
TSHP05758,TSHP06859
TSHP05758,TSHP06554
TSHP05758,TSHP07291
TSHP05758,TSHP06092
TSHP06323,TSHP03660
TSHP06323,TSHP05477
TSHP06323,TSHP04339
TSHP06323,TSHP01439
TSHP06323,TSHP03410
TSHP06323,TSHP02598
TSHP06323,TSHP04023
TSHP06323,TSHP02529
TSHP06323,TSHP04084
TSHP06323,TSHP03710
TSHP01481,TSHP04620
TSHP01481,TSHP06840
TSHP01481,TSHP02498
TSHP01481,TSHP03149
TSHP01481,TSHP01011
TSHP01481,TSHP02908
TSHP01481,TSHP05250
TSHP01481,TSHP05555
TSHP01481,TSHP05022
TSHP01481,TSHP02061
TSHP00582,TSHP00682
TSHP00582,TSHP05197
TSHP00582,TSHP06291
TSHP00582,TSHP03365
TSHP00582,TSHP03786
TSHP00582,TSHP06651
TSHP00582,TSHP05511
TSHP00582,TSHP00554
TSHP00582,TSHP00346
TSHP00582,TSHP05064
TSHP05803,TSHP02568
TSHP05803,TSHP03892
TSHP05803,TSHP00951
TSHP05803,TSHP00091
TSHP05803,TSHP00941
TSHP05803,TSHP03958
TSHP05803,TSHP05763
TSHP05803,TSHP05374
TSHP05803,TSHP01099
TSHP05803,TSHP05858
TSHP00264,TSHP05529
TSHP00264,TSHP06420
TSHP00264,TSHP01321
TSHP00264,TSHP01920
TSHP00264,TSHP03719
TSHP00264,TSHP03681
TSHP00264,TSHP05377
TSHP00264,TSHP07432
TSHP00264,TSHP00498
TSHP00264,TSHP06243
TSHP05006,TSHP03136
TSHP05006,TSHP02716
TSHP05006,TSHP00042
TSHP05006,TSHP02718
TSHP05006,TSHP06041
TSHP05006,TSHP03067
TSHP06940,TSHP02087
TSHP06940,TSHP01171
TSHP06940,TSHP04646
TSHP06940,TSHP03055
TSHP06940,TSHP05336
TSHP06940,TSHP04829
TSHP06940,TSHP07154
TSHP06940,TSHP07488
TSHP06940,TSHP01961
TSHP06940,TSHP05205
TSHP06862,TSHP02328
TSHP06862,TSHP03990
TSHP06862,TSHP03236
TSHP06862,TSHP05311
TSHP06862,TSHP06292
TSHP06862,TSHP04022
TSHP00123,TSHP04928
TSHP00123,TSHP05116
TSHP00123,TSHP01407
TSHP00123,TSHP00384
TSHP00123,TSHP01575
TSHP00123,TSHP06073
TSHP00123,TSHP05417
TSHP00123,TSHP01856
TSHP00123,TSHP01957
TSHP00123,TSHP03342
TSHP05086,TSHP06954
TSHP05086,TSHP00533
TSHP05086,TSHP00803
TSHP05086,TSHP06976
TSHP05086,TSHP02373
TSHP05086,TSHP06096
TSHP01834,TSHP00159
TSHP01834,TSHP02801
TSHP01834,TSHP06841
TSHP01834,TSHP03173
TSHP01834,TSHP03632
TSHP01834,TSHP07039
TSHP01834,TSHP04696
TSHP01834,TSHP04884
TSHP01834,TSHP06191
TSHP01834,TSHP06154
TSHP03259,TSHP05180
TSHP03259,TSHP04584
TSHP03259,TSHP03099
TSHP03259,TSHP02907
TSHP03259,TSHP01744
TSHP03259,TSHP01866
TSHP03259,TSHP00290
TSHP03259,TSHP00825
TSHP03259,TSHP02055
TSHP03259,TSHP01649
TSHP02535,TSHP05619
TSHP02535,TSHP06802
TSHP02535,TSHP07380
TSHP02535,TSHP04904
TSHP02535,TSHP04660
TSHP02535,TSHP01203
TSHP02535,TSHP01217
TSHP02535,TSHP01462
TSHP02535,TSHP03568
TSHP02535,TSHP07401
TSHP02536,TSHP01839
TSHP02536,TSHP00250
TSHP02536,TSHP03395
TSHP02536,TSHP02631
TSHP02536,TSHP00166
TSHP02536,TSHP05096
TSHP02536,TSHP02021
TSHP02536,TSHP04888
TSHP02536,TSHP01804
TSHP02536,TSHP04608
TSHP02057,TSHP06228
TSHP02057,TSHP02821
TSHP02057,TSHP01606
TSHP02057,TSHP05169
TSHP02057,TSHP07487
TSHP02057,TSHP00817
TSHP02057,TSHP05757
TSHP02057,TSHP01238
TSHP02057,TSHP04167
TSHP02057,TSHP00495
TSHP03315,TSHP02605
TSHP03315,TSHP05744
TSHP03315,TSHP07010
TSHP03315,TSHP07224
TSHP03315,TSHP04767
TSHP03315,TSHP05773
TSHP03315,TSHP07459
TSHP03315,TSHP04533
TSHP03315,TSHP06424
TSHP03315,TSHP05276
TSHP02891,TSHP07138
TSHP02891,TSHP06752
TSHP02891,TSHP00131
TSHP02891,TSHP02108
TSHP02891,TSHP07007
TSHP02891,TSHP01747
TSHP01341,TSHP01670
TSHP01341,TSHP03797
TSHP01341,TSHP02806
TSHP01341,TSHP00493
TSHP01341,TSHP03048
TSHP01341,TSHP02001
TSHP01341,TSHP04352
TSHP01341,TSHP04845
TSHP01341,TSHP00281
TSHP01341,TSHP01105
TSHP05763,TSHP00138
TSHP05763,TSHP06559
TSHP05763,TSHP00302
TSHP05763,TSHP05081
TSHP05763,TSHP06138
TSHP05763,TSHP05427
TSHP05763,TSHP03254
TSHP05763,TSHP02988
TSHP05763,TSHP06825
TSHP05763,TSHP00110
TSHP04132,TSHP02714
TSHP04132,TSHP05637
TSHP04132,TSHP00591
TSHP04132,TSHP02830
TSHP04132,TSHP01700
TSHP04132,TSHP02692
TSHP04132,TSHP02281
TSHP04132,TSHP05614
TSHP04132,TSHP01034
TSHP04132,TSHP04861
TSHP06088,TSHP02422
TSHP06088,TSHP03484
TSHP06088,TSHP02179
TSHP06088,TSHP02761
TSHP06088,TSHP02340
TSHP06088,TSHP03785
TSHP06088,TSHP06547
TSHP06088,TSHP03200
TSHP06088,TSHP02327
TSHP06088,TSHP07082
TSHP00461,TSHP07228
TSHP00461,TSHP04108
TSHP00461,TSHP02354
TSHP00461,TSHP04865
TSHP00461,TSHP06409
TSHP00461,TSHP07367
TSHP00461,TSHP03841
TSHP00461,TSHP06081
TSHP00461,TSHP02350
TSHP00461,TSHP00028
TSHP03161,TSHP05673
TSHP03161,TSHP00562
TSHP03161,TSHP02281
TSHP03161,TSHP03324
TSHP03161,TSHP05991
TSHP03161,TSHP06962
TSHP03161,TSHP05160
TSHP03161,TSHP04908
TSHP03161,TSHP04571
TSHP03161,TSHP05868
TSHP04626,TSHP02849
TSHP04626,TSHP02978
TSHP04626,TSHP06303
TSHP04626,TSHP00380
TSHP04626,TSHP03936
TSHP04626,TSHP04012
TSHP03391,TSHP02539
TSHP03391,TSHP06088
TSHP03391,TSHP04412
TSHP03391,TSHP03950
TSHP03391,TSHP04937
TSHP03391,TSHP06460
TSHP03391,TSHP02324
TSHP03391,TSHP06540
TSHP03391,TSHP00917
TSHP03391,TSHP04829
TSHP05752,TSHP06913
TSHP05752,TSHP00317
TSHP05752,TSHP04414
TSHP05752,TSHP02005
TSHP05752,TSHP03637
TSHP05752,TSHP00585
TSHP05752,TSHP04499
TSHP05752,TSHP05182
TSHP05752,TSHP01361
TSHP05752,TSHP01312
TSHP00743,TSHP01221
TSHP00743,TSHP04180
TSHP00743,TSHP00676
TSHP00743,TSHP06861
TSHP00743,TSHP03333
TSHP00743,TSHP00307
TSHP00743,TSHP05001
TSHP00743,TSHP01396
TSHP00743,TSHP06457
TSHP00743,TSHP04695
TSHP05107,TSHP01678
TSHP05107,TSHP06387
TSHP05107,TSHP00918
TSHP05107,TSHP02534
TSHP05107,TSHP06435
TSHP05107,TSHP06043
TSHP05107,TSHP03321
TSHP05107,TSHP04741
TSHP05107,TSHP00150
TSHP05107,TSHP01765
TSHP02918,TSHP02267
TSHP02918,TSHP01797
TSHP02918,TSHP03712
TSHP02918,TSHP04778
TSHP02918,TSHP04727
TSHP02918,TSHP05239
TSHP02918,TSHP01856
TSHP02918,TSHP02785
TSHP02918,TSHP02875
TSHP02918,TSHP04226
TSHP03633,TSHP06940
TSHP03633,TSHP05189
TSHP03633,TSHP05556
TSHP03633,TSHP06086
TSHP03633,TSHP06677
TSHP03633,TSHP04249
TSHP03633,TSHP03646
TSHP03633,TSHP03557
TSHP03633,TSHP02740
TSHP03633,TSHP07423
TSHP07440,TSHP03946
TSHP07440,TSHP05054
TSHP07440,TSHP02170
TSHP07440,TSHP01487
TSHP07440,TSHP03094
TSHP07440,TSHP05016
TSHP07440,TSHP05105
TSHP07440,TSHP02913
TSHP07440,TSHP04764
TSHP07440,TSHP03559
TSHP05737,TSHP01757
TSHP05737,TSHP07423
TSHP05737,TSHP02557
TSHP05737,TSHP06934
TSHP05737,TSHP00889
TSHP05737,TSHP03574
TSHP05737,TSHP02802
TSHP05737,TSHP00972
TSHP05737,TSHP00454
TSHP05737,TSHP07353
TSHP00400,TSHP05612
TSHP00400,TSHP06809
TSHP00400,TSHP03044
TSHP00400,TSHP00787
TSHP00400,TSHP01278
TSHP00400,TSHP03378
TSHP00400,TSHP04887
TSHP00400,TSHP00976
TSHP00400,TSHP03526
TSHP00400,TSHP04034
TSHP07451,TSHP02227
TSHP07451,TSHP06968
TSHP07451,TSHP06410
TSHP07451,TSHP01610
TSHP07451,TSHP01817
TSHP07451,TSHP00145
TSHP07451,TSHP03342
TSHP07451,TSHP06713
TSHP07451,TSHP00974
TSHP07451,TSHP07482
TSHP06742,TSHP03874
TSHP06742,TSHP01487
TSHP06742,TSHP01854
TSHP06742,TSHP01582
TSHP06742,TSHP01498
TSHP06742,TSHP06795
TSHP06742,TSHP02650
TSHP06742,TSHP02268
TSHP06742,TSHP00252
TSHP06742,TSHP07011
TSHP04294,TSHP05396
TSHP04294,TSHP06132
TSHP04294,TSHP04504
TSHP04294,TSHP03709
TSHP04294,TSHP03060
TSHP04294,TSHP05703
TSHP04294,TSHP02986
TSHP04294,TSHP01285
TSHP04294,TSHP05461
TSHP04294,TSHP01597
TSHP00358,TSHP06056
TSHP00358,TSHP00103
TSHP00358,TSHP00529
TSHP00358,TSHP00312
TSHP00358,TSHP01992
TSHP00358,TSHP05806
TSHP00358,TSHP02077
TSHP00358,TSHP04682
TSHP00358,TSHP00322
TSHP00358,TSHP00234
TSHP05064,TSHP00495
TSHP05064,TSHP06373
TSHP05064,TSHP00780
TSHP05064,TSHP02456
TSHP05064,TSHP03324
TSHP05064,TSHP04214
TSHP05064,TSHP05167
TSHP05064,TSHP07105
TSHP05064,TSHP02789
TSHP05064,TSHP02589
TSHP00588,TSHP02824
TSHP00588,TSHP06741
TSHP00588,TSHP04251
TSHP00588,TSHP04251
TSHP00588,TSHP00766
TSHP00588,TSHP05772
TSHP00588,TSHP03593
TSHP00588,TSHP00953
TSHP00588,TSHP00930
TSHP00588,TSHP00990
TSHP03170,TSHP04227
TSHP03170,TSHP07245
TSHP03170,TSHP07481
TSHP03170,TSHP04462
TSHP03170,TSHP06850
TSHP03170,TSHP02735
TSHP03170,TSHP01790
TSHP03170,TSHP00098
TSHP03170,TSHP00982
TSHP03170,TSHP00266
TSHP04183,TSHP01035
TSHP04183,TSHP00493
TSHP04183,TSHP04989
TSHP04183,TSHP03039
TSHP04183,TSHP06191
TSHP04183,TSHP03410
TSHP04183,TSHP01223
TSHP04183,TSHP03453
TSHP04183,TSHP00983
TSHP04183,TSHP05137
TSHP00744,TSHP01110
TSHP00744,TSHP03140
TSHP00744,TSHP03183
TSHP00744,TSHP06115
TSHP00744,TSHP02799
TSHP00744,TSHP01259
TSHP00744,TSHP04199
TSHP00744,TSHP04429
TSHP00744,TSHP03466
TSHP00744,TSHP04180
TSHP06267,TSHP03246
TSHP06267,TSHP04750
TSHP06267,TSHP05262
TSHP06267,TSHP02352
TSHP06267,TSHP05620
TSHP06267,TSHP07500
TSHP06267,TSHP05690
TSHP06267,TSHP02288
TSHP06267,TSHP06522
TSHP06267,TSHP06413
TSHP02845,TSHP04617
TSHP02845,TSHP06493
TSHP02845,TSHP03442
TSHP02845,TSHP05142
TSHP02845,TSHP04965
TSHP02845,TSHP03416
TSHP02845,TSHP05745
TSHP02845,TSHP07346
TSHP02845,TSHP00335
TSHP02845,TSHP01597
TSHP05616,TSHP00602
TSHP05616,TSHP00205
TSHP05616,TSHP01256
TSHP05616,TSHP07318
TSHP05616,TSHP07025
TSHP05616,TSHP00903
TSHP05616,TSHP05292
TSHP05616,TSHP05511
TSHP05616,TSHP05614
TSHP05616,TSHP05700
TSHP04910,TSHP03642
TSHP04910,TSHP03748
TSHP04910,TSHP04488
TSHP04910,TSHP04981
TSHP04910,TSHP05658
TSHP04910,TSHP00019
TSHP04910,TSHP06940
TSHP04910,TSHP01843
TSHP04910,TSHP02178
TSHP04910,TSHP00021
TSHP00844,TSHP04022
TSHP00844,TSHP06655
TSHP00844,TSHP00729
TSHP00844,TSHP01713
TSHP00844,TSHP02696
TSHP00844,TSHP03296
TSHP01397,TSHP06008
TSHP01397,TSHP06888
TSHP01397,TSHP04773
TSHP01397,TSHP06984
TSHP01397,TSHP04984
TSHP01397,TSHP01047
TSHP01397,TSHP06412
TSHP01397,TSHP06526
TSHP01397,TSHP05731
TSHP01397,TSHP05152
TSHP01456,TSHP06098
TSHP01456,TSHP06771
TSHP01456,TSHP01501
TSHP01456,TSHP05304
TSHP01456,TSHP06162
TSHP01456,TSHP06739
TSHP01456,TSHP03127
TSHP01456,TSHP05210
TSHP01456,TSHP00216
TSHP01456,TSHP04200
TSHP04951,TSHP05389
TSHP04951,TSHP01582
TSHP04951,TSHP05180
TSHP04951,TSHP06750
TSHP04951,TSHP06489
TSHP04951,TSHP01910
TSHP04951,TSHP06187
TSHP04951,TSHP04267
TSHP04951,TSHP00859
TSHP04951,TSHP05644
TSHP00232,TSHP06870
TSHP00232,TSHP03481
TSHP00232,TSHP03516
TSHP00232,TSHP03148
TSHP00232,TSHP03148
TSHP00232,TSHP04030
TSHP00807,TSHP04076
TSHP00807,TSHP06484
TSHP00807,TSHP01326
TSHP00807,TSHP02299
TSHP00807,TSHP04859
TSHP00807,TSHP04048
TSHP00807,TSHP07058
TSHP00807,TSHP06423
TSHP00807,TSHP03194
TSHP00807,TSHP05644
TSHP05769,TSHP03166
TSHP05769,TSHP05501
TSHP05769,TSHP05396
TSHP05769,TSHP04209
TSHP05769,TSHP06639
TSHP05769,TSHP02482
TSHP05769,TSHP03237
TSHP05769,TSHP01547
TSHP05769,TSHP03736
TSHP05769,TSHP06348
TSHP01356,TSHP06873
TSHP01356,TSHP03575
TSHP01356,TSHP04101
TSHP01356,TSHP05939
TSHP01356,TSHP01181
TSHP01356,TSHP02754
TSHP01356,TSHP01280
TSHP01356,TSHP05981
TSHP01356,TSHP04342
TSHP01356,TSHP00814
TSHP01960,TSHP06004
TSHP01960,TSHP04117
TSHP01960,TSHP06117
TSHP01960,TSHP00975
TSHP01960,TSHP06319
TSHP01960,TSHP03890
TSHP01960,TSHP00407
TSHP01960,TSHP00519
TSHP01960,TSHP07161
TSHP01960,TSHP03093
TSHP02654,TSHP00742
TSHP02654,TSHP03286
TSHP02654,TSHP04808
TSHP02654,TSHP00999
TSHP02654,TSHP03390
TSHP02654,TSHP05083
TSHP02654,TSHP02783
TSHP02654,TSHP02709
TSHP02654,TSHP05070
TSHP02654,TSHP06352
TSHP03119,TSHP02226
TSHP03119,TSHP04132
TSHP03119,TSHP03291
TSHP03119,TSHP04306
TSHP03119,TSHP03489
TSHP03119,TSHP01813
TSHP03119,TSHP00631
TSHP03119,TSHP05040
TSHP03119,TSHP00928
TSHP03119,TSHP01649
TSHP03165,TSHP03430
TSHP03165,TSHP01206
TSHP03165,TSHP00427
TSHP03165,TSHP01637
TSHP03165,TSHP01709
TSHP03165,TSHP00374
TSHP03165,TSHP07042
TSHP03165,TSHP02844
TSHP03165,TSHP00859
TSHP03165,TSHP00642
TSHP02219,TSHP06873
TSHP02219,TSHP05000
TSHP02219,TSHP00183
TSHP02219,TSHP01020
TSHP02219,TSHP05482
TSHP02219,TSHP01687
TSHP02219,TSHP00118
TSHP02219,TSHP03856
TSHP02219,TSHP00403
TSHP02219,TSHP03974
TSHP00346,TSHP04810
TSHP00346,TSHP04741
TSHP00346,TSHP03468
TSHP00346,TSHP06581
TSHP00346,TSHP04167
TSHP00346,TSHP06074
TSHP00346,TSHP01689
TSHP00346,TSHP01093
TSHP00346,TSHP07215
TSHP00346,TSHP04388
TSHP02866,TSHP06665
TSHP02866,TSHP07312
TSHP02866,TSHP07056
TSHP02866,TSHP00984
TSHP02866,TSHP04805
TSHP02866,TSHP03392
TSHP02866,TSHP06947
TSHP02866,TSHP04630
TSHP02866,TSHP01870
TSHP02866,TSHP06654
TSHP05847,TSHP04825
TSHP05847,TSHP03291
TSHP05847,TSHP04265
TSHP05847,TSHP04033
TSHP05847,TSHP02135
TSHP05847,TSHP02600
TSHP05847,TSHP02834
TSHP05847,TSHP02200
TSHP05847,TSHP04912
TSHP05847,TSHP00565
TSHP06385,TSHP04676
TSHP06385,TSHP00745
TSHP06385,TSHP02047
TSHP06385,TSHP02581
TSHP06385,TSHP01493
TSHP06385,TSHP00653
TSHP06385,TSHP00676
TSHP06385,TSHP04154
TSHP06385,TSHP04331
TSHP06385,TSHP02647
TSHP00712,TSHP07020
TSHP00712,TSHP03029
TSHP00712,TSHP06336
TSHP00712,TSHP07132
TSHP00712,TSHP05876
TSHP00712,TSHP04031
TSHP00712,TSHP06921
TSHP00712,TSHP07194
TSHP00712,TSHP03264
TSHP00712,TSHP01550
TSHP04273,TSHP01009
TSHP04273,TSHP05381
TSHP04273,TSHP06556
TSHP04273,TSHP04532
TSHP04273,TSHP07092
TSHP04273,TSHP03395
TSHP04273,TSHP00683
TSHP04273,TSHP03223
TSHP04273,TSHP00241
TSHP04273,TSHP06962
TSHP00237,TSHP03865
TSHP00237,TSHP06127
TSHP00237,TSHP06595
TSHP00237,TSHP05106
TSHP00237,TSHP04285
TSHP00237,TSHP06669
TSHP07441,TSHP06624
TSHP07441,TSHP05898
TSHP07441,TSHP04778
TSHP07441,TSHP01549
TSHP07441,TSHP05116
TSHP07441,TSHP02933
TSHP07441,TSHP02506
TSHP07441,TSHP00321
TSHP07441,TSHP01782
TSHP07441,TSHP01856
TSHP01160,TSHP05097
TSHP01160,TSHP01980
TSHP01160,TSHP06475
TSHP01160,TSHP00089
TSHP01160,TSHP00204
TSHP01160,TSHP06269
TSHP01160,TSHP03811
TSHP01160,TSHP00814
TSHP01160,TSHP03572
TSHP01160,TSHP03932
TSHP07446,TSHP00153
TSHP07446,TSHP00904
TSHP07446,TSHP05911
TSHP07446,TSHP00647
TSHP07446,TSHP03472
TSHP07446,TSHP06263
TSHP07446,TSHP02021
TSHP07446,TSHP00856
TSHP07446,TSHP02595
TSHP07446,TSHP01171
TSHP03833,TSHP01028
TSHP03833,TSHP04848
TSHP03833,TSHP01945
TSHP03833,TSHP02677
TSHP03833,TSHP04466
TSHP03833,TSHP04009
TSHP03833,TSHP05046
TSHP03833,TSHP00131
TSHP03833,TSHP03885
TSHP03833,TSHP01367
TSHP03613,TSHP04088
TSHP03613,TSHP04867
TSHP03613,TSHP04680
TSHP03613,TSHP00345
TSHP03613,TSHP01087
TSHP03613,TSHP01541
TSHP03613,TSHP03196
TSHP03613,TSHP05046
TSHP03613,TSHP01189
TSHP03613,TSHP05438
TSHP02361,TSHP06368
TSHP02361,TSHP03494
TSHP02361,TSHP02241
TSHP02361,TSHP00484
TSHP02361,TSHP04358
TSHP02361,TSHP07364
TSHP02361,TSHP06192
TSHP02361,TSHP07005
TSHP02361,TSHP05428
TSHP02361,TSHP02222
TSHP00005,TSHP02913
TSHP00005,TSHP07338
TSHP00005,TSHP03595
TSHP00005,TSHP04696
TSHP00005,TSHP06397
TSHP00005,TSHP01377
TSHP06647,TSHP04607
TSHP06647,TSHP03952
TSHP06647,TSHP06780
TSHP06647,TSHP01304
TSHP06647,TSHP04415
TSHP06647,TSHP03174
TSHP06647,TSHP05326
TSHP06647,TSHP07177
TSHP06647,TSHP06356
TSHP06647,TSHP05344
TSHP00522,TSHP05395
TSHP00522,TSHP01900
TSHP00522,TSHP00018
TSHP00522,TSHP06844
TSHP00522,TSHP01021
TSHP00522,TSHP02436
TSHP00522,TSHP05031
TSHP00522,TSHP02114
TSHP00522,TSHP04135
TSHP00522,TSHP01238
TSHP00873,TSHP04779
TSHP00873,TSHP02167
TSHP00873,TSHP02119
TSHP00873,TSHP04422
TSHP00873,TSHP02632
TSHP00873,TSHP07411
TSHP00873,TSHP01527
TSHP00873,TSHP00446
TSHP00873,TSHP07431
TSHP00873,TSHP01792
TSHP03585,TSHP04956
TSHP03585,TSHP00847
TSHP03585,TSHP06969
TSHP03585,TSHP06771
TSHP03585,TSHP04819
TSHP03585,TSHP06135
TSHP03585,TSHP02491
TSHP03585,TSHP03101
TSHP03585,TSHP02450
TSHP03585,TSHP06602
TSHP06644,TSHP04582
TSHP06644,TSHP06556
TSHP06644,TSHP03658
TSHP06644,TSHP07263
TSHP06644,TSHP01209
TSHP06644,TSHP00632
TSHP06644,TSHP06449
TSHP06644,TSHP06084
TSHP06644,TSHP07404
TSHP06644,TSHP06687
TSHP02494,TSHP04428
TSHP02494,TSHP05350
TSHP02494,TSHP07067
TSHP02494,TSHP01554
TSHP02494,TSHP04690
TSHP02494,TSHP07203
TSHP02494,TSHP04135
TSHP02494,TSHP00278
TSHP02494,TSHP04269
TSHP02494,TSHP03037
TSHP00163,TSHP00270
TSHP00163,TSHP07051
TSHP00163,TSHP01223
TSHP00163,TSHP06256
TSHP00163,TSHP04022
TSHP00163,TSHP06776
TSHP01479,TSHP00340
TSHP01479,TSHP00196
TSHP01479,TSHP06636
TSHP01479,TSHP00721
TSHP01479,TSHP04037
TSHP01479,TSHP03444
TSHP01479,TSHP02562
TSHP01479,TSHP02522
TSHP01479,TSHP07042
TSHP01479,TSHP03241
TSHP03182,TSHP04223
TSHP03182,TSHP01316
TSHP03182,TSHP04953
TSHP03182,TSHP00790
