metric_id,metric_date,lab,active_training_runs,gpu_hours_consumed,tokens_trained,eval_runs_launched,inference_qps,model_release_events,paper_submissions,funding_announced_usd,prev_day_growth,prev_week_growth,growth_7d_mean,training_intensity_growth_rate
1305,2025-12-14,OpenAI Pretrain,78,154501.97,1712413944366.0,22,1696.81,0,0,0.0,0.11379,0.11676,0.11964,0.12245
1306,2025-12-14,Stability Open,3,3738.23,26678968573.0,2,19.15,0,0,0.0,-0.021,-0.01953,-0.02606,-0.02224
1307,2025-12-14,Together AI Multi-Lab,16,21073.99,130664109313.0,3,1730.81,0,0,0.0,0.04707,0.05067,0.04148,0.03898
1308,2025-12-14,xAI Internal,58,107823.66,1126585624802.0,18,1299.27,0,0,0.0,0.08004,0.07548,0.07769,0.0804
1309,2025-12-15,Anthropic Research,63,113547.87,1017328394340.0,17,1536.83,0,0,0.0,0.10589,0.09463,0.10115,0.10012
1310,2025-12-15,Cohere Inference,12,14864.53,92901965098.0,4,2733.44,0,0,0.0,0.02945,0.03352,0.02956,0.02645
1311,2025-12-15,OpenAI Pretrain,75,138331.71,1526379493730.0,23,1683.47,0,0,0.0,0.12245,0.12207,0.11937,0.12019
1312,2025-12-15,Stability Open,4,5049.81,29661055479.0,1,21.38,0,0,0.0,-0.02224,-0.02539,-0.02749,-0.03546
1313,2025-12-15,Together AI Multi-Lab,16,21462.96,141889551878.0,3,1515.3,0,0,0.0,0.03898,0.04153,0.04206,0.04557
1314,2025-12-15,xAI Internal,61,120305.56,1244217039658.0,18,1390.18,1,0,0.0,0.0804,0.07966,0.07765,0.07941
1315,2025-12-16,Anthropic Research,62,114997.87,1254434954953.0,20,1424.36,0,0,0.0,0.10012,0.10376,0.1004,0.09853
1316,2025-12-16,Cohere Inference,12,14831.3,96478942656.0,4,3062.25,0,0,0.0,0.02645,0.03558,0.02855,0.02849
1317,2025-12-16,OpenAI Pretrain,79,161726.99,1676048875192.0,25,1721.71,0,0,0.0,0.12019,0.12636,0.11937,0.12633
1318,2025-12-16,Stability Open,4,4918.21,31874370419.0,2,23.71,0,0,0.0,-0.03546,-0.02883,-0.02783,-0.03121
1319,2025-12-16,Together AI Multi-Lab,16,22253.07,127151033802.0,2,1799.18,0,0,0.0,0.04557,0.04095,0.04221,0.04203
1320,2025-12-16,xAI Internal,60,119894.08,1009779976739.0,18,1352.86,0,0,0.0,0.07941,0.0775,0.07933,0.08924
1321,2025-12-17,Anthropic Research,59,99178.34,1099504036392.0,18,1340.96,0,0,0.0,0.09853,0.09953,0.10069,0.10152
1322,2025-12-17,Cohere Inference,11,13739.82,99826849447.0,3,2206.77,0,0,0.0,0.02849,0.01809,0.0307,0.03314
1323,2025-12-17,OpenAI Pretrain,80,148423.25,1679973977708.0,24,1886.84,1,0,0.0,0.12633,0.11841,0.11781,0.1075
1324,2025-12-17,Stability Open,4,4872.0,37616429635.0,1,22.52,0,1,0.0,-0.03121,-0.02551,-0.02888,-0.03281
1325,2025-12-17,Together AI Multi-Lab,17,19322.91,116403399421.0,3,1874.77,0,0,0.0,0.04203,0.03593,0.04299,0.04139
1326,2025-12-17,xAI Internal,63,120722.95,1285120375180.0,19,1577.16,0,0,0.0,0.08924,0.07807,0.07956,0.07972
1327,2025-12-18,Anthropic Research,63,118421.6,1120107381638.0,20,1361.01,0,0,0.0,0.10152,0.10511,0.09993,0.09985
1328,2025-12-18,Cohere Inference,11,14411.06,84188101049.0,2,2745.44,0,0,0.0,0.03314,0.04055,0.02971,0.03362
1329,2025-12-18,OpenAI Pretrain,77,144480.08,1552752233536.0,25,1799.88,0,0,0.0,0.1075,0.11522,0.11839,0.1193
1330,2025-12-18,Stability Open,4,4827.08,35536162030.0,1,22.8,0,1,0.0,-0.03281,-0.02814,-0.02861,-0.02627
1331,2025-12-18,Together AI Multi-Lab,17,21299.98,116051905527.0,7,1806.87,0,0,0.0,0.04139,0.04274,0.04295,0.04248
1332,2025-12-18,xAI Internal,59,113637.28,1164352986236.0,18,1370.42,0,0,0.0,0.07972,0.07428,0.08,0.07734
1333,2025-12-19,Anthropic Research,64,121333.26,1315197126604.0,19,1436.52,0,0,0.0,0.09985,0.09999,0.0998,0.09902
1334,2025-12-19,Cohere Inference,11,12024.9,88878495530.0,2,2556.93,0,0,0.0,0.03362,0.02494,0.03082,0.03271
1335,2025-12-19,OpenAI Pretrain,78,155802.91,1594440194640.0,23,1733.79,0,0,0.0,0.1193,0.11917,0.11875,0.12169
1336,2025-12-19,Stability Open,4,4901.81,37945427484.0,0,23.74,0,0,0.0,-0.02627,-0.03128,-0.02853,-0.03075
1337,2025-12-19,Together AI Multi-Lab,17,20874.73,138041235603.0,4,1742.44,0,0,0.0,0.04248,0.04316,0.04136,0.03201
1338,2025-12-19,xAI Internal,64,117533.92,1393690478080.0,21,1367.07,0,0,0.0,0.07734,0.07386,0.08026,0.07567
1339,2025-12-20,Anthropic Research,67,116717.57,1291342110995.0,20,1642.4,0,0,0.0,0.09902,0.09364,0.10066,0.0997
1340,2025-12-20,Cohere Inference,12,14527.43,116695255377.0,2,2855.62,0,0,0.0,0.03271,0.03186,0.02993,0.02568
1341,2025-12-20,OpenAI Pretrain,79,145216.44,1436704266200.0,24,1763.66,0,0,0.0,0.12169,0.11379,0.12003,0.12276
1342,2025-12-20,Stability Open,4,4630.22,32766416036.0,1,22.08,0,0,0.0,-0.03075,-0.021,-0.0298,-0.02988
1343,2025-12-20,Together AI Multi-Lab,16,20123.93,130025823614.0,3,1771.37,0,0,0.0,0.03201,0.04707,0.04039,0.04029
1344,2025-12-20,xAI Internal,61,112399.12,1335489452704.0,19,1483.44,0,0,0.0,0.07567,0.08004,0.08084,0.0841
1345,2025-12-21,Anthropic Research,71,129844.98,1343305665173.0,20,1820.24,0,0,0.0,0.0997,0.10589,0.10122,0.10983
1346,2025-12-21,Cohere Inference,13,15646.22,115129043372.0,3,3240.0,0,0,0.0,0.02568,0.02945,0.03037,0.03247
1347,2025-12-21,OpenAI Pretrain,80,145738.32,1482987867337.0,23,1802.01,0,0,0.0,0.12276,0.12245,0.12027,0.1241
1348,2025-12-21,Stability Open,5,5374.9,37507463587.0,0,24.55,0,0,0.0,-0.02988,-0.02224,-0.03063,-0.02805
1349,2025-12-21,Together AI Multi-Lab,17,21666.24,148501268150.0,4,1601.28,0,0,0.0,0.04029,0.03898,0.04103,0.04346
1350,2025-12-21,xAI Internal,64,118047.97,1291510408543.0,20,1402.28,0,0,0.0,0.0841,0.0804,0.08168,0.08629
1351,2025-12-22,Anthropic Research,65,121175.45,1267507564872.0,18,1567.41,0,0,0.0,0.10983,0.10012,0.10091,0.09789
1352,2025-12-22,Cohere Inference,13,16559.3,112597760217.0,3,3527.88,0,0,0.0,0.03247,0.02645,0.03113,0.03177
1353,2025-12-22,OpenAI Pretrain,80,144217.92,1482584696865.0,25,1955.21,0,0,0.0,0.1241,0.12019,0.12164,0.12983
1354,2025-12-22,Stability Open,4,4978.17,32024848285.0,1,23.73,0,0,0.0,-0.02805,-0.03546,-0.02986,-0.03002
1355,2025-12-22,Together AI Multi-Lab,18,22624.93,144173482468.0,5,1849.66,0,0,0.0,0.04346,0.04557,0.03873,0.02946
1356,2025-12-22,xAI Internal,60,109711.58,1176067373664.0,19,1314.07,0,0,0.0,0.08629,0.07941,0.0813,0.07673
1357,2025-12-23,Anthropic Research,69,135528.39,1322982392084.0,20,1648.15,0,0,0.0,0.09789,0.09853,0.10024,0.09387
1358,2025-12-23,Cohere Inference,13,16587.27,100120175784.0,2,3011.71,0,0,0.0,0.03177,0.02849,0.03101,0.02766
1359,2025-12-23,OpenAI Pretrain,86,139379.17,1707635987748.0,25,1903.56,0,0,0.0,0.12983,0.12633,0.12062,0.11914
1360,2025-12-23,Stability Open,4,4646.16,30606703681.0,1,22.07,0,0,0.0,-0.03002,-0.03121,-0.03025,-0.03398
1361,2025-12-23,Together AI Multi-Lab,17,22014.81,145505821321.0,4,1647.99,0,0,0.0,0.02946,0.04203,0.03813,0.03785
1362,2025-12-23,xAI Internal,62,122856.28,1153297939730.0,18,1500.49,0,0,0.0,0.07673,0.08924,0.07973,0.07826
1363,2025-12-24,Anthropic Research,72,137133.27,1357431923547.0,21,1614.46,1,0,0.0,0.09387,0.10152,0.10043,0.10286
1364,2025-12-24,Cohere Inference,13,15712.78,116555788459.0,5,3317.86,0,0,0.0,0.02766,0.03314,0.02994,0.02569
1365,2025-12-24,OpenAI Pretrain,84,147507.77,1479677783461.0,27,1808.93,0,0,0.0,0.11914,0.1075,0.12367,0.12886
1366,2025-12-24,Stability Open,4,4831.11,33022641267.0,0,21.73,0,0,0.0,-0.03398,-0.03281,-0.02981,-0.02974
1367,2025-12-24,Together AI Multi-Lab,17,22236.97,151468543845.0,3,1831.62,0,0,0.0,0.03785,0.04139,0.03738,0.03608
1368,2025-12-24,xAI Internal,64,126389.09,1370799160684.0,18,1545.59,0,0,0.0,0.07826,0.07972,0.08016,0.0827
1369,2025-12-25,Anthropic Research,68,129411.28,1459796825430.0,21,1538.43,0,0,0.0,0.10286,0.09985,0.10037,0.0994
1370,2025-12-25,Cohere Inference,12,15092.14,109667822379.0,3,3455.89,0,0,0.0,0.02569,0.03362,0.02902,0.02715
1371,2025-12-25,OpenAI Pretrain,85,146767.48,1529993072165.0,25,1875.23,0,0,0.0,0.12886,0.1193,0.12507,0.1291
1372,2025-12-25,Stability Open,4,4219.52,27403267673.0,0,20.29,0,0,0.0,-0.02974,-0.02627,-0.03116,-0.03569
1373,2025-12-25,Together AI Multi-Lab,16,20870.56,134867113851.0,4,1672.13,0,0,0.0,0.03608,0.04248,0.03743,0.04285
1374,2025-12-25,xAI Internal,62,121248.67,1253481172713.0,18,1337.17,0,0,0.0,0.0827,0.07734,0.08019,0.0776
1375,2025-12-26,Anthropic Research,69,125661.45,1393532113603.0,20,1591.0,0,0,0.0,0.0994,0.09902,0.09984,0.09533
1376,2025-12-26,Cohere Inference,12,13112.13,95290251968.0,4,3143.9,0,0,0.0,0.02715,0.03271,0.02954,0.03639
1377,2025-12-26,OpenAI Pretrain,84,161636.05,1541600275628.0,26,1841.24,0,0,0.0,0.1291,0.12169,0.12551,0.12475
1378,2025-12-26,Stability Open,4,4168.61,29527489420.0,1,20.52,0,0,0.0,-0.03569,-0.03075,-0.03304,-0.04392
1379,2025-12-26,Together AI Multi-Lab,16,20189.33,121978621260.0,4,1778.25,0,0,0.0,0.04285,0.03201,0.03987,0.04911
1380,2025-12-26,xAI Internal,65,113161.46,1281697245963.0,19,1374.91,0,0,0.0,0.0776,0.07567,0.07951,0.07086
1381,2025-12-27,Anthropic Research,69,128755.45,1335074620808.0,20,1509.84,0,0,0.0,0.09533,0.0997,0.10003,0.101
1382,2025-12-27,Cohere Inference,13,14279.76,103731367589.0,4,3254.53,0,0,0.0,0.03639,0.02568,0.02942,0.02481
1383,2025-12-27,OpenAI Pretrain,85,172235.13,1533717372033.0,27,1785.84,0,0,0.0,0.12475,0.12276,0.12618,0.1275
1384,2025-12-27,Stability Open,4,4765.62,35980918668.0,0,20.67,0,0,0.0,-0.04392,-0.02988,-0.0322,-0.02397
1385,2025-12-27,Together AI Multi-Lab,18,22890.89,137892239342.0,5,2004.63,0,0,0.0,0.04911,0.04029,0.0401,0.04186
1386,2025-12-27,xAI Internal,60,109373.63,1145630989763.0,18,1164.79,0,0,0.0,0.07086,0.0841,0.08008,0.08811
1387,2025-12-28,Anthropic Research,74,140818.82,1459128882292.0,22,1701.33,0,1,0.0,0.101,0.10983,0.0975,0.09214
1388,2025-12-28,Cohere Inference,13,15546.16,113277575527.0,4,3178.07,0,0,0.0,0.02481,0.03247,0.02926,0.03138
1389,2025-12-28,OpenAI Pretrain,89,163358.88,1801435281127.0,26,1881.77,1,0,0.0,0.1275,0.1241,0.12668,0.12758
1390,2025-12-28,Stability Open,4,4635.48,30162903548.0,1,21.8,0,0,0.0,-0.02397,-0.02805,-0.03174,-0.02483
1391,2025-12-28,Together AI Multi-Lab,16,18486.78,132277613444.0,3,1464.09,0,0,0.0,0.04186,0.04346,0.03964,0.0403
1392,2025-12-28,xAI Internal,60,107645.47,1124622305889.0,18,1247.18,0,0,0.0,0.08811,0.08629,0.07917,0.07992
1393,2025-12-29,Anthropic Research,72,143148.6,1349750947249.0,22,1448.17,0,0,0.0,0.09214,0.09789,0.09796,0.10115
1394,2025-12-29,Cohere Inference,14,17084.47,114442212484.0,4,3942.45,0,0,0.0,0.03138,0.03177,0.02956,0.03382
1395,2025-12-29,OpenAI Pretrain,90,163565.41,1621544308598.0,27,1740.8,0,0,0.0,0.12758,0.12983,0.12593,0.12459
1396,2025-12-29,Stability Open,4,4574.5,32676515820.0,1,22.69,0,0,0.0,-0.02483,-0.03002,-0.03294,-0.03844
1397,2025-12-29,Together AI Multi-Lab,18,21338.1,162110577472.0,3,1981.81,0,0,0.0,0.0403,0.02946,0.0413,0.04103
1398,2025-12-29,xAI Internal,64,114593.56,1148168898411.0,18,1616.24,0,0,0.0,0.07992,0.07673,0.07867,0.07321
1399,2025-12-30,Anthropic Research,70,127623.87,1466291585684.0,20,1483.21,0,0,0.0,0.10115,0.09387,0.09951,0.10469
1400,2025-12-30,Cohere Inference,14,16760.59,124101788922.0,3,3298.1,0,0,0.0,0.03382,0.02766,0.02981,0.02945
1401,2025-12-30,OpenAI Pretrain,89,163763.5,1605892264557.0,27,2079.3,0,0,0.0,0.12459,0.11914,0.12508,0.11316
1402,2025-12-30,Stability Open,4,4919.73,40289046317.0,2,22.19,0,0,0.0,-0.03844,-0.03398,-0.03377,-0.03982
1403,2025-12-30,Together AI Multi-Lab,18,22880.78,134030425863.0,4,1549.53,0,0,0.0,0.04103,0.03785,0.04046,0.032
1404,2025-12-30,xAI Internal,61,110816.54,1382393657250.0,20,1330.99,0,1,0.0,0.07321,0.07826,0.07956,0.08455
1405,2025-12-31,Anthropic Research,69,141646.52,1274601084073.0,22,1496.19,0,1,0.0,0.10469,0.10286,0.09985,0.10526
1406,2025-12-31,Cohere Inference,13,16449.59,114998572778.0,3,3425.24,0,0,0.0,0.02945,0.02569,0.03097,0.03382
1407,2025-12-31,OpenAI Pretrain,92,166457.84,2038855044123.0,28,2119.5,0,0,0.0,0.11316,0.12886,0.12431,0.12348
1408,2025-12-31,Stability Open,4,4721.37,35962004862.0,1,20.37,0,0,0.0,-0.03982,-0.02974,-0.03392,-0.03078
1409,2025-12-31,Together AI Multi-Lab,17,22685.66,147935566523.0,2,1560.41,0,0,0.0,0.032,0.03608,0.04116,0.04098
1410,2025-12-31,xAI Internal,63,121923.26,1203278559332.0,20,1380.18,0,1,0.0,0.08455,0.0827,0.07842,0.07468
1411,2026-01-01,Anthropic Research,70,132071.17,1480237438854.0,21,1458.6,0,0,0.0,0.10526,0.0994,0.1005,0.1039
1412,2026-01-01,Cohere Inference,13,15805.34,112549979272.0,2,2915.88,0,0,0.0,0.03382,0.02715,0.03176,0.03268
1413,2026-01-01,OpenAI Pretrain,90,162849.05,1885244665213.0,27,2095.15,0,1,0.0,0.12348,0.1291,0.12273,0.11806
1414,2026-01-01,Stability Open,4,4483.65,32488785264.0,0,20.33,0,0,0.0,-0.03078,-0.03569,-0.034,-0.03621
1415,2026-01-01,Together AI Multi-Lab,17,22263.92,144923669697.0,5,1762.3,0,0,0.0,0.04098,0.04285,0.04124,0.04341
1416,2026-01-01,xAI Internal,64,110702.91,1236424693100.0,19,1544.26,0,0,0.0,0.07468,0.0776,0.07886,0.08067
1417,2026-01-02,Anthropic Research,71,137670.66,1349425577719.0,21,1513.68,0,0,0.0,0.1039,0.09533,0.10155,0.10273
1418,2026-01-02,Cohere Inference,13,15233.78,103883670423.0,1,3322.15,0,0,0.0,0.03268,0.03639,0.03035,0.02648
1419,2026-01-02,OpenAI Pretrain,91,182180.64,1772612691155.0,27,2274.54,0,0,0.0,0.11806,0.12475,0.12353,0.13036
1420,2026-01-02,Stability Open,4,4308.36,29043696419.0,1,19.18,0,1,0.0,-0.03621,-0.04392,-0.03227,-0.03185
1421,2026-01-02,Together AI Multi-Lab,16,21873.21,130125488650.0,4,1624.88,0,0,0.0,0.04341,0.04911,0.03972,0.03848
1422,2026-01-02,xAI Internal,66,130574.72,1302195242534.0,18,1326.26,0,0,0.0,0.08067,0.07086,0.07971,0.07682
1423,2026-01-03,Anthropic Research,71,136161.07,1408836192743.0,22,1520.43,0,0,0.0,0.10273,0.101,0.10096,0.09688
1424,2026-01-03,Cohere Inference,12,15291.8,102947485255.0,2,2880.26,0,0,0.0,0.02648,0.02481,0.03159,0.03352
1425,2026-01-03,OpenAI Pretrain,92,170171.58,1689083581789.0,29,1973.75,0,0,0.0,0.13036,0.1275,0.12244,0.11984
1426,2026-01-03,Stability Open,4,4649.35,28969736871.0,3,18.77,0,0,0.0,-0.03185,-0.02397,-0.03181,-0.02073
1427,2026-01-03,Together AI Multi-Lab,17,20371.26,137627541243.0,3,1620.97,0,0,0.0,0.03848,0.04186,0.0395,0.04029
1428,2026-01-03,xAI Internal,64,125315.03,1172232491788.0,18,1364.53,0,0,0.0,0.07682,0.08811,0.07855,0.08
1429,2026-01-04,Anthropic Research,69,122846.69,1511484168823.0,22,1612.39,0,0,0.0,0.09688,0.09214,0.10192,0.09886
1430,2026-01-04,Cohere Inference,13,16937.57,111751611129.0,3,3601.05,0,0,0.0,0.03352,0.03138,0.03113,0.02815
1431,2026-01-04,OpenAI Pretrain,90,182447.23,1761016082648.0,26,1818.26,0,0,0.0,0.11984,0.12758,0.12109,0.11812
1432,2026-01-04,Stability Open,5,5494.64,38273829482.0,0,23.47,0,0,0.0,-0.02073,-0.02483,-0.03234,-0.02858
1433,2026-01-04,Together AI Multi-Lab,17,20500.0,134145588910.0,2,1647.98,0,0,0.0,0.04029,0.0403,0.03919,0.03817
1434,2026-01-04,xAI Internal,68,122337.65,1178133453330.0,20,1445.53,0,0,0.0,0.08,0.07992,0.07979,0.08858
1435,2026-01-05,Anthropic Research,71,130006.36,1451750361782.0,22,1580.85,0,0,0.0,0.09886,0.10115,0.10206,0.10209
1436,2026-01-05,Cohere Inference,13,14127.81,124452880391.0,3,3145.59,0,0,0.0,0.02815,0.03382,0.02958,0.02293
1437,2026-01-05,OpenAI Pretrain,93,168298.49,1871042708878.0,30,2051.55,0,0,0.0,0.11812,0.12459,0.12118,0.12525
1438,2026-01-05,Stability Open,4,4675.16,33953195397.0,2,22.51,0,0,0.0,-0.02858,-0.03844,-0.03211,-0.03679
1439,2026-01-05,Together AI Multi-Lab,18,21517.61,156836462175.0,4,1853.76,0,0,0.0,0.03817,0.04103,0.03903,0.03985
1440,2026-01-05,xAI Internal,64,112428.78,1210757630414.0,20,1424.26,0,0,0.0,0.08858,0.07321,0.08017,0.07592
1441,2026-01-06,Anthropic Research,70,127756.59,1329088084283.0,24,1556.17,0,0,0.0,0.10209,0.10469,0.10178,0.10277
1442,2026-01-06,Cohere Inference,13,14481.62,114982266682.0,2,3322.64,0,0,0.0,0.02293,0.02945,0.02936,0.02792
1443,2026-01-06,OpenAI Pretrain,92,178536.88,1934683760270.0,27,2215.07,1,0,0.0,0.12525,0.11316,0.12219,0.12025
1444,2026-01-06,Stability Open,4,5278.27,35026943699.0,1,23.5,1,0,0.0,-0.03679,-0.03982,-0.03095,-0.03173
1445,2026-01-06,Together AI Multi-Lab,19,23230.86,139195546270.0,5,1941.11,0,0,0.0,0.03985,0.032,0.03878,0.03027
1446,2026-01-06,xAI Internal,68,125814.25,1334947591976.0,20,1612.37,0,1,0.0,0.07592,0.08455,0.08027,0.0852
1447,2026-01-07,Anthropic Research,72,130312.9,1470543967745.0,21,1555.78,0,0,0.0,0.10277,0.10526,0.10173,0.10488
1448,2026-01-07,Cohere Inference,14,18456.8,126723104462.0,1,3360.92,0,0,0.0,0.02792,0.03382,0.02974,0.03653
1449,2026-01-07,OpenAI Pretrain,91,172211.76,1820078660068.0,27,2034.53,0,0,0.0,0.12025,0.12348,0.12337,0.13173
1450,2026-01-07,Stability Open,4,4991.01,33723935937.0,1,24.67,1,0,0.0,-0.03173,-0.03078,-0.03157,-0.03513
1451,2026-01-07,Together AI Multi-Lab,19,22434.34,168225410234.0,3,1772.12,0,0,0.0,0.03027,0.04098,0.03863,0.03993
1452,2026-01-07,xAI Internal,69,146122.61,1409059869587.0,21,1578.55,0,0,0.0,0.0852,0.07468,0.08185,0.08577
1453,2026-01-08,Anthropic Research,71,138559.44,1247302686903.0,22,1617.56,0,0,0.0,0.10488,0.1039,0.10066,0.09644
1454,2026-01-08,Cohere Inference,13,14204.85,96549447723.0,3,2984.07,0,0,0.0,0.03653,0.03268,0.02965,0.03199
1455,2026-01-08,OpenAI Pretrain,94,178860.03,2036565970436.0,26,1792.47,0,0,0.0,0.13173,0.11806,0.12431,0.1246
1456,2026-01-08,Stability Open,4,5942.96,37326882492.0,0,24.19,0,0,0.0,-0.03513,-0.03621,-0.03301,-0.04628
1457,2026-01-08,Together AI Multi-Lab,18,21081.98,136363555393.0,5,1953.52,0,0,0.0,0.03993,0.04341,0.03838,0.0417
1458,2026-01-08,xAI Internal,69,127211.01,1357285069219.0,20,1718.46,0,0,0.0,0.08577,0.08067,0.08167,0.07941
1459,2026-01-09,Anthropic Research,72,140448.52,1309480770031.0,21,1558.47,0,0,0.0,0.09644,0.10273,0.10034,0.10043
1460,2026-01-09,Cohere Inference,12,14586.69,112588012815.0,3,3274.3,0,0,0.0,0.03199,0.02648,0.03008,0.02952
1461,2026-01-09,OpenAI Pretrain,90,172324.82,1803937492892.0,27,1964.16,1,0,0.0,0.1246,0.13036,0.12278,0.1197
1462,2026-01-09,Stability Open,4,5330.49,35320198674.0,0,25.45,0,1,0.0,-0.04628,-0.03185,-0.03266,-0.02936
1463,2026-01-09,Together AI Multi-Lab,18,22398.69,148483349853.0,4,2046.83,0,0,0.0,0.0417,0.03848,0.03896,0.04252
1464,2026-01-09,xAI Internal,68,122155.51,1534978576642.0,21,1644.47,0,0,0.0,0.07941,0.07682,0.0813,0.07421
1465,2026-01-10,Anthropic Research,70,130730.16,1506505291317.0,20,1558.35,0,0,0.0,0.10043,0.09688,0.10056,0.09847
1466,2026-01-10,Cohere Inference,12,15124.23,91750727456.0,3,3089.62,0,0,0.0,0.02952,0.03352,0.02997,0.03272
1467,2026-01-10,OpenAI Pretrain,91,176163.84,1783347083356.0,25,1672.6,0,0,0.0,0.1197,0.11984,0.12416,0.12944
1468,2026-01-10,Stability Open,4,4961.95,42049047245.0,2,24.03,0,0,0.0,-0.02936,-0.02073,-0.03553,-0.04082
1469,2026-01-10,Together AI Multi-Lab,17,21159.07,138853070188.0,4,1618.27,0,0,0.0,0.04252,0.04029,0.03865,0.03809
1470,2026-01-10,xAI Internal,70,135063.31,1350673110896.0,21,1558.13,0,0,0.0,0.07421,0.08,0.08084,0.0768
1471,2026-01-11,Anthropic Research,74,142431.06,1451667835683.0,23,1705.46,0,0,0.0,0.09847,0.09886,0.10123,0.10352
1472,2026-01-11,Cohere Inference,13,15337.44,102840594746.0,3,3112.23,0,0,0.0,0.03272,0.02815,0.03076,0.03369
1473,2026-01-11,OpenAI Pretrain,91,159853.12,1769377662766.0,27,1926.87,0,0,0.0,0.12944,0.11812,0.1235,0.11353
1474,2026-01-11,Stability Open,4,5307.78,36452015319.0,1,24.71,0,0,0.0,-0.04082,-0.02858,-0.0361,-0.03256
1475,2026-01-11,Together AI Multi-Lab,18,22656.84,170470191825.0,4,1871.15,0,0,0.0,0.03809,0.03817,0.03883,0.03947
1476,2026-01-11,xAI Internal,70,136273.19,1477982952421.0,21,1686.23,0,0,0.0,0.0768,0.08858,0.07997,0.0825
1477,2026-01-12,Anthropic Research,72,141065.25,1478627261018.0,20,1727.65,0,0,0.0,0.10352,0.10209,0.09974,0.09169
1478,2026-01-12,Cohere Inference,13,15010.97,111522564721.0,3,2697.26,0,0,0.0,0.03369,0.02293,0.03047,0.02095
1479,2026-01-12,OpenAI Pretrain,93,175595.84,1828134534915.0,28,2025.37,0,0,0.0,0.11353,0.12525,0.12268,0.11948
1480,2026-01-12,Stability Open,4,5472.97,35366902747.0,2,25.83,1,0,0.0,-0.03256,-0.03679,-0.03439,-0.02484
1481,2026-01-12,Together AI Multi-Lab,19,24349.39,165848722873.0,5,1843.48,0,0,0.0,0.03947,0.03985,0.03848,0.03739
1482,2026-01-12,xAI Internal,70,120757.46,1199849328156.0,21,1600.61,0,0,0.0,0.0825,0.07592,0.08082,0.08185
1483,2026-01-13,Anthropic Research,71,134719.72,1360115749562.0,20,1590.27,1,0,0.0,0.09169,0.10277,0.10043,0.10755
1484,2026-01-13,Cohere Inference,12,13766.27,100623084379.0,0,2810.38,0,0,0.0,0.02095,0.02792,0.03069,0.02946
1485,2026-01-13,OpenAI Pretrain,92,171072.93,1825741692257.0,26,2168.26,0,0,0.0,0.11948,0.12025,0.12142,0.11147
1486,2026-01-13,Stability Open,5,5976.02,43829034386.0,1,27.45,0,0,0.0,-0.02484,-0.03173,-0.03367,-0.02673
1487,2026-01-13,Together AI Multi-Lab,20,25007.08,176654029439.0,6,1802.76,0,0,0.0,0.03739,0.03027,0.0397,0.03881
1488,2026-01-13,xAI Internal,70,133771.24,1460362735143.0,20,1433.51,0,0,0.0,0.08185,0.0852,0.08131,0.08862
1489,2026-01-14,Anthropic Research,73,142515.43,1407379455905.0,22,1746.82,0,0,0.0,0.10755,0.10488,0.09912,0.09574
1490,2026-01-14,Cohere Inference,13,15877.49,106512977665.0,4,3336.07,0,0,0.0,0.02946,0.03653,0.02952,0.02832
1491,2026-01-14,OpenAI Pretrain,89,174251.22,1740259681158.0,27,2030.65,0,0,0.0,0.11147,0.13173,0.11899,0.11474
1492,2026-01-14,Stability Open,4,5054.23,39735707894.0,2,23.84,0,0,0.0,-0.02673,-0.03513,-0.03261,-0.02765
1493,2026-01-14,Together AI Multi-Lab,19,22969.64,164412123174.0,3,2176.7,0,0,0.0,0.03881,0.03993,0.04012,0.04287
1494,2026-01-14,xAI Internal,68,128804.53,1501267254340.0,20,1520.64,0,0,0.0,0.08862,0.08577,0.08041,0.07945
1495,2026-01-15,Anthropic Research,76,143614.02,1563712322677.0,23,1615.26,0,0,0.0,0.09574,0.09644,0.0996,0.09978
1496,2026-01-15,Cohere Inference,13,14682.36,116240233707.0,3,2984.97,0,0,0.0,0.02832,0.03199,0.02914,0.02934
1497,2026-01-15,OpenAI Pretrain,89,154890.92,1891725752529.0,27,1894.77,0,0,0.0,0.11474,0.1246,0.11729,0.1127
1498,2026-01-15,Stability Open,5,5441.49,34945482595.0,0,25.74,0,0,0.0,-0.02765,-0.04628,-0.03055,-0.0319
1499,2026-01-15,Together AI Multi-Lab,19,24423.27,157461052034.0,6,1744.63,0,0,0.0,0.04287,0.0417,0.04127,0.04976
1500,2026-01-15,xAI Internal,72,133922.82,1342936856491.0,23,1695.73,0,0,0.0,0.07945,0.07941,0.07954,0.07337
1501,2026-01-16,Anthropic Research,74,144560.38,1432787224062.0,22,1590.5,0,0,0.0,0.09978,0.10043,0.09876,0.09454
1502,2026-01-16,Cohere Inference,12,15412.19,94358825809.0,2,3122.75,0,0,0.0,0.02934,0.02952,0.02876,0.02687
1503,2026-01-16,OpenAI Pretrain,87,174690.2,1655391323681.0,27,1864.55,0,0,0.0,0.1127,0.1197,0.119,0.13164
1504,2026-01-16,Stability Open,4,5340.12,32766735889.0,2,22.86,0,0,0.0,-0.0319,-0.02936,-0.03045,-0.02867
1505,2026-01-16,Together AI Multi-Lab,20,21769.82,167651794923.0,5,2039.9,0,0,0.0,0.04976,0.04252,0.04254,0.05139
1506,2026-01-16,xAI Internal,72,136972.9,1520892617457.0,21,1531.38,0,0,0.0,0.07337,0.07421,0.07996,0.07715
