METRIC_ID,TOWER_ID,TIMESTAMP,LATENCY_MS,THROUGHPUT_MBPS,PACKET_LOSS_PCT,JITTER_MS,SIGNAL_STRENGTH_DBM,ACTIVE_CONNECTIONS,BANDWIDTH_UTILIZATION_PCT,ERROR_RATE
MET-ACA2AC96-D,TWR-0152,2024-03-07T14:24:00,31.40,264.85,0.498,1.20,-54,497,35.6,3.245
MET-8B444313-0,TWR-0152,2024-04-12T04:50:00,32.66,226.00,1.196,11.92,-40,1986,70.1,4.184
MET-AF29677C-1,TWR-0152,2024-04-25T06:37:00,47.32,142.84,0.656,3.11,-46,1655,66.1,3.871
MET-1E2E5C24-2,TWR-0152,2024-06-01T05:33:00,46.96,498.54,1.063,8.03,-41,873,59.4,1.677
MET-E5ED2F24-5,TWR-0152,2024-07-07T03:55:00,42.75,397.58,0.550,4.08,-70,1697,37.1,3.499
MET-FDB73B40-1,TWR-0152,2024-07-23T19:20:00,34.68,351.96,1.455,11.80,-54,1009,45.2,1.648
MET-1B8B278A-7,TWR-0152,2024-08-01T01:05:00,31.97,115.84,0.734,6.02,-47,522,37.1,1.444
MET-85237AB9-5,TWR-0152,2024-09-10T21:03:00,25.44,194.21,1.480,6.89,-48,1458,60.8,0.264
MET-1D27AAB9-6,TWR-0152,2024-09-11T22:33:00,28.80,136.85,1.472,10.83,-65,1696,58.9,2.333
MET-C8C9FA53-8,TWR-0152,2024-09-22T12:38:00,24.03,384.34,1.138,8.95,-67,1784,42.8,1.794
MET-1B04DB3F-B,TWR-0152,2024-10-07T17:07:00,43.00,397.21,0.637,5.73,-40,1369,87.3,0.228
MET-4CA9AD44-B,TWR-0152,2024-10-16T19:15:00,15.66,119.47,0.944,3.70,-44,1683,22.9,0.492
MET-FDDA6DC3-1,TWR-0152,2024-11-09T18:29:00,16.78,157.58,0.911,3.85,-40,1725,81.0,4.668
MET-F8D7E89C-F,TWR-0152,2024-12-03T09:33:00,20.03,375.55,0.538,2.28,-69,738,25.7,1.531
MET-E8DB30CE-0,TWR-0152,2024-12-12T00:45:00,34.39,227.05,0.785,8.82,-57,452,77.9,1.975
MET-9C2EC41D-1,TWR-0152,2024-12-14T15:48:00,10.17,292.87,1.059,13.33,-44,1582,87.9,1.317
MET-8DCA1967-C,TWR-0153,2024-01-05T13:45:00,43.58,348.64,1.157,11.55,-40,1786,40.8,2.699
MET-9EA40224-2,TWR-0153,2024-01-09T03:10:00,32.69,368.51,0.224,3.31,-47,1227,36.8,3.847
MET-C60EC399-0,TWR-0153,2024-01-19T08:48:00,24.71,224.91,0.832,14.87,-64,1145,74.8,1.584
MET-97F7CAB4-D,TWR-0153,2024-03-21T09:58:00,38.97,206.62,0.249,1.91,-70,190,70.5,1.029
MET-5CA8B95C-7,TWR-0153,2024-04-13T13:22:00,29.69,172.42,0.351,3.42,-51,1249,43.0,4.926
MET-489A46E6-7,TWR-0153,2024-04-29T08:04:00,36.19,189.66,0.278,11.39,-46,1778,20.5,4.394
MET-4BF7DAAD-2,TWR-0153,2024-05-24T01:20:00,32.58,324.37,0.029,7.75,-47,309,23.4,0.208
MET-4D09D853-0,TWR-0153,2024-06-07T12:59:00,27.19,395.80,1.246,9.96,-46,557,29.7,2.616
MET-98A5D6E5-C,TWR-0153,2024-06-15T00:02:00,29.66,306.62,1.445,5.07,-60,287,30.3,2.959
MET-88C5C9B4-B,TWR-0153,2024-07-24T18:52:00,26.49,313.41,0.111,10.88,-70,1417,50.0,0.573
MET-90902347-0,TWR-0153,2024-08-09T22:48:00,20.89,481.16,1.331,11.08,-53,324,48.4,1.792
MET-917722EA-C,TWR-0153,2024-09-11T13:21:00,34.13,379.81,0.764,11.13,-46,525,36.8,1.044
MET-FA20D6EE-F,TWR-0153,2024-09-15T13:28:00,26.98,101.09,1.192,5.93,-48,877,68.5,4.478
MET-8AC76441-6,TWR-0153,2024-09-29T15:11:00,12.80,346.15,1.228,8.82,-69,1052,46.3,2.695
MET-B7A6B869-A,TWR-0153,2024-10-08T15:13:00,27.01,375.02,1.299,7.51,-42,294,56.4,5.000
MET-CD5D2A83-B,TWR-0153,2024-10-12T09:41:00,32.90,118.74,1.153,8.53,-45,1690,90.2,3.766
MET-56588614-5,TWR-0153,2024-10-30T03:17:00,44.84,300.23,1.280,4.51,-65,821,58.1,2.122
MET-484149DF-0,TWR-0153,2024-11-19T03:16:00,20.27,212.85,0.288,14.69,-69,1341,63.6,2.642
MET-DB66A973-8,TWR-0153,2024-11-19T17:29:00,14.26,176.24,0.389,7.74,-61,953,37.3,3.886
MET-1A58660F-E,TWR-0153,2024-12-02T05:44:00,31.60,389.16,1.335,11.58,-44,903,61.9,2.343
MET-37AB8797-5,TWR-0154,2024-01-22T10:38:00,43.26,346.99,1.044,4.56,-40,523,78.9,2.327
MET-2B67C5E8-1,TWR-0154,2024-01-25T05:30:00,14.85,350.32,1.357,2.51,-56,323,59.1,1.017
MET-82473612-F,TWR-0154,2024-02-21T17:42:00,11.31,335.75,1.089,9.56,-44,816,51.9,4.958
MET-22DF0FCE-A,TWR-0154,2024-02-28T00:22:00,26.13,428.50,0.037,12.91,-56,607,40.9,4.776
MET-304A9529-2,TWR-0154,2024-03-25T21:05:00,31.48,188.87,1.187,6.14,-52,405,48.9,3.538
MET-88AC6EBE-2,TWR-0154,2024-04-02T04:47:00,43.33,442.21,0.566,1.30,-55,234,38.8,0.548
MET-CFCF7472-B,TWR-0154,2024-04-27T01:32:00,33.67,489.93,1.051,14.10,-44,231,92.6,2.579
MET-8E009D7D-7,TWR-0154,2024-05-10T02:53:00,19.30,187.66,1.121,1.97,-44,1768,79.9,3.999
MET-DACBE254-7,TWR-0154,2024-06-03T16:34:00,13.98,274.49,1.110,10.84,-70,1676,52.1,4.475
MET-D52FE9BA-D,TWR-0154,2024-06-12T17:28:00,45.68,143.40,0.593,9.50,-63,347,93.7,0.581
MET-D8D0A5F3-5,TWR-0154,2024-06-29T10:22:00,46.15,286.63,0.238,13.08,-56,1314,43.6,1.165
MET-B61C1C36-6,TWR-0154,2024-07-04T16:36:00,29.43,143.17,1.017,12.66,-66,1955,58.3,1.503
MET-D714CD26-4,TWR-0154,2024-07-05T08:03:00,10.29,296.91,0.138,4.96,-56,1661,38.7,1.504
MET-F448C8B6-2,TWR-0154,2024-08-23T03:36:00,18.45,166.74,1.107,1.83,-57,1195,84.5,2.208
MET-627EEB0D-A,TWR-0154,2024-09-05T23:31:00,28.40,416.87,0.830,2.49,-58,404,63.6,4.171
MET-5D97E671-7,TWR-0154,2024-10-14T13:29:00,14.91,231.33,0.376,1.20,-53,64,82.5,4.890
MET-0F381EDC-5,TWR-0154,2024-10-19T10:38:00,39.91,404.26,0.176,13.78,-69,1317,74.7,2.166
MET-04F2B4AA-0,TWR-0154,2024-11-17T04:11:00,40.68,478.34,0.451,12.64,-59,1440,92.2,4.524
MET-CCAA115E-B,TWR-0154,2024-11-20T01:19:00,37.92,102.68,0.478,11.45,-70,825,70.6,2.000
MET-CCDB46B5-6,TWR-0154,2024-12-08T21:34:00,26.91,325.31,1.067,13.97,-66,1193,57.4,2.628
MET-819501C4-3,TWR-0155,2024-01-02T07:17:00,13.90,378.92,0.211,2.04,-69,1701,78.2,3.001
MET-BD54CC48-F,TWR-0155,2024-01-14T21:57:00,33.91,167.23,1.126,9.79,-67,1459,23.4,1.368
MET-CB969F9F-6,TWR-0155,2024-01-25T09:34:00,26.95,469.13,0.049,3.43,-41,1165,93.6,3.351
MET-A7E5BD9F-2,TWR-0155,2024-03-08T01:18:00,44.90,431.41,0.798,6.44,-67,1813,21.7,1.990
MET-6B56BD09-2,TWR-0155,2024-03-13T06:09:00,43.56,456.83,1.041,13.34,-44,1613,78.3,1.261
MET-BEFDE5DE-C,TWR-0155,2024-03-18T17:58:00,30.34,214.98,1.426,11.30,-58,212,86.7,0.612
MET-FA0844A8-5,TWR-0155,2024-04-14T15:29:00,14.25,279.95,0.590,4.09,-65,994,83.4,0.646
MET-590454A2-8,TWR-0155,2024-04-15T04:12:00,34.85,358.67,0.350,11.88,-40,1077,91.2,4.467
MET-7FA1405D-E,TWR-0155,2024-05-17T01:05:00,21.83,348.94,1.137,5.95,-63,910,84.8,1.897
MET-81456A3A-E,TWR-0155,2024-05-22T20:20:00,25.43,490.30,0.401,6.36,-47,1969,87.2,4.028
MET-6398AA21-D,TWR-0155,2024-06-12T11:45:00,20.48,489.44,1.007,13.96,-47,444,55.0,3.536
MET-68B466FC-0,TWR-0155,2024-06-24T07:47:00,48.17,363.50,1.303,7.02,-64,1438,76.1,0.243
MET-C188E82C-4,TWR-0155,2024-07-05T22:20:00,30.43,476.06,1.166,2.50,-50,1277,69.9,2.253
MET-66601F8C-2,TWR-0155,2024-07-16T14:46:00,16.99,447.86,0.028,11.15,-65,573,23.6,1.971
MET-F50F6C86-E,TWR-0155,2024-07-18T19:12:00,22.71,173.45,0.296,2.00,-58,1377,59.9,0.816
MET-5FF19AEE-9,TWR-0155,2024-09-10T05:58:00,12.22,159.11,0.772,4.71,-55,572,89.2,0.017
MET-D5571557-5,TWR-0155,2024-10-23T12:24:00,44.68,325.28,1.246,11.08,-43,1732,29.5,4.361
MET-E1BD910A-8,TWR-0155,2024-11-16T14:16:00,48.97,372.96,0.883,13.28,-55,767,78.9,0.412
MET-ADAD19D6-8,TWR-0155,2024-12-12T03:34:00,22.90,449.13,0.736,4.00,-53,560,85.9,0.698
MET-C956C057-7,TWR-0155,2024-12-12T12:45:00,36.28,499.73,0.466,13.33,-62,64,25.3,0.731
MET-58DA8409-B,TWR-0156,2024-01-02T03:04:00,32.46,237.38,1.044,13.39,-48,1850,20.0,4.641
MET-1740A4E2-5,TWR-0156,2024-01-24T10:45:00,15.47,154.66,1.126,3.21,-60,885,63.0,2.294
MET-37E4298D-A,TWR-0156,2024-01-24T23:15:00,30.66,126.86,0.813,10.65,-64,1868,60.3,0.028
MET-AA04E83F-1,TWR-0156,2024-02-27T16:24:00,27.35,128.75,0.125,2.55,-67,1848,82.5,1.622
MET-599A22A7-6,TWR-0156,2024-04-05T12:32:00,30.01,441.97,0.158,2.13,-62,90,93.0,2.490
MET-04D3DF73-F,TWR-0156,2024-04-15T15:58:00,44.44,313.45,1.197,11.02,-50,1063,89.8,3.836
MET-A1BB8DC9-1,TWR-0156,2024-04-16T18:47:00,47.82,231.93,1.208,4.04,-57,287,90.6,0.396
MET-2CCDDFA5-9,TWR-0156,2024-04-22T15:55:00,40.38,354.39,0.743,9.31,-57,1667,69.0,0.813
MET-17A02E72-4,TWR-0156,2024-05-14T02:31:00,36.51,228.35,1.057,12.63,-44,960,20.4,3.885
MET-D22D68F3-D,TWR-0156,2024-05-25T00:07:00,40.50,385.58,0.260,14.79,-49,1940,94.5,4.153
MET-32AF52DF-D,TWR-0156,2024-06-06T05:07:00,25.82,226.04,0.337,11.69,-49,1468,36.5,0.479
MET-29F50D59-0,TWR-0156,2024-06-27T23:39:00,34.37,160.97,1.213,6.14,-70,135,88.7,2.412
MET-C3E1E978-3,TWR-0156,2024-07-09T07:49:00,21.53,346.91,1.013,12.32,-51,1850,52.2,2.082
MET-033829F2-B,TWR-0156,2024-08-18T23:56:00,31.95,371.00,0.235,8.63,-63,1104,88.7,2.076
MET-953DD674-F,TWR-0156,2024-08-23T23:54:00,46.49,499.39,0.398,6.97,-49,458,78.9,2.797
MET-15325DA6-C,TWR-0156,2024-09-14T14:51:00,14.80,273.16,0.474,1.81,-64,1572,80.9,0.008
MET-0D4AF7CF-A,TWR-0156,2024-09-15T00:27:00,32.18,223.50,1.427,9.41,-59,1766,68.9,2.975
MET-DEA2BA39-7,TWR-0156,2024-09-22T02:26:00,48.21,103.02,1.307,3.96,-69,1358,53.7,3.319
MET-7C9A0271-3,TWR-0156,2024-11-01T21:49:00,39.83,414.10,0.100,10.05,-66,267,79.5,1.054
MET-FC37C04F-9,TWR-0156,2024-12-07T01:20:00,12.95,482.27,0.708,13.29,-40,631,79.1,4.005
MET-FEFDE34D-1,TWR-0157,2024-01-07T02:01:00,23.83,196.48,0.228,6.63,-57,1768,60.5,2.238
MET-3B4B7B41-E,TWR-0157,2024-02-14T08:33:00,38.46,202.33,0.818,12.02,-65,326,54.6,1.326
MET-F44A42CB-E,TWR-0157,2024-02-17T12:51:00,21.47,297.73,1.354,13.15,-64,1930,78.3,4.558
MET-ACDC74AB-C,TWR-0157,2024-02-21T02:25:00,15.90,202.90,1.357,4.92,-65,1889,82.4,3.380
MET-2D81A5A7-E,TWR-0157,2024-03-14T14:07:00,18.06,359.53,1.152,2.75,-54,725,42.8,1.185
MET-EDE24341-E,TWR-0157,2024-04-14T05:13:00,26.75,451.25,0.230,8.67,-54,1606,80.2,1.364
MET-FF5E82B1-A,TWR-0157,2024-04-17T15:30:00,32.49,275.05,0.631,7.98,-53,1814,37.8,2.950
MET-1CB85ECE-A,TWR-0157,2024-04-18T17:43:00,21.06,306.06,1.008,2.89,-65,319,77.7,3.681
MET-761C6CA7-1,TWR-0157,2024-05-21T10:25:00,12.16,473.01,1.305,11.51,-51,1911,56.4,1.553
MET-18AEA21F-D,TWR-0157,2024-06-09T18:53:00,40.61,480.00,1.358,10.94,-51,510,81.8,3.009
MET-9CE9B9EB-0,TWR-0157,2024-06-21T13:20:00,46.61,114.85,0.972,5.86,-68,1078,27.5,3.201
MET-E1072CB9-8,TWR-0157,2024-07-19T12:02:00,23.44,357.16,0.852,6.28,-53,1596,84.6,3.368
MET-263A3088-2,TWR-0157,2024-08-17T13:06:00,23.58,456.22,1.345,12.46,-47,1583,78.0,4.947
MET-97ECE668-6,TWR-0157,2024-09-04T00:13:00,32.09,438.66,0.287,6.46,-60,1493,76.5,0.063
MET-CE04EFF1-E,TWR-0157,2024-10-05T19:57:00,13.87,253.46,1.153,3.04,-44,238,22.9,2.939
MET-2A60F70E-A,TWR-0157,2024-10-22T07:05:00,47.33,414.50,0.937,10.66,-41,1567,48.0,4.152
MET-FD23A201-3,TWR-0157,2024-11-10T08:52:00,34.89,191.55,0.728,10.71,-57,1637,64.5,1.595
MET-FD7A5858-3,TWR-0157,2024-11-28T07:51:00,11.12,434.33,1.014,11.84,-68,1124,59.9,1.592
MET-5D45400B-1,TWR-0157,2024-11-28T13:07:00,20.32,149.32,1.010,4.67,-53,782,81.5,1.704
MET-DA47D932-D,TWR-0157,2024-12-03T09:34:00,37.33,217.69,1.110,14.71,-69,1268,39.7,1.996
MET-DF03DE15-B,TWR-0158,2024-02-13T13:01:00,21.38,110.38,1.036,13.64,-68,1264,90.0,0.278
MET-7D41E1C1-E,TWR-0158,2024-03-16T13:00:00,48.29,343.80,0.439,13.85,-63,663,54.0,3.627
MET-DD86F37E-F,TWR-0158,2024-03-26T14:13:00,29.11,267.65,1.415,3.14,-61,674,31.7,2.764
MET-EDB3D556-C,TWR-0158,2024-05-01T22:03:00,41.81,438.33,0.380,4.68,-56,1841,64.3,0.781
MET-D41E7380-2,TWR-0158,2024-05-13T22:19:00,21.17,328.46,0.707,8.95,-58,144,56.8,2.886
MET-763F9AB4-8,TWR-0158,2024-06-08T11:15:00,15.54,473.85,0.323,3.94,-47,795,71.6,1.969
MET-F246254E-5,TWR-0158,2024-06-13T12:36:00,29.49,481.49,1.188,2.06,-48,1704,55.8,2.884
MET-75B977FD-C,TWR-0158,2024-06-22T07:58:00,48.55,199.07,0.155,13.96,-57,1166,39.4,2.188
MET-71419947-1,TWR-0158,2024-07-03T16:59:00,40.98,311.35,1.022,9.90,-69,96,49.2,0.026
MET-8E640588-0,TWR-0158,2024-07-08T20:46:00,21.10,388.74,1.457,6.29,-60,1724,45.6,4.836
MET-02AD8772-4,TWR-0158,2024-08-06T03:54:00,40.65,139.58,0.679,13.91,-56,1464,27.9,2.872
MET-1569FB1F-A,TWR-0158,2024-08-09T19:57:00,41.60,389.01,0.821,13.82,-60,381,33.1,4.951
MET-9D9A6AC8-F,TWR-0158,2024-08-09T20:59:00,43.70,499.36,0.451,13.66,-63,149,63.4,4.529
MET-1FCA39A5-5,TWR-0158,2024-08-26T15:54:00,24.02,130.51,1.326,7.33,-47,500,66.4,4.369
MET-13448E95-A,TWR-0158,2024-09-09T20:32:00,39.23,187.27,0.619,5.24,-53,1360,21.7,3.399
MET-CBABF644-B,TWR-0158,2024-09-14T18:40:00,30.11,424.09,1.379,3.98,-40,1388,42.5,2.418
MET-0933537B-0,TWR-0158,2024-11-11T16:52:00,40.70,290.38,0.456,8.10,-54,430,73.5,0.513
MET-E9F07E4E-F,TWR-0158,2024-11-22T10:29:00,11.48,132.38,1.386,3.63,-69,1927,57.1,4.068
MET-4C4A31F9-C,TWR-0158,2024-12-04T04:04:00,30.95,494.05,0.512,14.57,-49,769,26.6,1.715
MET-69FF7EFD-9,TWR-0158,2024-12-11T11:09:00,17.29,179.20,1.375,9.95,-63,120,88.5,3.705
MET-C8C453F0-C,TWR-0159,2024-01-04T07:19:00,40.59,361.77,1.376,3.09,-48,127,73.4,1.372
MET-090BEC7E-5,TWR-0159,2024-01-07T04:04:00,29.71,166.51,1.080,14.55,-66,224,57.0,2.643
MET-8928BEC6-D,TWR-0159,2024-01-29T13:22:00,10.50,251.01,0.072,10.50,-43,266,59.4,4.704
MET-DDDD257A-3,TWR-0159,2024-02-08T01:32:00,44.98,447.49,1.398,7.83,-45,170,23.7,1.702
MET-3F37C7E8-9,TWR-0159,2024-02-25T17:18:00,45.06,476.15,1.020,14.79,-56,662,27.8,1.645
MET-402B1684-C,TWR-0159,2024-03-14T14:59:00,13.54,164.28,0.830,2.91,-40,747,43.0,4.636
MET-286A7931-C,TWR-0159,2024-03-20T21:45:00,49.27,473.10,0.351,13.53,-52,1319,92.8,0.537
MET-2B3F8455-4,TWR-0159,2024-04-01T19:27:00,11.22,118.09,0.946,7.81,-52,483,79.1,4.361
MET-24336E43-6,TWR-0159,2024-04-02T04:17:00,49.01,380.82,0.682,13.27,-44,1596,42.5,4.851
MET-9DD7A358-8,TWR-0159,2024-04-24T11:35:00,32.97,293.11,1.311,7.49,-44,1199,86.9,0.673
MET-B74EE5A7-7,TWR-0159,2024-05-10T19:07:00,31.78,457.47,0.276,9.94,-44,1518,22.5,4.012
MET-77CC88C8-F,TWR-0159,2024-05-31T00:53:00,25.42,496.52,0.126,8.78,-63,982,59.9,3.309
MET-BDB36D75-C,TWR-0159,2024-06-07T14:02:00,28.47,212.68,1.099,9.70,-63,390,49.8,3.674
MET-F7B60103-A,TWR-0159,2024-06-15T19:56:00,22.90,216.65,0.789,7.24,-45,792,62.0,3.579
MET-C0623C3B-4,TWR-0159,2024-06-17T02:35:00,49.50,236.22,0.053,7.18,-67,125,26.3,0.996
MET-9EA86C37-E,TWR-0159,2024-08-02T01:24:00,33.18,357.36,1.255,7.13,-68,1431,24.7,4.195
MET-D4DB9D26-9,TWR-0159,2024-09-03T05:58:00,17.56,232.80,0.081,7.97,-48,479,91.0,3.000
MET-986E6458-9,TWR-0159,2024-11-22T04:35:00,40.04,100.40,1.414,3.59,-57,1843,56.5,2.840
MET-B5E33CB8-E,TWR-0159,2024-12-03T04:23:00,24.94,290.90,0.863,6.90,-68,227,24.9,2.534
MET-5A7CBA71-F,TWR-0159,2024-12-04T00:13:00,37.99,289.98,0.627,1.17,-41,427,86.7,4.180
MET-A1A60CB3-E,TWR-0160,2024-01-11T22:01:00,42.46,141.29,1.162,3.17,-50,500,67.3,2.698
MET-47224A0C-9,TWR-0160,2024-01-15T11:47:00,30.45,224.24,0.021,4.89,-63,1464,55.7,2.436
MET-ACBB50BA-D,TWR-0160,2024-01-22T15:42:00,14.69,422.97,0.678,12.27,-70,1537,88.2,3.092
MET-0379C69F-E,TWR-0160,2024-02-06T13:37:00,45.09,195.15,0.149,7.81,-43,568,76.8,3.122
MET-021246CC-C,TWR-0160,2024-02-14T02:36:00,41.33,227.92,0.710,6.84,-46,1963,94.3,3.814
MET-917C15A1-1,TWR-0160,2024-03-02T23:44:00,26.61,390.72,0.369,6.27,-45,255,68.3,4.235
MET-4C6A1F38-F,TWR-0160,2024-03-27T13:12:00,30.64,357.51,0.638,14.48,-59,943,81.1,4.772
MET-40F8EBEE-3,TWR-0160,2024-04-08T00:00:00,35.37,432.66,0.457,14.65,-63,323,90.8,0.459
MET-56E92928-7,TWR-0160,2024-05-16T17:41:00,26.98,147.87,0.036,12.48,-43,627,71.6,4.292
MET-0B71B0C1-F,TWR-0160,2024-06-15T07:02:00,34.69,292.50,0.046,6.11,-44,723,33.3,1.094
MET-B31E5530-C,TWR-0160,2024-06-18T01:56:00,11.41,388.35,0.699,5.82,-60,1807,38.8,2.282
MET-3DAF29E7-E,TWR-0160,2024-06-28T08:50:00,11.61,118.05,0.471,13.54,-62,1540,92.3,2.008
MET-5BD90293-2,TWR-0160,2024-07-09T08:47:00,26.18,152.48,0.079,11.26,-42,1711,39.7,1.704
MET-D3D6DEC6-D,TWR-0160,2024-07-31T03:35:00,10.77,408.01,0.579,14.34,-60,1739,94.7,2.919
MET-C27C5176-F,TWR-0160,2024-08-05T08:08:00,10.51,232.52,1.040,1.66,-45,1680,74.6,1.102
MET-D964BBD5-A,TWR-0160,2024-09-22T11:18:00,24.75,342.52,0.817,13.65,-42,413,44.6,4.822
MET-8852B948-1,TWR-0160,2024-10-01T21:11:00,48.45,312.87,0.634,6.74,-52,828,90.5,2.641
MET-66E62521-1,TWR-0160,2024-11-09T09:11:00,25.02,371.36,1.433,5.54,-40,322,46.1,2.345
MET-00413D27-6,TWR-0160,2024-11-25T23:09:00,44.81,194.18,1.495,6.65,-45,1592,61.4,0.791
MET-07CAE6CE-5,TWR-0160,2024-12-12T23:45:00,28.36,323.90,0.936,5.20,-48,868,79.8,1.605
MET-6178AA5D-D,TWR-0161,2024-01-06T09:32:00,34.89,349.56,0.871,7.09,-49,1669,64.1,0.062
MET-79C019AB-E,TWR-0161,2024-01-13T18:43:00,25.56,409.46,0.146,10.27,-53,1018,46.9,2.773
MET-FDA93424-0,TWR-0161,2024-02-11T05:45:00,17.81,465.00,0.259,1.16,-43,645,86.6,4.736
MET-3BBE3C5B-8,TWR-0161,2024-02-16T10:18:00,10.64,428.20,0.935,2.94,-65,1745,29.0,3.309
MET-9B4BEF26-5,TWR-0161,2024-02-26T17:55:00,18.96,483.85,1.007,11.89,-46,687,88.0,4.001
MET-447EF4AF-E,TWR-0161,2024-02-27T21:19:00,18.16,205.53,1.067,2.40,-45,470,43.3,0.363
MET-F8145E50-8,TWR-0161,2024-03-05T14:22:00,11.09,180.93,0.618,6.76,-70,1074,81.0,1.510
MET-7481BFC4-1,TWR-0161,2024-05-06T19:49:00,20.15,422.90,1.119,9.50,-61,305,46.8,0.879
MET-C353E12F-9,TWR-0161,2024-05-31T18:41:00,26.68,112.90,0.613,7.11,-66,1300,59.6,4.413
MET-58BC4015-A,TWR-0161,2024-06-12T01:14:00,38.26,243.48,0.696,3.84,-46,1598,32.6,3.554
MET-F470800C-8,TWR-0161,2024-07-09T23:43:00,44.78,250.27,1.000,11.67,-56,301,73.7,0.058
MET-78DBE1D6-4,TWR-0161,2024-08-06T13:48:00,12.94,298.84,0.722,13.92,-55,77,22.6,2.373
MET-D197867C-1,TWR-0161,2024-08-16T12:46:00,42.53,231.01,1.331,8.02,-63,776,81.3,2.707
MET-5BB1E151-6,TWR-0161,2024-08-26T01:11:00,23.41,390.79,1.372,2.01,-49,610,63.9,0.805
MET-187482FD-0,TWR-0161,2024-09-22T07:56:00,44.04,205.89,1.475,2.82,-48,305,66.9,2.112
MET-58280DE6-8,TWR-0161,2024-10-01T14:21:00,28.58,143.52,0.622,10.32,-64,156,27.9,1.758
MET-59C60087-3,TWR-0161,2024-10-20T20:07:00,33.62,175.28,0.364,1.93,-59,988,54.4,0.475
MET-AC8D30D3-1,TWR-0161,2024-10-22T17:49:00,25.66,126.27,0.321,8.69,-49,122,67.7,1.908
MET-9C0FA81B-5,TWR-0161,2024-10-28T19:28:00,19.77,355.91,1.269,13.99,-58,505,53.9,2.092
MET-28D0B0D9-5,TWR-0161,2024-11-08T20:30:00,17.31,299.27,1.072,12.59,-52,1989,22.4,1.361
MET-CC7F9ADD-C,TWR-0162,2024-01-01T04:34:00,11.01,412.49,0.645,11.84,-43,942,35.4,3.229
MET-86F1739F-4,TWR-0162,2024-01-03T23:05:00,22.36,135.38,1.427,13.77,-47,1921,34.3,0.626
MET-F605B1F6-7,TWR-0162,2024-01-26T23:52:00,10.72,436.93,0.152,2.30,-41,683,67.8,0.308
MET-38E408FA-F,TWR-0162,2024-02-21T09:45:00,44.95,328.60,1.202,4.55,-47,1982,56.3,2.007
MET-61E93041-1,TWR-0162,2024-03-03T03:10:00,41.66,143.45,0.137,3.39,-48,172,28.6,1.055
MET-9AB9C882-C,TWR-0162,2024-04-15T07:59:00,20.80,389.30,0.555,8.10,-69,1405,91.9,0.629
MET-8EF18689-6,TWR-0162,2024-04-22T03:28:00,16.91,359.45,0.328,14.89,-56,1724,45.7,1.868
MET-0DB1A74E-2,TWR-0162,2024-05-12T00:03:00,19.40,269.35,1.348,11.90,-43,292,30.3,4.261
MET-76399A4B-0,TWR-0162,2024-06-12T08:02:00,15.70,384.66,0.138,9.51,-49,88,60.0,4.936
MET-4B38C6C0-E,TWR-0162,2024-07-25T12:26:00,39.36,181.38,0.773,3.79,-54,193,20.6,2.276
MET-17C2A3C6-3,TWR-0162,2024-08-08T12:28:00,39.58,308.00,0.235,12.32,-43,1262,50.2,3.919
MET-756D0DF3-F,TWR-0162,2024-08-10T04:38:00,15.12,380.57,0.058,2.42,-62,909,29.7,0.315
MET-49F217C1-2,TWR-0162,2024-08-17T04:33:00,45.50,311.33,0.782,9.31,-42,1534,89.0,1.360
MET-3E550FD2-E,TWR-0162,2024-08-30T14:43:00,35.76,146.83,0.899,8.69,-68,88,63.1,4.318
MET-F6BDA516-9,TWR-0162,2024-09-19T02:57:00,16.77,405.39,0.112,2.49,-49,1668,90.9,3.254
MET-07CE0E8E-8,TWR-0162,2024-09-30T16:54:00,28.71,351.43,0.948,7.50,-67,819,70.3,2.915
MET-8221BFC2-F,TWR-0162,2024-10-08T02:13:00,16.40,401.82,0.424,8.10,-42,107,77.1,1.982
MET-82868804-9,TWR-0162,2024-11-15T10:41:00,14.71,282.65,0.849,7.58,-46,1299,33.5,1.353
MET-D7EC7085-8,TWR-0162,2024-11-23T10:24:00,11.95,331.76,0.714,10.34,-42,1658,32.8,2.899
MET-43F85BE1-B,TWR-0162,2024-11-27T04:34:00,40.72,257.39,0.645,14.80,-65,1628,62.3,2.915
MET-ACB4E27A-6,TWR-0163,2024-01-09T00:59:00,13.08,292.07,1.154,2.98,-66,955,76.6,0.844
MET-83B19B8D-7,TWR-0163,2024-02-10T02:44:00,40.82,137.28,0.665,3.84,-45,646,24.3,4.610
MET-D7F452E7-9,TWR-0163,2024-02-20T00:57:00,33.83,451.81,0.416,4.01,-52,600,81.4,3.022
MET-078B29AC-9,TWR-0163,2024-02-28T17:42:00,35.06,115.06,0.143,12.76,-61,560,81.7,3.166
MET-D907B7B2-9,TWR-0163,2024-03-08T23:37:00,46.35,355.26,0.714,1.52,-49,254,34.2,2.277
MET-C4C7D1D9-3,TWR-0163,2024-03-12T09:08:00,22.85,230.59,0.958,8.21,-50,586,89.3,3.238
MET-6A7D8116-8,TWR-0163,2024-03-19T07:41:00,34.76,269.58,1.498,7.65,-53,998,58.4,4.274
MET-CD77BBE6-8,TWR-0163,2024-03-19T16:16:00,11.70,284.85,0.236,11.45,-64,631,61.7,3.976
MET-641A5D48-E,TWR-0163,2024-05-27T02:16:00,20.31,351.28,0.564,9.90,-70,545,68.6,4.014
MET-45540166-6,TWR-0163,2024-07-18T22:18:00,47.89,296.71,0.488,14.36,-55,1243,64.2,3.025
