EQUIPMENT_ID,TOWER_ID,EQUIPMENT_TYPE,PART_ID,MANUFACTURER,MODEL,SERIAL_NUMBER,INSTALL_DATE,FIRMWARE_VERSION,STATUS
EQP-01020,TWR-0130,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,28018856-6C7D-216,2022-07-01,v2.4.0,OPERATIONAL
EQP-01021,TWR-0130,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,61A65816-FA98-468,2024-05-03,v1.1.0-OUTDATED,OPERATIONAL
EQP-01022,TWR-0130,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,E6E154B9-7484-496,2022-11-06,v1.1.0-OUTDATED,OPERATIONAL
EQP-01023,TWR-0131,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,EB2FA583-06C5-383,2024-06-20,v2.0.2-OUTDATED,OPERATIONAL
EQP-01024,TWR-0131,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,F70ABEFA-13B9-435,2023-01-02,v1.5.8-OUTDATED,OPERATIONAL
EQP-01025,TWR-0131,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,B62F5417-F232-093,2023-07-04,v1.3.0,OPERATIONAL
EQP-01026,TWR-0131,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,4C6A1560-6768-796,2023-12-04,v3.0.0,OPERATIONAL
EQP-01027,TWR-0131,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,0AED5CC5-DACB-780,2024-05-21,v3.0.0,OPERATIONAL
EQP-01028,TWR-0131,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,D68AD65B-FE2E-788,2022-05-24,v1.3.0,OPERATIONAL
EQP-01029,TWR-0131,BASEBAND_UNIT,PART-BBU-E1,Huawei,BBU-E1,03EC9A6E-253D-539,2023-09-15,v1.5.8-OUTDATED,WARNING
EQP-01030,TWR-0131,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,E3F2CBD2-FC18-816,2023-03-11,v1.3.0,WARNING
EQP-01031,TWR-0131,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,648F9BCC-6C59-302,2024-05-06,v1.0.4,OPERATIONAL
EQP-01032,TWR-0132,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,B978C4D4-2BB5-648,2023-10-26,v2.1.3,FAILING
EQP-01033,TWR-0132,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,CFD7319A-B0BC-721,2023-04-24,v2.0.2-OUTDATED,FAILING
EQP-01034,TWR-0132,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,07A99885-9476-713,2024-03-26,v1.5.8-OUTDATED,FAILING
EQP-01035,TWR-0132,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,A2A503F6-32AC-352,2022-04-05,v2.1.3,WARNING
EQP-01036,TWR-0132,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,5A140723-1B7F-394,2022-07-22,v2.1.3,OPERATIONAL
EQP-01037,TWR-0132,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,3F95A81B-13B7-221,2022-03-03,v2.4.0,OPERATIONAL
EQP-01038,TWR-0132,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,9B365EC4-8E52-298,2023-07-07,v2.1.3,OPERATIONAL
EQP-01039,TWR-0132,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,F402610A-D389-666,2024-06-11,v3.0.0,WARNING
EQP-01040,TWR-0132,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,E5F0F211-17AB-015,2022-09-28,v2.1.3,OPERATIONAL
EQP-01041,TWR-0133,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,22BA34E9-3E34-692,2023-04-12,v1.3.0,OPERATIONAL
EQP-01042,TWR-0133,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,1C3B5CEC-E818-460,2023-10-17,v1.0.4,OPERATIONAL
EQP-01043,TWR-0134,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,3B7A663D-1362-915,2022-11-11,v1.3.0,FAILING
EQP-01044,TWR-0134,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,343A73DA-68A2-807,2022-08-24,v1.0.4,WARNING
EQP-01045,TWR-0134,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,08EB4693-D431-692,2022-01-23,v1.2.7,OPERATIONAL
EQP-01046,TWR-0134,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,CF11E16D-2A66-930,2023-08-15,v1.0.4,WARNING
EQP-01047,TWR-0134,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,5E9163AD-0CEF-660,2022-10-13,v1.1.0-OUTDATED,WARNING
EQP-01048,TWR-0134,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,2F65BBCE-E223-626,2023-06-14,v1.3.0,OPERATIONAL
EQP-01049,TWR-0134,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,DDD1BDF5-C625-250,2024-04-10,v2.0.1,WARNING
EQP-01050,TWR-0134,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,2299827E-1C23-897,2022-09-29,v1.1.0-OUTDATED,FAILING
EQP-01051,TWR-0135,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,86967D89-C6DB-882,2023-02-22,v1.1.0-OUTDATED,FAILING
EQP-01052,TWR-0135,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,8211A549-6288-139,2022-09-03,v2.4.0,WARNING
EQP-01053,TWR-0135,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,3B3047C0-E550-276,2023-03-04,v1.5.8-OUTDATED,WARNING
EQP-01054,TWR-0135,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,AC816BA9-88F9-596,2022-11-03,v3.0.0,WARNING
EQP-01055,TWR-0135,BASEBAND_UNIT,PART-BBU-F2,Samsung,BBU-F2,7BDCAC04-3AC2-192,2023-03-28,v1.3.0,WARNING
EQP-01056,TWR-0135,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,F0E34ABD-0078-260,2023-08-04,v1.5.8-OUTDATED,WARNING
EQP-01057,TWR-0135,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,4E2A8192-8A13-295,2024-04-25,v1.2.7,OPERATIONAL
EQP-01058,TWR-0135,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,3E8FD48B-1A70-866,2022-08-30,v2.4.0,WARNING
EQP-01059,TWR-0136,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,D385EFCD-C4E8-343,2022-06-25,v2.4.0,OPERATIONAL
EQP-01060,TWR-0136,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,B4A1AA8A-FD7D-953,2022-05-26,v1.3.0,OPERATIONAL
EQP-01061,TWR-0136,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,5B8275B8-2042-875,2022-09-04,v2.4.0,OPERATIONAL
EQP-01062,TWR-0136,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,A27EA4B8-3FF9-033,2023-01-10,v1.0.4,OPERATIONAL
EQP-01063,TWR-0136,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,8EB38278-866C-505,2022-02-08,v1.3.0,OPERATIONAL
EQP-01064,TWR-0136,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,B9BB2FF2-33FE-264,2023-07-29,v1.0.4,OPERATIONAL
EQP-01065,TWR-0136,BASEBAND_UNIT,PART-BBU-E1,Huawei,BBU-E1,3031DC29-39EE-832,2022-08-08,v2.0.2-OUTDATED,OPERATIONAL
EQP-01066,TWR-0136,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,3229AE14-BA62-483,2022-06-06,v1.5.8-OUTDATED,OPERATIONAL
EQP-01067,TWR-0137,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,8E31B0FC-6566-838,2023-12-30,v1.5.8-OUTDATED,OPERATIONAL
EQP-01068,TWR-0137,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,328AB571-7A45-461,2024-02-29,v1.2.7,OPERATIONAL
EQP-01069,TWR-0137,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,9E0D0563-FE97-760,2023-10-07,v1.0.4,OPERATIONAL
EQP-01070,TWR-0137,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,7D340139-D974-101,2023-06-17,v1.3.0,OPERATIONAL
EQP-01071,TWR-0137,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,2C65030B-7C9F-783,2022-05-15,v1.1.0-OUTDATED,OPERATIONAL
EQP-01072,TWR-0137,BASEBAND_UNIT,PART-BBU-F1,Samsung,BBU-F1,1E4CAB45-8048-204,2022-09-18,v2.4.0,OPERATIONAL
EQP-01073,TWR-0137,BASEBAND_UNIT,PART-BBU-E1,Huawei,BBU-E1,F4EEA23E-089D-894,2022-09-16,v1.3.0,WARNING
EQP-01074,TWR-0137,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,8AF81E82-33BF-440,2022-03-31,v1.3.0,WARNING
EQP-01075,TWR-0137,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,EA90F199-8869-363,2023-03-08,v2.1.3,WARNING
EQP-01076,TWR-0137,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,AB2F1455-556C-826,2022-11-14,v1.1.0-OUTDATED,WARNING
EQP-01077,TWR-0138,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,4A07391D-4897-447,2022-09-01,v3.0.0,OPERATIONAL
EQP-01078,TWR-0138,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,C8347DF6-6283-818,2023-05-03,v1.3.0,OPERATIONAL
EQP-01079,TWR-0138,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,3ED41466-DFBD-125,2022-05-17,v1.0.4,OPERATIONAL
EQP-01080,TWR-0138,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,E93C2CE7-ABE9-293,2022-07-03,v3.0.0,OPERATIONAL
EQP-01081,TWR-0138,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,50B5B056-1D9D-801,2022-02-01,v1.0.4,OPERATIONAL
EQP-01082,TWR-0138,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,D1DAD722-1C83-124,2022-03-13,v2.4.0,OPERATIONAL
EQP-01083,TWR-0138,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,4BE9F65B-2EC0-187,2023-07-26,v2.4.0,OPERATIONAL
EQP-01084,TWR-0138,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,B3B7A676-232C-422,2022-12-12,v2.4.0,WARNING
EQP-01085,TWR-0138,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,DE356DA8-360B-917,2023-12-18,v2.1.3,OPERATIONAL
EQP-01086,TWR-0138,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,47F6D979-364C-611,2022-12-31,v1.1.0-OUTDATED,OPERATIONAL
EQP-01087,TWR-0139,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,D7F9EF54-D3C2-868,2023-09-21,v1.5.8-OUTDATED,WARNING
EQP-01088,TWR-0139,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,87A6632E-B7D9-598,2022-04-13,v1.0.4,OPERATIONAL
EQP-01089,TWR-0139,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,81A18527-33E5-403,2022-01-06,v1.0.4,OPERATIONAL
EQP-01090,TWR-0139,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,45B1E2A0-DBDE-833,2023-07-21,v1.5.8-OUTDATED,WARNING
EQP-01091,TWR-0139,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,D1AF6F87-41EB-399,2024-05-25,v1.5.8-OUTDATED,FAILING
EQP-01092,TWR-0139,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,2C7909AF-5102-299,2024-01-27,v1.1.0-OUTDATED,FAILING
EQP-01093,TWR-0139,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,32069473-C039-841,2023-01-01,v1.0.4,OPERATIONAL
EQP-01094,TWR-0140,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,1844EF49-8FF5-025,2022-01-03,v2.0.1,OPERATIONAL
EQP-01095,TWR-0140,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,0CBD202A-0AE2-738,2023-05-19,v1.2.7,FAILING
EQP-01096,TWR-0140,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,F330BD07-BCEB-919,2024-06-24,v1.3.0,FAILING
EQP-01097,TWR-0140,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,E766F4CA-073B-446,2022-11-21,v1.3.0,OPERATIONAL
EQP-01098,TWR-0140,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,12CD4D85-7BE7-346,2023-11-25,v1.3.0,OPERATIONAL
EQP-01099,TWR-0140,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,867820A2-8C36-977,2022-02-01,v1.1.0-OUTDATED,FAILING
EQP-01100,TWR-0140,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,C2E60B25-8B6D-481,2022-11-07,v1.5.8-OUTDATED,FAILING
EQP-01101,TWR-0140,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,5CA2C651-F0F1-504,2022-04-06,v1.2.7,OPERATIONAL
EQP-01102,TWR-0140,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,7D981F68-EAB2-459,2023-05-08,v1.1.0-OUTDATED,WARNING
EQP-01103,TWR-0140,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,26DEDEF3-D9DA-124,2023-05-28,v1.5.8-OUTDATED,FAILING
EQP-01104,TWR-0140,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,C18A7C25-F821-592,2024-04-27,v1.1.0-OUTDATED,WARNING
EQP-01105,TWR-0140,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,016314AD-4BD0-851,2022-06-17,v1.3.0,OPERATIONAL
EQP-01106,TWR-0141,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,ACD6A07F-22B8-454,2022-08-15,v3.0.0,OPERATIONAL
EQP-01107,TWR-0141,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,2B5C763A-4E6D-469,2023-01-13,v1.3.0,OPERATIONAL
EQP-01108,TWR-0141,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,777EB000-B36D-131,2022-05-20,v1.3.0,OPERATIONAL
EQP-01109,TWR-0141,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,141AB284-17B3-787,2024-06-23,v2.4.0,WARNING
EQP-01110,TWR-0141,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,024D2782-0108-935,2022-11-19,v2.1.3,OPERATIONAL
EQP-01111,TWR-0141,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,43FFA72E-02A2-108,2023-06-27,v2.1.3,OPERATIONAL
EQP-01112,TWR-0141,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,04A2C191-BCC4-236,2024-06-10,v1.5.8-OUTDATED,WARNING
EQP-01113,TWR-0141,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,B205A5C8-FD7D-447,2022-01-10,v1.1.0-OUTDATED,OPERATIONAL
EQP-01114,TWR-0142,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,46FD2088-B4C6-334,2023-01-18,v3.0.0,OPERATIONAL
EQP-01115,TWR-0142,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,F68E08BE-0BC5-745,2023-03-26,v1.3.0,OPERATIONAL
EQP-01116,TWR-0142,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,A62D33EE-9959-608,2023-04-16,v1.3.0,OPERATIONAL
EQP-01117,TWR-0142,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,A8EA6A33-D905-983,2023-08-04,v1.2.7,OPERATIONAL
EQP-01118,TWR-0142,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,D8021BC7-B8BA-455,2023-08-18,v3.0.0,OPERATIONAL
EQP-01119,TWR-0142,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,5BE3A16A-4361-624,2022-04-30,v2.1.3,OPERATIONAL
EQP-01120,TWR-0142,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,55FF12B4-AE2F-052,2022-07-28,v2.4.0,OPERATIONAL
EQP-01121,TWR-0142,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,8E823C80-8603-934,2023-10-04,v1.1.0-OUTDATED,OPERATIONAL
EQP-01122,TWR-0142,BASEBAND_UNIT,PART-BBU-F2,Samsung,BBU-F2,10577B20-AE25-626,2022-05-31,v1.0.4,WARNING
EQP-01123,TWR-0142,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,D385A318-DAC6-139,2023-01-25,v1.0.4,OPERATIONAL
EQP-01124,TWR-0142,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,FCB499AE-A339-865,2024-05-13,v2.0.1,OPERATIONAL
EQP-01125,TWR-0142,BASEBAND_UNIT,PART-BBU-F1,Samsung,BBU-F1,98DF0459-4400-449,2024-06-27,v1.3.0,OPERATIONAL
EQP-01126,TWR-0142,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,434FAA3E-3FF9-867,2024-06-29,v1.1.0-OUTDATED,WARNING
EQP-01127,TWR-0142,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,9C985A43-40E4-799,2023-02-01,v2.0.1,OPERATIONAL
EQP-01128,TWR-0142,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,53D87ACA-7EEF-090,2024-03-22,v3.0.0,OPERATIONAL
EQP-01129,TWR-0143,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,39A30FE2-9295-750,2023-06-07,v1.3.0,OPERATIONAL
EQP-01130,TWR-0143,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,7A709C72-04C5-955,2022-10-30,v1.5.8-OUTDATED,OPERATIONAL
EQP-01131,TWR-0143,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,6C9013D0-1C9F-219,2023-08-24,v3.0.0,OPERATIONAL
EQP-01132,TWR-0143,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,291E64F1-C8B4-880,2023-02-15,v1.3.0,OPERATIONAL
EQP-01133,TWR-0143,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,67452776-F1ED-022,2023-10-01,v1.3.0,OPERATIONAL
EQP-01134,TWR-0143,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,30D14120-D0C2-913,2024-02-12,v1.2.7,OPERATIONAL
EQP-01135,TWR-0144,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,AD4C39EB-4BEE-738,2023-10-30,v3.0.0,OPERATIONAL
EQP-01136,TWR-0144,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,CB2C2853-4176-403,2022-03-25,v1.0.4,OPERATIONAL
EQP-01137,TWR-0144,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,92D0046F-86D3-896,2023-01-03,v1.5.8-OUTDATED,OPERATIONAL
EQP-01138,TWR-0144,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,540A9AA0-E8B0-760,2023-09-10,v1.5.8-OUTDATED,OPERATIONAL
EQP-01139,TWR-0144,BASEBAND_UNIT,PART-BBU-E1,Huawei,BBU-E1,5EAED3FB-3C6D-173,2022-08-25,v1.5.8-OUTDATED,FAILING
EQP-01140,TWR-0144,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,57A3B05A-4693-963,2024-02-11,v1.2.7,WARNING
EQP-01141,TWR-0144,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,F75FBC2D-8CD1-098,2022-03-01,v2.0.2-OUTDATED,WARNING
EQP-01142,TWR-0144,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,AE027619-E303-184,2023-03-01,v2.0.2-OUTDATED,FAILING
EQP-01143,TWR-0144,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,151A7107-9259-470,2022-04-16,v1.2.7,WARNING
EQP-01144,TWR-0145,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,63EC432B-E4A3-916,2022-09-30,v1.2.7,OPERATIONAL
EQP-01145,TWR-0145,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,1EF6E348-96CC-120,2024-06-21,v2.0.1,OPERATIONAL
EQP-01146,TWR-0145,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,2867250F-2732-389,2024-06-01,v1.1.0-OUTDATED,OPERATIONAL
EQP-01147,TWR-0145,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,7FD6E58A-9D27-664,2022-10-29,v1.5.8-OUTDATED,OPERATIONAL
EQP-01148,TWR-0146,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,D445A12C-3146-033,2024-01-31,v1.2.7,OPERATIONAL
EQP-01149,TWR-0146,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,16340FE2-3E60-135,2023-01-12,v1.0.4,OPERATIONAL
EQP-01150,TWR-0146,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,8A254853-D972-070,2023-12-27,v2.0.2-OUTDATED,FAILING
EQP-01151,TWR-0146,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,F9074027-69B4-286,2023-09-10,v2.0.1,OPERATIONAL
EQP-01152,TWR-0146,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,31D31B82-D3AA-828,2023-10-26,v1.0.4,OPERATIONAL
EQP-01153,TWR-0146,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,B0F24749-075A-519,2023-11-20,v2.4.0,WARNING
EQP-01154,TWR-0146,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,2F6582D4-E2D6-606,2024-03-05,v1.1.0-OUTDATED,OPERATIONAL
EQP-01155,TWR-0146,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,25F2180F-E32C-520,2024-01-21,v1.3.0,OPERATIONAL
EQP-01156,TWR-0146,BASEBAND_UNIT,PART-BBU-E1,Huawei,BBU-E1,F649A644-8671-879,2023-10-07,v1.0.4,WARNING
EQP-01157,TWR-0146,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,ED94A9E3-022A-146,2022-05-03,v1.3.0,OPERATIONAL
EQP-01158,TWR-0146,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,6C644D65-C55C-327,2023-04-10,v1.2.7,WARNING
EQP-01159,TWR-0147,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,A32D4591-06F9-577,2023-07-10,v2.4.0,WARNING
EQP-01160,TWR-0147,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,DD0883F4-D19B-503,2022-04-07,v1.0.4,OPERATIONAL
EQP-01161,TWR-0147,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,19D91C71-53FE-105,2023-06-06,v1.2.7,OPERATIONAL
EQP-01162,TWR-0147,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,072B1E34-EE11-852,2024-06-09,v1.0.4,WARNING
EQP-01163,TWR-0147,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,7224A1AC-2FF4-112,2022-10-24,v1.2.7,WARNING
EQP-01164,TWR-0147,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,44E25C00-4FDE-863,2022-04-18,v1.0.4,OPERATIONAL
EQP-01165,TWR-0147,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,682F9D4B-10A1-275,2023-12-25,v2.0.1,OPERATIONAL
EQP-01166,TWR-0147,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,764AFB56-1246-989,2024-03-04,v1.5.8-OUTDATED,FAILING
EQP-01167,TWR-0147,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,15015F2A-68DD-827,2023-01-10,v1.5.8-OUTDATED,WARNING
EQP-01168,TWR-0147,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,0FFD7425-54FA-222,2023-08-06,v2.4.0,OPERATIONAL
EQP-01169,TWR-0147,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,B8FF673C-EA38-793,2022-02-08,v1.0.4,WARNING
EQP-01170,TWR-0148,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,9A8AE19C-D7F5-440,2024-01-21,v1.2.7,OPERATIONAL
EQP-01171,TWR-0148,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,7589F920-F633-106,2022-07-01,v2.0.2-OUTDATED,OPERATIONAL
EQP-01172,TWR-0148,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,CA90AFE6-94EE-222,2023-03-20,v3.0.0,OPERATIONAL
EQP-01173,TWR-0148,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,394BFD22-D16F-447,2022-01-09,v2.1.3,OPERATIONAL
EQP-01174,TWR-0148,BASEBAND_UNIT,PART-BBU-E1,Huawei,BBU-E1,FB5998FC-4FF0-296,2023-07-14,v2.4.0,OPERATIONAL
EQP-01175,TWR-0149,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,EB941E87-F24D-284,2024-05-09,v2.0.1,OPERATIONAL
EQP-01176,TWR-0149,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,D17C7300-244D-508,2022-05-09,v2.0.2-OUTDATED,OPERATIONAL
EQP-01177,TWR-0149,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,125B0672-032C-915,2023-07-22,v2.4.0,OPERATIONAL
EQP-01178,TWR-0149,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,CCE1F78C-7402-084,2022-12-14,v2.0.1,OPERATIONAL
EQP-01179,TWR-0149,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,C5929F57-F961-936,2023-07-10,v2.0.2-OUTDATED,OPERATIONAL
EQP-01180,TWR-0149,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,08FE36FC-84C9-523,2024-04-24,v1.3.0,OPERATIONAL
EQP-01181,TWR-0149,BASEBAND_UNIT,PART-BBU-F2,Samsung,BBU-F2,6A0B8E5E-9323-301,2023-05-17,v2.1.3,WARNING
EQP-01182,TWR-0149,BASEBAND_UNIT,PART-BBU-F1,Samsung,BBU-F1,DFA79538-D112-209,2022-05-16,v1.0.4,OPERATIONAL
EQP-01183,TWR-0149,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,205B25F2-F8B5-324,2022-12-25,v2.0.1,WARNING
EQP-01184,TWR-0149,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,25E09B21-83F3-130,2022-10-29,v1.0.4,WARNING
EQP-01185,TWR-0149,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,52A58310-0D44-578,2022-03-28,v2.1.3,WARNING
EQP-01186,TWR-0150,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,98C10C50-87FF-538,2022-05-25,v1.2.7,WARNING
EQP-01187,TWR-0150,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,B3D95F86-3A42-118,2023-08-08,v1.1.0-OUTDATED,WARNING
EQP-01188,TWR-0150,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,E43921A8-033A-665,2023-11-13,v2.4.0,OPERATIONAL
EQP-01189,TWR-0150,BASEBAND_UNIT,PART-BBU-F1,Samsung,BBU-F1,1D3FD7CA-C01E-780,2023-07-15,v2.0.2-OUTDATED,WARNING
EQP-01190,TWR-0150,BASEBAND_UNIT,PART-BBU-E1,Huawei,BBU-E1,4666AC6D-1CA8-374,2022-12-05,v2.1.3,WARNING
