CDR_ID,CALLER_SUB_ID,CALLEE_SUB_ID,CALL_TYPE,CALL_START_TIME,CALL_DURATION_SECONDS,CALL_STATUS,TOWER_ID,DATA_USED_MB,CALL_QUALITY_SCORE
CDR-97469C9C-3,SUB-CON-00431,SUB-CON-00166,VOICE,2024-09-04T15:00:00,3222,COMPLETED,TWR-0014,34.22,3.2
CDR-974B3906-F,SUB-INF-0008,SUB-CON-00960,VIDEO,2024-11-30T16:04:00,1520,DROPPED,TWR-0007,47.18,2.9
CDR-97565DB3-D,SUB-INF-0011,SUB-CON-00079,VOICE,2024-10-19T13:42:00,733,COMPLETED,TWR-0013,44.98,1.8
CDR-975C5D37-B,SUB-CON-00104,SUB-CON-00325,VIDEO,2024-01-24T19:00:00,1706,DROPPED,TWR-0024,6.48,3.3
CDR-97600586-C,SUB-CON-00567,SUB-CON-00878,VOICE,2024-06-30T19:00:00,1708,COMPLETED,TWR-0102,20.89,3.6
CDR-976AC3C2-3,SUB-CON-00455,SUB-CON-00831,VOICE,2024-07-28T07:00:00,2029,COMPLETED,TWR-0103,76.63,3.7
CDR-976E206C-6,SUB-CON-00633,SUB-CON-00466,VIDEO,2024-08-29T07:00:00,2716,COMPLETED,TWR-0054,5.07,4.6
CDR-97792B8D-A,SUB-INF-0007,SUB-CON-00160,VOICE,2024-09-18T15:41:00,907,COMPLETED,TWR-0003,2.31,1.5
CDR-977C547F-7,SUB-INF-0009,SUB-CON-00743,VOICE,2024-08-12T07:24:00,1203,DROPPED,TWR-0005,28.73,2.5
CDR-9784DBB8-9,SUB-CON-00559,SUB-CON-00770,SMS,2024-06-25T20:00:00,2941,COMPLETED,TWR-0032,68.79,4.8
CDR-97875918-6,SUB-INF-0008,SUB-CON-01121,VOICE,2024-03-04T20:19:00,761,COMPLETED,TWR-0008,44.31,1.8
CDR-97917131-4,SUB-INF-0004,SUB-CON-00444,VOICE,2024-05-10T07:38:00,1173,COMPLETED,TWR-0009,0.07,2.2
CDR-97B3121F-C,SUB-CON-00532,SUB-CON-00123,VIDEO,2024-07-20T10:00:00,3348,FAILED,TWR-0088,97.23,4.8
CDR-97B66DDF-7,SUB-CON-01128,SUB-CON-00005,SMS,2024-11-17T08:00:00,2276,FAILED,TWR-0037,67.43,3.6
CDR-97B7D3A8-4,SUB-CON-00924,SUB-CON-00461,VOICE,2024-11-03T07:00:00,2622,COMPLETED,TWR-0034,79.81,3.5
CDR-97BFC4AD-C,SUB-CON-00851,SUB-CON-01100,VIDEO,2024-04-18T14:00:00,3481,DROPPED,TWR-0046,97.35,3.9
CDR-97C9522B-1,SUB-CON-00233,SUB-CON-00138,VOICE,2024-04-05T15:00:00,2649,COMPLETED,TWR-0104,71.66,4.2
CDR-97EA0BF7-1,SUB-INF-0007,SUB-CON-01077,VOICE,2024-10-31T16:32:00,956,COMPLETED,TWR-0001,11.89,3.1
CDR-97FC3FA2-7,SUB-CON-00738,SUB-CON-00315,VIDEO,2024-06-27T13:00:00,2379,COMPLETED,TWR-0112,73.23,4.8
CDR-9803CCA7-5,SUB-INF-0004,SUB-CON-00382,VOICE,2024-02-15T14:15:00,1680,DROPPED,TWR-0002,28.18,1.8
CDR-980AFEE9-2,SUB-INF-0005,SUB-CON-00730,VOICE,2024-03-25T12:15:00,158,COMPLETED,TWR-0005,42.57,3.3
CDR-980B0CA5-7,SUB-CON-00125,SUB-CON-00956,VOICE,2024-11-18T10:00:00,487,FAILED,TWR-0023,95.78,4.1
CDR-98324D70-C,SUB-INF-0005,SUB-CON-00979,VOICE,2024-05-31T17:48:00,450,COMPLETED,TWR-0010,5.44,1.8
CDR-98396AE1-F,SUB-INF-0015,SUB-ENT-0036,VOICE,2024-03-05T20:18:00,1668,COMPLETED,TWR-0003,20.69,2.3
CDR-9839E643-1,SUB-CON-00995,SUB-CON-00824,SMS,2024-02-26T13:00:00,1913,COMPLETED,TWR-0109,38.6,3.9
CDR-983A0480-5,SUB-INF-0011,SUB-CON-00369,VIDEO,2024-05-06T21:36:00,289,COMPLETED,TWR-0002,31.67,3.4
CDR-9844E343-9,SUB-CON-00470,SUB-CON-00697,VOICE,2024-02-08T22:00:00,1533,DROPPED,TWR-0078,40.41,4.2
CDR-9845187A-8,SUB-CON-00381,SUB-CON-00315,VOICE,2024-08-15T18:00:00,1050,COMPLETED,TWR-0017,42.74,3.9
CDR-984C23A0-2,SUB-CON-00737,SUB-CON-01078,VOICE,2024-12-10T11:00:00,1196,COMPLETED,TWR-0057,95.38,3.9
CDR-984D8665-D,SUB-CON-00504,SUB-CON-00547,VOICE,2024-04-14T22:00:00,1549,FAILED,TWR-0058,40.37,3.6
CDR-984DCCA2-4,SUB-CON-00007,SUB-CON-00104,SMS,2024-02-19T16:00:00,3001,COMPLETED,TWR-0049,51.06,3.6
CDR-985B3668-2,SUB-CON-01043,SUB-CON-00472,VIDEO,2024-09-22T09:00:00,3103,COMPLETED,TWR-0053,1.31,3.7
CDR-98659831-D,SUB-ENT-0017,SUB-ENT-0018,SMS,2024-06-13T13:00:00,1323,FAILED,TWR-0067,13.02,3.4
CDR-987A3E9A-F,SUB-INF-0010,SUB-CON-00565,VOICE,2024-03-23T19:06:00,609,DROPPED,TWR-0008,33.66,1.5
CDR-989C4F9C-7,SUB-INF-0013,SUB-CON-00842,VOICE,2024-11-29T11:15:00,716,DROPPED,TWR-0012,0.26,2.7
CDR-989D5372-6,SUB-CON-00687,SUB-CON-00546,VOICE,2024-02-25T15:00:00,2528,COMPLETED,TWR-0021,95.11,4.5
CDR-98C17152-6,SUB-CON-00540,SUB-CON-00476,SMS,2024-06-12T12:00:00,440,COMPLETED,TWR-0083,3.63,3.6
CDR-98C86DEA-2,SUB-ENT-0046,SUB-ENT-0038,VIDEO,2024-11-11T12:00:00,727,DROPPED,TWR-0025,43.34,3.7
CDR-98DC47F9-6,SUB-CON-00853,SUB-CON-00452,SMS,2024-07-08T06:00:00,2959,DROPPED,TWR-0080,35.85,4.0
CDR-98E33B15-3,SUB-INF-0013,SUB-CON-00338,VIDEO,2024-09-20T13:17:00,585,DROPPED,TWR-0003,33.62,2.9
CDR-99044300-7,SUB-CON-00550,SUB-CON-00494,SMS,2024-06-24T10:00:00,2301,DROPPED,TWR-0009,6.09,3.7
CDR-99158A3D-8,SUB-CON-00317,SUB-CON-00983,VOICE,2024-05-30T11:00:00,1131,COMPLETED,TWR-0064,4.37,3.2
CDR-991BEC0A-F,SUB-CON-00160,SUB-CON-00732,VIDEO,2024-03-31T09:00:00,1128,COMPLETED,TWR-0061,41.52,4.3
CDR-991BF365-C,SUB-INF-0006,SUB-CON-01003,VOICE,2024-02-08T15:21:00,623,COMPLETED,TWR-0012,14.4,2.0
CDR-99415464-F,SUB-CON-00909,SUB-CON-00424,VOICE,2024-07-25T06:00:00,3242,DROPPED,TWR-0047,36.78,3.5
CDR-994430B6-3,SUB-INF-0010,SUB-CON-01125,VOICE,2024-08-09T20:23:00,1199,COMPLETED,TWR-0010,9.82,3.4
CDR-99452B3D-4,SUB-INF-0002,SUB-CON-00834,VOICE,2024-08-03T18:26:00,732,COMPLETED,TWR-0005,8.85,1.7
CDR-994CCFBA-B,SUB-INF-0014,SUB-CON-00023,VOICE,2024-10-27T19:32:00,862,DROPPED,TWR-0009,34.39,3.2
CDR-9969D2B0-7,SUB-INF-0013,SUB-ENT-0046,VOICE,2024-07-09T06:15:00,223,DROPPED,TWR-0009,18.71,2.7
CDR-997F102F-2,SUB-CON-00320,SUB-CON-00400,VIDEO,2024-12-13T21:00:00,868,FAILED,TWR-0039,37.29,4.5
CDR-9980DA4D-D,SUB-CON-00448,SUB-CON-00492,VIDEO,2024-03-06T06:00:00,1317,COMPLETED,TWR-0087,1.69,4.2
CDR-9993B1E5-C,SUB-CON-00959,SUB-CON-00759,SMS,2024-08-25T20:00:00,296,FAILED,TWR-0111,33.83,3.5
CDR-9999CCC0-7,SUB-INF-0012,SUB-CON-01076,VIDEO,2024-03-14T22:29:00,805,COMPLETED,TWR-0012,12.16,1.5
CDR-99A2F82B-E,SUB-CON-00165,SUB-CON-01099,VOICE,2024-07-14T14:00:00,2421,COMPLETED,TWR-0065,63.11,3.2
CDR-99A9E9DB-B,SUB-CON-00939,SUB-CON-00356,SMS,2024-02-28T12:00:00,2811,COMPLETED,TWR-0030,48.77,4.2
CDR-99AD7C9F-D,SUB-CON-00796,SUB-CON-00077,VIDEO,2024-03-17T10:00:00,3539,FAILED,TWR-0029,1.84,4.3
CDR-99BB4C3E-B,SUB-CON-01038,SUB-CON-00592,VOICE,2024-08-22T16:00:00,1521,DROPPED,TWR-0081,21.65,3.5
CDR-99BEF842-E,SUB-INF-0008,SUB-CON-00734,VOICE,2024-11-19T22:25:00,1680,COMPLETED,TWR-0001,14.4,1.6
CDR-99CD0467-E,SUB-CON-00849,SUB-CON-00234,SMS,2024-02-25T08:00:00,85,COMPLETED,TWR-0105,32.68,4.7
CDR-99D05CF0-6,SUB-INF-0011,SUB-CON-00127,VOICE,2024-05-15T20:00:00,1434,DROPPED,TWR-0005,14.51,3.0
CDR-99D7E738-4,SUB-CON-00736,SUB-CON-00099,VOICE,2024-05-15T15:00:00,1528,COMPLETED,TWR-0109,46.21,3.8
CDR-99F10CD8-5,SUB-INF-0012,SUB-CON-00781,VOICE,2024-02-16T11:47:00,615,COMPLETED,TWR-0012,35.11,2.7
CDR-99F49513-1,SUB-CON-00414,SUB-CON-00055,VOICE,2024-09-02T21:00:00,3217,COMPLETED,TWR-0084,38.62,3.7
CDR-99FA31A1-E,SUB-CON-00664,SUB-CON-00717,VOICE,2024-11-23T16:00:00,3522,DROPPED,TWR-0056,49.61,3.4
CDR-9A20D5B2-A,SUB-CON-00959,SUB-CON-01103,SMS,2024-09-12T22:00:00,1377,COMPLETED,TWR-0102,87.94,3.1
CDR-9A223FD3-9,SUB-CON-00674,SUB-CON-00548,VOICE,2024-05-21T10:00:00,25,DROPPED,TWR-0010,68.69,4.1
CDR-9A270997-8,SUB-INF-0015,SUB-CON-00338,VOICE,2024-01-27T15:12:00,1000,COMPLETED,TWR-0006,45.54,2.9
CDR-9A3B5491-7,SUB-CON-00440,SUB-CON-00210,SMS,2024-11-04T21:00:00,2892,COMPLETED,TWR-0038,64.34,3.6
CDR-9A3FB844-F,SUB-INF-0006,SUB-CON-01132,VOICE,2024-07-06T10:10:00,313,DROPPED,TWR-0007,34.11,2.2
CDR-9A6D4C4B-3,SUB-INF-0006,SUB-CON-00809,VOICE,2024-03-18T19:00:00,1062,COMPLETED,TWR-0003,20.07,2.6
CDR-9A6D6EA0-F,SUB-INF-0006,SUB-CON-00196,VIDEO,2024-08-20T10:00:00,2721,COMPLETED,TWR-0107,82.14,4.2
CDR-9A752BFD-D,SUB-CON-00231,SUB-CON-00379,VIDEO,2024-03-21T19:00:00,3512,COMPLETED,TWR-0035,0.2,4.5
CDR-9A8A506F-D,SUB-CON-00163,SUB-CON-00493,SMS,2024-01-18T17:00:00,3469,DROPPED,TWR-0119,5.54,4.9
CDR-9A8C9016-9,SUB-CON-00735,SUB-CON-00623,SMS,2024-03-09T11:00:00,483,COMPLETED,TWR-0052,53.01,3.8
CDR-9A8CAA40-9,SUB-INF-0010,SUB-CON-00367,VOICE,2024-01-18T18:51:00,882,COMPLETED,TWR-0006,7.03,2.3
CDR-9A9B2C83-9,SUB-INF-0001,SUB-CON-00535,VIDEO,2024-11-11T22:37:00,362,COMPLETED,TWR-0006,11.18,2.0
CDR-9AA7191D-1,SUB-CON-00637,SUB-CON-00864,VIDEO,2024-10-11T14:00:00,848,DROPPED,TWR-0012,97.54,4.0
CDR-9AB12A4C-7,SUB-CON-00094,SUB-CON-00581,SMS,2024-04-16T13:00:00,642,COMPLETED,TWR-0113,87.59,4.5
CDR-9AC04FDF-4,SUB-CON-00480,SUB-CON-00252,VIDEO,2024-10-14T17:00:00,2153,COMPLETED,TWR-0025,22.48,3.1
CDR-9AC13981-9,SUB-CON-00784,SUB-CON-00294,VOICE,2024-10-21T17:00:00,3000,DROPPED,TWR-0037,6.53,3.4
CDR-9AC6CE9F-A,SUB-INF-0004,SUB-ENT-0021,VIDEO,2024-05-12T07:11:00,303,COMPLETED,TWR-0004,38.15,3.1
CDR-9AE20970-9,SUB-CON-00314,SUB-CON-00572,VIDEO,2024-04-11T14:00:00,2734,DROPPED,TWR-0049,69.71,3.3
CDR-9AFBE705-B,SUB-CON-00737,SUB-CON-00602,VOICE,2024-11-02T08:00:00,20,COMPLETED,TWR-0107,25.14,3.8
CDR-9B10822D-B,SUB-INF-0002,SUB-CON-00024,VOICE,2024-09-13T07:00:00,1363,COMPLETED,TWR-0011,43.41,1.9
CDR-9B1ECC2D-C,SUB-CON-00510,SUB-CON-00393,VIDEO,2024-10-29T15:00:00,2755,DROPPED,TWR-0092,7.49,4.9
CDR-9B23765A-6,SUB-CON-00293,SUB-CON-00531,VIDEO,2024-05-24T20:00:00,2990,DROPPED,TWR-0119,81.56,3.9
CDR-9B256656-8,SUB-INF-0005,SUB-CON-00328,VIDEO,2024-06-20T16:58:00,68,DROPPED,TWR-0006,45.78,1.8
CDR-9B3AAA9E-F,SUB-INF-0015,SUB-CON-00862,VIDEO,2024-12-11T08:13:00,877,COMPLETED,TWR-0015,15.04,3.3
CDR-9B3EC7AD-B,SUB-CON-01121,SUB-CON-00874,SMS,2024-01-18T17:00:00,1206,COMPLETED,TWR-0045,93.62,3.6
CDR-9B41B6D4-3,SUB-CON-00722,SUB-CON-00522,SMS,2024-09-30T15:00:00,559,DROPPED,TWR-0032,58.55,3.5
CDR-9B460586-5,SUB-CON-00856,SUB-CON-00016,VOICE,2024-12-12T22:00:00,14,COMPLETED,TWR-0035,52.8,3.2
CDR-9B48FB24-9,SUB-CON-00349,SUB-CON-00516,VOICE,2024-11-17T09:00:00,3434,COMPLETED,TWR-0022,11.33,4.3
CDR-9B4ECA11-F,SUB-CON-00125,SUB-CON-00826,VOICE,2024-01-31T13:00:00,3455,COMPLETED,TWR-0060,3.11,4.1
CDR-9B51D6ED-1,SUB-ENT-0039,SUB-CON-00982,SMS,2024-09-29T07:00:00,2062,COMPLETED,TWR-0012,76.21,3.3
CDR-9B56B3D8-0,SUB-INF-0014,SUB-CON-00332,VIDEO,2024-06-02T22:16:00,975,COMPLETED,TWR-0010,31.69,1.9
CDR-9B612D0E-7,SUB-CON-00404,SUB-CON-00118,VOICE,2024-08-23T13:00:00,3094,COMPLETED,TWR-0112,55.99,3.7
CDR-9B67BD94-2,SUB-INF-0012,SUB-CON-00349,VIDEO,2024-02-02T15:30:00,553,DROPPED,TWR-0012,26.99,2.4
CDR-9B6D4286-4,SUB-CON-00972,SUB-CON-01131,VIDEO,2024-07-19T06:00:00,3142,DROPPED,TWR-0067,42.39,4.1
CDR-9B6F01A3-B,SUB-INF-0011,SUB-CON-00285,VOICE,2024-01-01T14:23:00,547,COMPLETED,TWR-0001,19.48,2.4
CDR-9B70B9A0-E,SUB-INF-0006,SUB-CON-00736,VOICE,2024-04-16T14:54:00,718,DROPPED,TWR-0008,43.18,3.3
CDR-9B7A69CC-B,SUB-CON-00908,SUB-CON-00072,SMS,2024-08-21T20:00:00,763,FAILED,TWR-0053,71.59,4.4
CDR-9B7CC800-E,SUB-CON-00648,SUB-CON-00929,SMS,2024-06-12T22:00:00,2543,COMPLETED,TWR-0117,56.87,4.5
CDR-9B979C27-7,SUB-INF-0003,SUB-CON-00003,VOICE,2024-02-16T10:14:00,775,COMPLETED,TWR-0001,9.13,3.3
CDR-9B992612-3,SUB-INF-0010,SUB-CON-00636,VOICE,2024-05-29T13:20:00,1289,COMPLETED,TWR-0010,46.84,3.5
CDR-9BA011D6-3,SUB-CON-00594,SUB-CON-00500,VIDEO,2024-08-16T17:00:00,3428,DROPPED,TWR-0108,56.03,5.0
CDR-9BAFE924-5,SUB-INF-0003,SUB-CON-00907,VIDEO,2024-03-11T19:35:00,114,COMPLETED,TWR-0012,23.38,1.9
CDR-9BC7F652-F,SUB-CON-00178,SUB-CON-00064,VIDEO,2024-09-12T07:00:00,631,FAILED,TWR-0020,13.92,4.2
CDR-9BDA998E-C,SUB-CON-00719,SUB-CON-00238,VIDEO,2024-09-15T15:00:00,2044,COMPLETED,TWR-0050,79.67,4.5
CDR-9BF5DD77-8,SUB-CON-00566,SUB-CON-00912,VIDEO,2024-06-21T06:00:00,3489,COMPLETED,TWR-0115,48.4,3.4
CDR-9C030E6D-9,SUB-CON-00163,SUB-CON-00822,SMS,2024-03-07T14:00:00,2473,COMPLETED,TWR-0082,47.05,4.4
CDR-9C0EACBA-3,SUB-CON-00848,SUB-CON-00799,SMS,2024-07-14T17:00:00,3136,COMPLETED,TWR-0092,77.33,4.8
CDR-9C182E3A-3,SUB-CON-00595,SUB-CON-00491,VOICE,2024-08-28T09:00:00,208,COMPLETED,TWR-0057,23.2,4.9
CDR-9C1C9A5F-A,SUB-INF-0015,SUB-CON-00803,VOICE,2024-05-31T12:09:00,1476,DROPPED,TWR-0004,1.6,2.0
CDR-9C1FC7F1-D,SUB-INF-0013,SUB-CON-00498,VOICE,2024-08-10T17:12:00,992,COMPLETED,TWR-0009,24.53,1.6
CDR-9C2D65CE-3,SUB-CON-00526,SUB-CON-00271,VOICE,2024-06-17T14:00:00,2777,COMPLETED,TWR-0087,46.18,4.9
CDR-9C41A509-E,SUB-INF-0002,SUB-CON-00278,VIDEO,2024-10-28T22:17:00,478,COMPLETED,TWR-0007,5.94,1.7
CDR-9C4F1FB0-0,SUB-CON-00455,SUB-CON-01028,SMS,2024-04-19T12:00:00,2763,COMPLETED,TWR-0048,98.9,3.9
CDR-9C505AA9-E,SUB-CON-00892,SUB-CON-01035,VIDEO,2024-01-11T06:00:00,1917,FAILED,TWR-0050,89.0,4.8
CDR-9C514971-B,SUB-CON-00609,SUB-CON-00867,SMS,2024-09-14T14:00:00,2446,COMPLETED,TWR-0095,80.57,4.6
CDR-9C577FDD-C,SUB-CON-00594,SUB-CON-00176,SMS,2024-10-14T19:00:00,3411,COMPLETED,TWR-0051,46.4,4.5
CDR-9C5D49D7-E,SUB-CON-00933,SUB-CON-00527,VIDEO,2024-11-14T19:00:00,922,COMPLETED,TWR-0065,97.95,3.7
CDR-9C631E52-1,SUB-CON-00418,SUB-CON-00370,VOICE,2024-12-13T17:00:00,2142,COMPLETED,TWR-0037,18.86,3.3
CDR-9C71BD46-7,SUB-CON-00835,SUB-CON-00890,SMS,2024-02-23T09:00:00,1829,FAILED,TWR-0059,19.35,4.6
CDR-9C73C398-8,SUB-INF-0011,SUB-CON-01017,VIDEO,2024-10-08T15:08:00,992,COMPLETED,TWR-0014,33.67,2.4
CDR-9C741665-A,SUB-CON-00423,SUB-CON-00555,VOICE,2024-03-29T09:00:00,2222,COMPLETED,TWR-0031,99.49,4.1
CDR-9C85A324-E,SUB-CON-00629,SUB-CON-00449,SMS,2024-09-12T21:00:00,1359,COMPLETED,TWR-0066,75.86,4.1
CDR-9CBE051D-9,SUB-INF-0002,SUB-CON-00609,VOICE,2024-03-10T21:13:00,570,COMPLETED,TWR-0008,20.98,2.3
CDR-9CC1AD6C-C,SUB-INF-0010,SUB-CON-00644,VOICE,2024-01-04T16:15:00,870,COMPLETED,TWR-0003,18.26,3.1
CDR-9CD4F11A-A,SUB-CON-00241,SUB-CON-00824,SMS,2024-03-05T15:00:00,3378,DROPPED,TWR-0008,69.57,4.1
CDR-9CF3EAB8-7,SUB-INF-0010,SUB-CON-01019,VIDEO,2024-11-21T09:28:00,1399,COMPLETED,TWR-0005,15.59,1.6
CDR-9D33760A-1,SUB-CON-00365,SUB-CON-00038,SMS,2024-09-17T06:00:00,231,COMPLETED,TWR-0059,84.31,3.1
CDR-9D4D311C-9,SUB-CON-00185,SUB-CON-00070,VOICE,2024-06-08T11:00:00,329,COMPLETED,TWR-0047,87.24,3.6
CDR-9D502E63-0,SUB-INF-0006,SUB-CON-00059,VIDEO,2024-06-19T10:50:00,1588,COMPLETED,TWR-0015,32.79,2.1
CDR-9D62FD81-0,SUB-CON-00905,SUB-CON-00048,VIDEO,2024-09-29T16:00:00,1258,COMPLETED,TWR-0055,50.62,3.5
CDR-9D6D898C-A,SUB-CON-00572,SUB-CON-00211,VIDEO,2024-11-12T12:00:00,2603,FAILED,TWR-0097,53.53,4.3
CDR-9D73EB20-3,SUB-INF-0013,SUB-CON-00448,VIDEO,2024-02-19T09:02:00,51,COMPLETED,TWR-0009,25.97,2.3
CDR-9D7652CE-4,SUB-INF-0007,SUB-CON-00822,VOICE,2024-11-20T06:24:00,115,COMPLETED,TWR-0013,47.61,2.8
CDR-9D98235D-8,SUB-INF-0014,SUB-CON-00166,VOICE,2024-07-12T07:34:00,1136,DROPPED,TWR-0008,14.96,2.9
CDR-9D9A7088-B,SUB-INF-0006,SUB-CON-00235,VIDEO,2024-05-05T06:55:00,916,COMPLETED,TWR-0015,10.14,2.4
CDR-9DB646D9-F,SUB-INF-0013,SUB-CON-00248,VOICE,2024-06-23T13:11:00,224,COMPLETED,TWR-0002,37.55,3.0
CDR-9DB6787F-E,SUB-CON-00643,SUB-CON-00057,SMS,2024-09-17T11:00:00,3317,DROPPED,TWR-0017,22.5,4.5
CDR-9DB70550-F,SUB-CON-01010,SUB-CON-00735,SMS,2024-03-11T10:00:00,2654,COMPLETED,TWR-0055,64.92,4.5
CDR-9DCDC9F0-5,SUB-INF-0014,SUB-CON-01004,VIDEO,2024-07-05T17:52:00,1498,COMPLETED,TWR-0011,3.44,2.6
CDR-9DD7F57F-E,SUB-ENT-0030,SUB-CON-00154,VOICE,2024-10-31T09:00:00,1429,COMPLETED,TWR-0103,92.15,4.5
CDR-9DF876AB-0,SUB-CON-00340,SUB-CON-01006,VIDEO,2024-05-15T06:00:00,2372,COMPLETED,TWR-0024,77.44,4.8
CDR-9E055195-0,SUB-CON-00442,SUB-CON-00856,SMS,2024-11-10T07:00:00,3164,FAILED,TWR-0035,55.45,4.1
CDR-9E0577F6-0,SUB-CON-01003,SUB-CON-00479,VIDEO,2024-09-01T13:00:00,3591,COMPLETED,TWR-0032,59.25,4.6
CDR-9E0D381D-7,SUB-CON-00951,SUB-CON-00008,VIDEO,2024-04-28T11:00:00,2830,COMPLETED,TWR-0031,78.17,4.5
CDR-9E0E0838-D,SUB-CON-00720,SUB-CON-00709,VOICE,2024-05-17T12:00:00,2257,DROPPED,TWR-0004,80.28,3.3
CDR-9E3AE7ED-E,SUB-CON-00323,SUB-CON-01102,SMS,2024-07-25T16:00:00,1430,COMPLETED,TWR-0043,69.45,3.2
CDR-9E491EEF-A,SUB-CON-00482,SUB-CON-00705,VIDEO,2024-10-20T14:00:00,1007,FAILED,TWR-0112,89.25,3.7
CDR-9E4F7A00-5,SUB-CON-00094,SUB-CON-00184,VOICE,2024-09-17T21:00:00,2816,COMPLETED,TWR-0001,4.01,4.7
CDR-9E67E453-1,SUB-CON-00250,SUB-CON-00562,SMS,2024-06-23T06:00:00,3373,COMPLETED,TWR-0017,74.2,4.6
CDR-9E6B9A7B-0,SUB-CON-00128,SUB-CON-00714,VOICE,2024-06-11T14:00:00,3049,COMPLETED,TWR-0107,0.66,4.5
CDR-9E7049FF-0,SUB-CON-00283,SUB-CON-00231,VIDEO,2024-12-05T13:00:00,1170,COMPLETED,TWR-0063,83.65,3.2
CDR-9E74CB6A-5,SUB-INF-0007,SUB-CON-00085,VOICE,2024-10-06T15:10:00,35,COMPLETED,TWR-0004,26.77,2.6
CDR-9E74F6A8-6,SUB-CON-00330,SUB-ENT-0009,VOICE,2024-11-29T06:00:00,3021,DROPPED,TWR-0011,63.55,4.0
CDR-9E7BFE5A-2,SUB-CON-00338,SUB-ENT-0014,VIDEO,2024-10-09T22:00:00,237,DROPPED,TWR-0111,0.3,4.2
CDR-9E7EB520-3,SUB-CON-00466,SUB-CON-00510,VIDEO,2024-09-11T08:00:00,3558,COMPLETED,TWR-0093,20.19,4.7
CDR-9E8A8597-D,SUB-INF-0009,SUB-CON-01103,VIDEO,2024-07-08T18:30:00,1078,COMPLETED,TWR-0005,37.42,1.5
CDR-9EC4D786-4,SUB-INF-0012,SUB-CON-00237,VIDEO,2024-10-16T21:10:00,1591,DROPPED,TWR-0004,35.17,2.7
CDR-9ECD11AC-3,SUB-CON-00370,SUB-CON-00243,VIDEO,2024-07-07T20:00:00,363,DROPPED,TWR-0024,66.12,4.2
CDR-9ECD8B29-4,SUB-CON-00297,SUB-CON-00038,VIDEO,2024-09-14T16:00:00,630,COMPLETED,TWR-0083,36.32,3.5
CDR-9EDF4307-4,SUB-CON-00437,SUB-CON-00039,SMS,2024-04-21T10:00:00,3106,COMPLETED,TWR-0050,93.02,4.7
CDR-9EEF921C-E,SUB-CON-00479,SUB-CON-00285,VIDEO,2024-05-31T20:00:00,1162,COMPLETED,TWR-0040,10.47,3.6
CDR-9EF8CF0F-C,SUB-CON-00444,SUB-CON-00462,SMS,2024-10-15T16:00:00,427,COMPLETED,TWR-0014,65.28,3.8
CDR-9F04B4EB-2,SUB-CON-00805,SUB-CON-00886,VOICE,2024-07-17T10:00:00,3284,FAILED,TWR-0063,74.52,3.5
CDR-9F0C86EC-3,SUB-CON-00639,SUB-CON-00702,VOICE,2024-01-12T06:00:00,3139,COMPLETED,TWR-0039,27.42,3.7
CDR-9F1730CD-7,SUB-CON-00942,SUB-CON-00978,VOICE,2024-06-21T09:00:00,1428,FAILED,TWR-0092,17.14,3.9
CDR-9F1B66D1-8,SUB-CON-00846,SUB-CON-00516,VOICE,2024-11-08T21:00:00,44,COMPLETED,TWR-0033,52.29,3.1
CDR-9F28C83F-0,SUB-CON-00967,SUB-CON-01120,SMS,2024-04-16T15:00:00,1743,COMPLETED,TWR-0080,58.47,3.4
CDR-9F2C617F-E,SUB-CON-01073,SUB-CON-01055,VOICE,2024-02-06T18:00:00,2967,COMPLETED,TWR-0030,43.82,3.8
CDR-9F34B145-6,SUB-INF-0007,SUB-CON-00655,VOICE,2024-03-31T21:27:00,1519,COMPLETED,TWR-0001,14.84,2.9
CDR-9F41223F-D,SUB-CON-01090,SUB-CON-00263,SMS,2024-04-04T10:00:00,384,COMPLETED,TWR-0044,35.31,4.8
CDR-9F49E457-2,SUB-INF-0010,SUB-CON-01110,VIDEO,2024-09-04T11:58:00,1047,COMPLETED,TWR-0014,39.88,1.7
CDR-9F4AB6AC-4,SUB-CON-00327,SUB-CON-00242,VOICE,2024-02-28T06:00:00,407,COMPLETED,TWR-0008,51.74,4.8
CDR-9F558BB0-D,SUB-INF-0015,SUB-CON-00072,VOICE,2024-09-13T20:24:00,1412,COMPLETED,TWR-0001,41.23,3.0
CDR-9F58ECDE-A,SUB-INF-0012,SUB-CON-00759,VOICE,2024-07-16T06:18:00,1225,COMPLETED,TWR-0015,22.78,1.7
CDR-9F66F6B7-1,SUB-INF-0010,SUB-CON-01124,VIDEO,2024-10-10T09:43:00,624,COMPLETED,TWR-0003,31.61,2.4
CDR-9F6DC9CC-7,SUB-CON-00530,SUB-ENT-0035,VOICE,2024-03-12T12:00:00,3207,COMPLETED,TWR-0098,73.2,4.9
CDR-9F88FC0C-E,SUB-INF-0004,SUB-CON-00789,VOICE,2024-09-21T06:00:00,3341,COMPLETED,TWR-0095,36.96,3.3
CDR-9F8A5E11-9,SUB-CON-00672,SUB-CON-00929,VOICE,2024-05-05T14:00:00,3528,COMPLETED,TWR-0075,80.35,3.0
CDR-9F8CF4D2-0,SUB-CON-00247,SUB-CON-00431,VIDEO,2024-05-04T07:00:00,3213,COMPLETED,TWR-0115,87.25,4.5
CDR-9F97FA5B-A,SUB-INF-0004,SUB-CON-01102,VOICE,2024-09-11T21:31:00,1345,COMPLETED,TWR-0002,24.82,3.4
