METRIC_DATE,REGION,ACTIVE_SUBSCRIBERS,SUBSCRIBER_GROWTH_RATE,DAILY_REVENUE_USD,TOTAL_CALLS,AVG_CALL_QUALITY,NETWORK_AVAILABILITY_PCT,DATA_CONSUMED_TB,AVG_LATENCY_MS,SUPPORT_TICKETS_OPENED,SUPPORT_TICKETS_RESOLVED,CHURN_RATE,NPS_DAILY_AVG,MARKETING_SPEND_USD
2024-08-12,NORTH,20849,0.0089,141403.92,127862,4.14,99.29,240.72,20.59,107,77,0.0036,7.4,2613.17
2024-08-12,NORTHEAST,27280,0.0144,127607.78,122865,4.67,99.80,72.39,73.87,187,130,0.0059,6.7,4011.28
2024-08-12,NORTHWEST,20122,0.0118,92043.81,175628,4.53,99.55,288.03,56.38,91,150,0.0052,7.6,6810.96
2024-08-12,SOUTH,18838,0.0084,88216.77,101070,4.08,99.68,148.96,40.13,180,91,0.0043,7.0,8308.14
2024-08-12,SOUTHEAST,23593,0.0014,100248.88,197263,4.34,99.28,201.07,37.62,108,61,0.0023,8.2,3082.95
2024-08-12,SOUTHWEST,23210,0.0071,53149.73,94142,4.27,99.60,95.18,25.82,91,101,0.0031,7.6,7316.47
2024-08-12,WEST,19915,0.0148,66631.13,73520,4.06,99.80,145.20,58.98,129,73,0.0036,6.3,3498.04
2024-08-13,CENTRAL,21251,0.0128,131209.91,88975,4.05,99.82,105.29,64.21,182,164,0.0026,6.3,3391.23
2024-08-13,EAST,18906,0.0141,125804.30,163704,4.36,99.45,73.74,54.78,43,160,0.0058,6.1,5849.17
2024-08-13,NORTH,25854,0.0116,113080.42,183726,4.04,99.64,134.00,16.75,163,177,0.0060,7.0,5132.13
2024-08-13,NORTHEAST,32630,0.0139,147312.55,70922,4.10,99.25,137.61,67.92,156,75,0.0077,8.3,3055.41
2024-08-13,NORTHWEST,26006,0.0018,80025.08,175018,4.63,99.76,192.80,40.90,164,163,0.0066,6.2,2923.05
2024-08-13,SOUTH,33314,0.0016,71433.31,166731,4.57,99.43,100.72,23.04,194,51,0.0067,7.5,5332.49
2024-08-13,SOUTHEAST,24799,0.0144,103960.27,125589,4.43,99.70,255.30,74.12,152,74,0.0024,6.7,1763.76
2024-08-13,SOUTHWEST,26095,0.0130,145411.56,117097,4.46,99.75,298.77,41.39,85,28,0.0022,8.3,6280.96
2024-08-13,WEST,17705,0.0032,80416.57,123158,4.77,99.27,93.80,76.10,60,122,0.0040,7.5,7129.63
2024-08-14,CENTRAL,23299,0.0069,117734.64,191070,4.35,99.23,272.00,44.70,194,177,0.0021,8.6,6639.83
2024-08-14,EAST,25699,0.0086,70540.91,185572,4.56,99.88,111.17,30.92,76,155,0.0060,8.4,5228.83
2024-08-14,NORTH,25911,0.0101,61725.23,131171,4.18,99.76,194.95,35.47,149,122,0.0050,8.9,3143.42
2024-08-14,NORTHEAST,29916,0.0081,101176.07,95845,4.77,99.39,206.85,74.67,142,95,0.0054,7.2,8652.56
2024-08-14,NORTHWEST,19485,0.0054,136631.84,163793,4.22,99.59,246.84,60.87,58,35,0.0070,8.3,5597.05
2024-08-14,SOUTH,20664,0.0020,112320.87,199866,4.24,99.56,188.80,40.30,45,38,0.0040,6.3,6874.36
2024-08-14,SOUTHEAST,32122,0.0100,89326.66,169237,4.71,99.36,220.14,62.48,71,57,0.0046,7.5,9418.33
2024-08-14,SOUTHWEST,17015,0.0115,136663.75,122859,4.27,99.42,267.32,38.98,90,142,0.0021,6.3,9468.46
2024-08-14,WEST,30517,0.0012,139063.39,55758,4.39,99.49,148.17,69.12,75,160,0.0060,7.4,2399.48
2024-08-15,CENTRAL,19018,0.0087,62196.80,151615,4.73,99.74,294.67,51.93,154,90,0.0062,8.8,4526.83
2024-08-15,EAST,23323,0.0109,87065.05,105764,4.70,99.86,287.45,73.01,38,134,0.0049,8.3,9679.03
2024-08-15,NORTH,29689,0.0070,155324.36,136266,4.24,99.55,50.53,45.96,161,44,0.0067,8.7,7047.32
2024-08-15,NORTHEAST,32415,0.0069,63089.01,179236,4.06,99.56,159.50,46.17,136,132,0.0061,8.8,1733.49
2024-08-15,NORTHWEST,19223,0.0142,133643.63,199243,4.13,99.82,220.89,70.85,178,45,0.0023,8.2,8347.72
2024-08-15,SOUTH,30826,0.0112,151219.82,178469,4.69,99.88,212.46,74.41,187,27,0.0061,7.1,9532.75
2024-08-15,SOUTHEAST,17114,0.0066,92389.62,196577,4.72,99.73,283.31,61.79,81,176,0.0051,8.5,2702.72
2024-08-15,SOUTHWEST,20327,0.0040,140363.26,84160,4.44,99.35,202.78,35.71,200,135,0.0058,6.9,1981.09
2024-08-15,WEST,16315,0.0037,81342.85,128190,4.33,99.44,50.70,47.78,50,124,0.0073,8.1,9822.41
2024-08-16,CENTRAL,18029,0.0082,126328.93,148901,4.27,99.89,94.50,29.47,21,70,0.0030,8.2,3238.29
2024-08-16,EAST,31089,0.0012,112558.26,144514,4.30,99.74,179.86,72.75,79,178,0.0053,8.1,7115.75
2024-08-16,NORTH,21216,0.0072,124277.20,166381,4.55,99.26,82.31,66.03,136,76,0.0030,7.0,3046.00
2024-08-16,NORTHEAST,23160,0.0051,94162.14,176743,4.54,99.63,130.65,36.33,165,48,0.0046,7.3,7997.71
2024-08-16,NORTHWEST,34535,0.0042,75250.14,118552,4.50,99.45,224.06,19.17,160,123,0.0027,6.7,4876.78
2024-08-16,SOUTH,21378,0.0118,86050.27,185368,4.78,99.24,206.55,22.12,29,120,0.0023,6.2,1286.15
2024-08-16,SOUTHEAST,29489,0.0105,102278.42,140402,4.09,99.64,62.81,32.44,190,93,0.0072,7.9,6039.35
2024-08-16,SOUTHWEST,26954,0.0099,108361.71,130207,4.30,99.64,121.91,39.39,181,164,0.0079,7.8,1757.21
2024-08-16,WEST,17009,0.0030,136960.18,155018,4.13,99.30,264.76,36.37,33,147,0.0077,8.9,6342.47
2024-08-17,CENTRAL,29645,0.0095,87183.94,185829,4.30,99.77,177.94,19.61,74,21,0.0050,6.9,9762.72
2024-08-17,EAST,25262,0.0117,71691.14,174515,4.07,99.28,106.10,15.40,33,40,0.0046,6.7,3103.65
2024-08-17,NORTH,32565,0.0122,60034.02,169888,4.76,99.53,136.84,39.76,159,49,0.0048,6.1,8219.10
2024-08-17,NORTHEAST,23118,0.0025,107730.19,155489,4.76,99.48,232.19,65.57,52,31,0.0021,7.8,3118.93
2024-08-17,NORTHWEST,32741,0.0112,83943.44,76683,4.68,99.49,237.59,63.79,184,72,0.0056,8.2,5491.15
2024-08-17,SOUTH,23646,0.0077,81655.91,65987,4.10,99.69,297.29,49.88,175,67,0.0029,6.7,6417.27
2024-08-17,SOUTHEAST,28700,0.0113,108318.40,122302,4.40,99.81,80.80,76.55,128,108,0.0042,6.6,3333.58
2024-08-17,SOUTHWEST,26280,0.0084,148024.78,85931,4.76,99.54,94.59,74.51,164,142,0.0076,8.5,1647.93
2024-08-17,WEST,19471,0.0028,103860.23,123457,4.21,99.80,95.29,75.31,161,125,0.0077,8.1,9437.34
2024-08-18,CENTRAL,32474,0.0071,125184.59,191914,4.73,99.53,207.18,36.66,103,31,0.0041,6.6,2745.82
2024-08-18,EAST,25969,0.0124,90992.11,191262,4.50,99.69,206.88,61.27,21,121,0.0072,6.0,2446.32
2024-08-18,NORTH,19826,0.0042,122566.01,74882,4.17,99.75,86.79,68.06,55,165,0.0041,6.6,9894.00
2024-08-18,NORTHEAST,27694,0.0031,96728.29,158390,4.60,99.80,204.78,30.68,162,80,0.0078,8.0,6258.04
2024-08-18,NORTHWEST,25091,0.0016,56455.56,89757,4.19,99.86,62.85,39.61,120,50,0.0063,6.9,7528.73
2024-08-18,SOUTH,29309,0.0123,96678.01,163883,4.14,99.54,90.86,68.55,195,43,0.0080,8.2,2906.61
2024-08-18,SOUTHEAST,24842,0.0077,98843.75,162764,4.35,99.62,287.08,71.99,196,85,0.0068,8.7,7827.38
2024-08-18,SOUTHWEST,23298,0.0132,103680.12,171793,4.07,99.35,207.45,27.34,169,173,0.0066,8.7,2226.06
2024-08-18,WEST,34647,0.0144,97980.67,191624,4.63,99.42,168.14,64.50,21,86,0.0046,6.7,2483.58
2024-08-19,CENTRAL,21156,0.0122,72957.83,175788,4.63,99.32,132.24,23.68,37,115,0.0066,8.6,1424.85
2024-08-19,EAST,15942,0.0071,126660.81,157347,4.35,99.45,159.16,53.19,64,152,0.0046,7.9,6186.08
2024-08-19,NORTH,19884,0.0071,120980.56,110356,4.31,99.21,64.97,78.78,45,165,0.0039,8.5,4846.88
2024-08-19,NORTHEAST,20470,0.0098,135659.51,132421,4.47,99.88,249.13,68.11,23,18,0.0020,7.0,7401.89
2024-08-19,NORTHWEST,24503,0.0136,69549.03,112941,4.61,99.78,73.34,59.82,117,129,0.0077,8.8,4350.28
2024-08-19,SOUTH,20135,0.0091,49960.62,69388,4.51,99.71,122.13,32.61,61,53,0.0033,8.8,9870.14
2024-08-19,SOUTHEAST,31665,0.0057,152436.09,93204,4.34,99.32,128.35,54.24,94,62,0.0023,6.8,8726.80
2024-08-19,SOUTHWEST,17217,0.0062,121448.37,123663,4.08,99.81,144.33,26.13,100,157,0.0044,6.9,7317.27
2024-08-19,WEST,26151,0.0132,99281.19,173390,4.57,99.46,240.88,62.05,177,39,0.0043,8.8,6936.27
2024-08-20,CENTRAL,25603,0.0065,89140.78,168797,4.43,99.21,99.30,62.79,88,18,0.0051,7.1,1535.36
2024-08-20,EAST,17156,0.0043,79144.26,190222,4.26,99.61,82.24,24.41,181,160,0.0033,8.1,1096.11
2024-08-20,NORTH,28615,0.0127,62601.29,163877,4.77,99.38,121.78,49.47,30,158,0.0062,8.6,5348.72
2024-08-20,NORTHEAST,29332,0.0034,160175.38,74110,4.34,99.41,245.19,68.92,197,146,0.0063,8.7,6232.00
2024-08-20,NORTHWEST,16677,0.0106,94747.53,97742,4.44,99.78,223.23,36.37,32,179,0.0022,7.8,7643.86
2024-08-20,SOUTH,30633,0.0113,74213.18,93636,4.76,99.60,53.27,28.17,82,44,0.0080,6.8,3552.11
2024-08-20,SOUTHEAST,16698,0.0015,51580.18,101133,4.63,99.51,64.68,76.95,172,172,0.0064,6.9,7836.75
2024-08-20,SOUTHWEST,33754,0.0098,56236.14,72449,4.07,99.40,170.51,79.07,111,126,0.0071,9.0,5785.75
2024-08-20,WEST,20779,0.0070,57982.19,73246,4.18,99.30,81.00,16.80,37,42,0.0048,6.7,5457.48
2024-08-21,CENTRAL,23012,0.0124,148332.71,80804,4.64,99.46,170.25,60.18,125,38,0.0056,6.6,4970.24
2024-08-21,EAST,30332,0.0037,133084.21,77814,4.32,99.48,182.65,42.47,162,158,0.0033,6.7,7523.15
2024-08-21,NORTH,29200,0.0048,89354.96,173149,4.72,99.60,87.19,54.16,89,30,0.0053,8.3,8338.25
2024-08-21,NORTHEAST,28552,0.0027,107554.05,166641,4.18,99.23,157.98,20.93,138,113,0.0076,6.8,2141.80
2024-08-21,NORTHWEST,33370,0.0131,75283.36,118130,4.30,99.53,159.48,22.50,38,148,0.0050,6.4,2098.36
2024-08-21,SOUTH,17309,0.0018,125893.45,82621,4.19,99.80,251.32,66.84,166,24,0.0045,8.0,4414.00
2024-08-21,SOUTHEAST,33515,0.0030,82206.14,96886,4.01,99.84,272.56,56.38,154,17,0.0043,8.4,7769.66
2024-08-21,SOUTHWEST,21771,0.0052,141821.41,100802,4.48,99.44,160.08,67.16,26,45,0.0057,7.8,4275.01
2024-08-21,WEST,20880,0.0030,86252.92,94890,4.50,99.50,125.51,31.71,129,159,0.0060,7.7,1211.75
2024-08-22,CENTRAL,23376,0.0124,125043.01,170466,4.14,99.78,299.62,40.88,41,90,0.0034,7.1,4709.07
2024-08-22,EAST,26102,0.0049,117376.28,191856,4.21,99.55,202.16,67.72,143,135,0.0070,6.2,7268.26
2024-08-22,NORTH,26175,0.0126,104215.86,185045,4.41,99.47,140.55,60.88,24,174,0.0053,8.2,9063.02
2024-08-22,NORTHEAST,34206,0.0040,130161.08,91577,4.26,99.21,265.76,28.60,124,100,0.0053,8.9,9133.07
2024-08-22,NORTHWEST,19622,0.0121,125400.23,114636,4.14,99.31,272.22,26.94,26,37,0.0046,8.1,7255.08
2024-08-22,SOUTH,30606,0.0096,91889.02,111575,4.64,99.90,100.66,51.12,188,168,0.0035,8.6,1770.42
2024-08-22,SOUTHEAST,18145,0.0077,78491.65,66366,4.07,99.22,230.82,24.45,108,78,0.0021,8.8,2100.30
2024-08-22,SOUTHWEST,25594,0.0122,142731.93,194122,4.28,99.60,126.17,58.96,38,39,0.0034,7.7,7687.93
2024-08-22,WEST,24696,0.0121,149309.39,114783,4.37,99.61,137.10,42.90,98,159,0.0040,6.1,5691.74
2024-08-23,CENTRAL,22365,0.0077,149433.64,66597,4.27,99.24,118.14,34.54,61,85,0.0023,6.4,6575.84
2024-08-23,EAST,27595,0.0039,151273.10,173397,4.27,99.47,190.61,30.35,162,88,0.0069,6.6,6434.78
2024-08-23,NORTH,24723,0.0020,99019.74,156286,4.11,99.53,252.37,59.99,34,150,0.0056,8.5,3234.27
2024-08-23,NORTHEAST,33022,0.0076,76095.36,89221,4.67,99.23,59.09,35.69,55,90,0.0050,8.2,7190.84
2024-08-23,NORTHWEST,20905,0.0019,135299.21,77443,4.52,99.46,164.20,67.51,109,146,0.0070,6.1,5849.41
2024-08-23,SOUTH,30684,0.0125,75422.07,188784,4.26,99.50,95.88,77.16,58,154,0.0036,8.1,6084.48
2024-08-23,SOUTHEAST,15119,0.0108,57336.41,92816,4.24,99.29,223.12,70.43,197,131,0.0046,8.7,8303.54
2024-08-23,SOUTHWEST,30204,0.0127,67447.42,116351,4.68,99.25,272.94,20.57,150,46,0.0048,8.7,3355.63
2024-08-23,WEST,31031,0.0031,128547.40,178322,4.24,99.75,281.48,18.36,176,146,0.0052,6.1,3094.14
2024-08-24,CENTRAL,15482,0.0081,130716.20,149012,4.10,99.52,238.24,32.00,96,132,0.0035,8.4,7653.19
2024-08-24,EAST,34781,0.0076,103813.26,178984,4.43,99.48,158.72,46.01,186,145,0.0023,7.3,7327.54
2024-08-24,NORTH,16772,0.0014,129110.86,57308,4.14,99.30,103.43,50.34,125,127,0.0039,8.1,1568.33
2024-08-24,NORTHEAST,30505,0.0071,57181.53,140038,4.05,99.27,60.20,66.15,186,139,0.0029,7.4,4666.96
2024-08-24,NORTHWEST,34279,0.0024,74436.63,89469,4.20,99.79,76.46,34.43,185,120,0.0076,6.1,3468.33
2024-08-24,SOUTH,33031,0.0027,93033.24,161739,4.18,99.46,132.62,74.32,175,163,0.0062,7.5,6281.13
2024-08-24,SOUTHEAST,25145,0.0065,103773.99,118101,4.52,99.59,233.12,47.56,155,18,0.0020,6.5,8563.43
2024-08-24,SOUTHWEST,15962,0.0090,133355.78,102943,4.37,99.80,151.32,62.33,66,126,0.0045,6.4,4477.90
2024-08-24,WEST,27118,0.0082,125298.94,168930,4.11,99.83,122.84,56.62,43,158,0.0052,7.3,6268.57
2024-08-25,CENTRAL,19445,0.0022,56042.78,141830,4.73,99.36,224.53,48.12,151,19,0.0055,7.3,2883.00
2024-08-25,EAST,18879,0.0064,130410.78,101862,4.53,99.37,74.89,34.42,92,64,0.0029,8.5,2913.08
2024-08-25,NORTH,27177,0.0016,116534.03,139792,4.67,99.67,51.70,49.27,117,125,0.0021,8.0,7375.36
2024-08-25,NORTHEAST,21099,0.0108,138072.37,134644,4.46,99.74,269.83,78.84,113,63,0.0062,7.9,5053.85
2024-08-25,NORTHWEST,30936,0.0076,136230.33,147134,4.25,99.41,265.20,40.83,72,161,0.0022,6.0,2766.32
2024-08-25,SOUTH,20885,0.0058,77315.43,90681,4.58,99.36,246.45,78.61,97,80,0.0030,7.2,7662.45
2024-08-25,SOUTHEAST,32108,0.0049,111554.33,75414,4.59,99.50,291.53,70.07,125,154,0.0028,8.9,8972.75
2024-08-25,SOUTHWEST,17006,0.0113,81724.99,74524,4.78,99.45,279.53,64.10,90,50,0.0063,7.9,6238.74
2024-08-25,WEST,30490,0.0092,153581.64,97670,4.15,99.21,219.78,37.92,77,147,0.0065,8.6,5726.94
2024-08-26,CENTRAL,23110,0.0048,56979.46,166146,4.73,99.24,157.81,60.57,22,124,0.0053,7.0,6762.81
2024-08-26,EAST,34517,0.0141,74594.42,59966,4.70,99.26,209.97,61.82,160,145,0.0068,8.6,3583.22
2024-08-26,NORTH,17378,0.0015,137111.39,57405,4.25,99.35,103.55,42.32,23,46,0.0067,8.1,5980.54
2024-08-26,NORTHEAST,17396,0.0088,65831.76,78255,4.69,99.50,82.63,52.17,157,118,0.0049,6.4,5423.32
2024-08-26,NORTHWEST,15012,0.0069,71364.94,195508,4.22,99.60,180.38,15.91,166,30,0.0035,6.4,5718.02
2024-08-26,SOUTH,18698,0.0131,70936.13,99086,4.02,99.37,135.84,16.86,74,114,0.0020,8.5,9622.39
2024-08-26,SOUTHEAST,24058,0.0034,109140.16,87400,4.31,99.25,268.62,69.95,47,100,0.0038,8.9,1161.88
2024-08-26,SOUTHWEST,26795,0.0037,136532.51,97439,4.48,99.84,138.41,30.44,44,113,0.0050,8.1,5664.76
2024-08-26,WEST,26776,0.0128,156491.90,195447,4.51,99.31,217.46,73.51,35,22,0.0068,7.3,1335.05
2024-08-27,CENTRAL,20836,0.0118,111482.77,60556,4.66,99.21,92.99,42.06,46,101,0.0026,7.8,9056.07
2024-08-27,EAST,32828,0.0024,154750.17,171472,4.21,99.89,197.79,53.93,119,34,0.0058,8.4,3094.36
2024-08-27,NORTH,31926,0.0088,147373.21,116839,4.48,99.52,275.19,32.43,75,32,0.0034,8.5,7364.42
2024-08-27,NORTHEAST,34354,0.0067,72289.92,118079,4.76,99.29,167.40,64.05,129,77,0.0062,6.0,6495.29
2024-08-27,NORTHWEST,18845,0.0095,63881.82,142267,4.08,99.64,65.91,72.74,184,34,0.0050,8.4,4758.20
2024-08-27,SOUTH,15221,0.0033,147068.74,117103,4.42,99.58,252.59,46.30,62,115,0.0025,8.5,1294.15
2024-08-27,SOUTHEAST,33557,0.0106,103875.07,66484,4.33,99.81,122.17,78.77,142,118,0.0023,7.2,8240.93
2024-08-27,SOUTHWEST,22923,0.0076,121693.82,92269,4.52,99.45,185.62,63.54,61,46,0.0061,7.4,7898.55
2024-08-27,WEST,27102,0.0020,155900.74,187489,4.64,99.23,284.27,34.12,145,138,0.0047,7.4,1886.38
2024-08-28,CENTRAL,17253,0.0063,68914.83,98392,4.38,99.79,85.75,21.68,101,65,0.0025,8.9,7798.82
2024-08-28,EAST,25353,0.0098,99999.36,88175,4.37,99.35,67.38,21.83,199,96,0.0027,6.8,2302.15
2024-08-28,NORTH,16126,0.0018,132322.62,82686,4.70,99.32,150.73,30.53,124,96,0.0060,8.9,7053.65
2024-08-28,NORTHEAST,32080,0.0097,103227.54,115169,4.67,99.40,181.07,29.60,72,158,0.0054,8.1,4542.41
2024-08-28,NORTHWEST,33255,0.0047,136442.94,138940,4.38,99.63,210.81,25.10,42,56,0.0078,8.6,2506.29
2024-08-28,SOUTH,23755,0.0053,142484.05,61388,4.78,99.30,117.06,63.36,99,115,0.0064,8.1,3742.86
2024-08-28,SOUTHEAST,16933,0.0052,111364.61,183497,4.21,99.56,173.98,72.54,144,117,0.0067,7.0,4875.77
2024-08-28,SOUTHWEST,15246,0.0128,108834.75,156117,4.01,99.57,115.86,74.54,170,152,0.0067,6.2,8348.85
2024-08-28,WEST,33094,0.0017,99119.20,83150,4.65,99.74,296.32,73.79,45,62,0.0033,6.9,9140.58
2024-08-29,CENTRAL,34708,0.0061,104950.19,187850,4.46,99.79,148.77,49.41,169,67,0.0057,7.0,5617.17
2024-08-29,EAST,34588,0.0055,59938.57,122051,4.60,99.40,150.94,62.70,22,103,0.0046,8.6,2486.74
2024-08-29,NORTH,28430,0.0150,80831.98,122790,4.13,99.82,298.41,57.87,137,89,0.0077,6.3,6679.03
2024-08-29,NORTHEAST,16032,0.0131,83945.48,91666,4.40,99.76,88.47,16.58,20,29,0.0027,8.8,3920.07
2024-08-29,NORTHWEST,20903,0.0013,133968.80,104677,4.50,99.45,267.71,42.64,160,20,0.0051,7.0,3710.45
2024-08-29,SOUTH,17573,0.0070,75826.14,106620,4.60,99.38,159.68,73.71,36,74,0.0055,7.7,7610.84
2024-08-29,SOUTHEAST,16054,0.0029,112050.31,53876,4.46,99.36,202.36,58.88,129,26,0.0064,6.8,4369.22
2024-08-29,SOUTHWEST,34671,0.0061,79723.64,50886,4.06,99.36,199.06,32.75,89,63,0.0077,7.7,2025.62
2024-08-29,WEST,18342,0.0114,70107.99,126507,4.31,99.33,90.81,23.41,133,60,0.0056,8.8,1973.73
2024-08-30,CENTRAL,34123,0.0084,93876.33,135910,4.59,99.21,262.78,38.72,49,89,0.0052,8.7,4356.40
2024-08-30,EAST,16893,0.0142,99249.86,104326,4.67,99.76,157.38,50.29,35,32,0.0063,6.3,9180.05
2024-08-30,NORTH,19890,0.0110,103536.80,105072,4.45,99.61,184.43,72.09,182,78,0.0049,7.7,5433.24
2024-08-30,NORTHEAST,28557,0.0055,74075.18,171132,4.74,99.29,96.94,66.07,156,73,0.0050,6.6,3035.78
2024-08-30,NORTHWEST,21750,0.0032,156673.33,71720,4.35,99.67,117.53,63.93,154,42,0.0069,8.7,8805.64
2024-08-30,SOUTH,21192,0.0090,78011.50,76795,4.79,99.66,223.02,73.30,143,100,0.0051,7.5,5754.50
2024-08-30,SOUTHEAST,32486,0.0043,112184.08,181510,4.12,99.26,173.61,23.48,84,138,0.0056,8.1,9216.91
2024-08-30,SOUTHWEST,28776,0.0068,105542.16,92815,4.32,99.64,54.99,79.13,65,79,0.0077,6.9,1194.60
2024-08-30,WEST,27030,0.0015,97515.39,60204,4.45,99.66,150.96,73.04,172,49,0.0059,7.3,1552.28
2024-08-31,CENTRAL,33538,0.0137,57772.95,102566,4.10,99.70,239.98,62.12,29,131,0.0049,8.1,3101.21
2024-08-31,EAST,16367,0.0080,59746.82,61755,4.45,99.40,247.00,71.53,167,27,0.0059,6.5,6127.22
2024-08-31,NORTH,16984,0.0124,102173.54,69272,4.19,99.44,277.28,65.49,98,106,0.0043,8.3,5537.59
2024-08-31,NORTHEAST,27291,0.0078,91708.90,174341,4.27,99.31,69.30,48.12,171,165,0.0042,8.4,7702.89
2024-08-31,NORTHWEST,26483,0.0088,117099.54,187093,4.69,99.83,216.41,32.90,102,91,0.0024,6.2,6340.51
2024-08-31,SOUTH,22416,0.0141,71648.07,172450,4.09,99.25,253.00,73.17,102,100,0.0073,8.0,8996.22
2024-08-31,SOUTHEAST,16945,0.0138,95934.16,145125,4.62,99.71,171.00,36.95,155,61,0.0069,7.4,3852.40
2024-08-31,SOUTHWEST,23302,0.0081,131764.59,121370,4.21,99.45,207.88,31.33,200,156,0.0035,8.4,5023.67
2024-08-31,WEST,16063,0.0048,87337.14,187603,4.65,99.82,179.45,45.93,63,93,0.0056,7.9,9925.28
2024-09-01,CENTRAL,30096,0.0113,61363.30,127473,4.33,99.82,164.41,75.04,62,89,0.0078,6.6,4315.34
2024-09-01,EAST,27100,0.0081,61095.95,76077,4.44,99.41,241.38,29.35,35,39,0.0070,6.7,9700.46
2024-09-01,NORTH,18967,0.0081,99048.13,191246,4.20,99.71,73.75,47.31,163,25,0.0061,8.9,9816.12
2024-09-01,NORTHEAST,24092,0.0028,91854.02,66827,4.07,99.37,135.75,36.87,86,35,0.0071,8.6,4113.81
2024-09-01,NORTHWEST,20392,0.0140,142384.90,109348,4.45,99.75,252.87,20.82,45,117,0.0034,8.0,5078.06
2024-09-01,SOUTH,29383,0.0119,67497.94,119078,4.64,99.63,153.11,79.07,20,141,0.0045,6.6,7852.36
2024-09-01,SOUTHEAST,30291,0.0132,155411.06,131330,4.06,99.46,132.50,36.84,134,21,0.0059,8.2,9424.94
2024-09-01,SOUTHWEST,20989,0.0114,61672.21,185374,4.33,99.88,151.00,31.79,27,43,0.0025,7.4,2148.42
2024-09-01,WEST,28835,0.0128,110993.57,58169,4.47,99.73,283.79,73.42,118,176,0.0055,7.8,1029.83
2024-09-02,CENTRAL,32443,0.0041,74986.59,155097,4.37,99.46,50.80,77.66,76,119,0.0034,7.8,5157.18
2024-09-02,EAST,20751,0.0102,58998.48,144644,4.00,99.68,89.09,61.88,169,104,0.0026,7.9,5228.97
2024-09-02,NORTH,21606,0.0027,97762.01,178820,4.23,99.69,151.86,73.25,154,134,0.0041,8.6,3522.55
2024-09-02,NORTHEAST,32827,0.0075,84920.95,128580,4.52,99.43,244.18,19.28,146,158,0.0038,6.8,6194.59
2024-09-02,NORTHWEST,16135,0.0074,73356.11,139154,4.41,99.64,246.90,45.17,183,176,0.0039,6.8,1069.50
2024-09-02,SOUTH,28056,0.0078,95450.02,147017,4.80,99.77,176.71,24.33,74,80,0.0061,8.4,2182.88
2024-09-02,SOUTHEAST,23564,0.0107,149921.22,80879,4.52,99.24,221.83,74.61,177,97,0.0038,6.2,6669.41
2024-09-02,SOUTHWEST,21627,0.0125,111287.48,82626,4.43,99.32,67.19,68.43,56,84,0.0065,6.9,8117.61
2024-09-02,WEST,16442,0.0041,161179.65,194628,4.57,99.78,289.24,32.93,65,75,0.0079,6.4,8319.69
2024-09-03,CENTRAL,18774,0.0106,72002.45,117097,4.02,99.81,279.75,22.16,35,85,0.0039,8.0,1538.56
2024-09-03,EAST,15287,0.0065,157730.28,184256,4.77,99.84,170.99,54.79,194,72,0.0027,6.9,2295.94
2024-09-03,NORTH,18008,0.0059,74129.03,71073,4.07,99.45,216.22,45.13,122,44,0.0061,6.9,1481.44
2024-09-03,NORTHEAST,29609,0.0057,88399.87,68005,4.48,99.75,216.65,19.70,23,141,0.0034,6.3,9714.53
2024-09-03,NORTHWEST,22983,0.0061,84885.02,157576,4.13,99.75,237.25,70.38,142,109,0.0027,6.1,8052.27
2024-09-03,SOUTH,29488,0.0129,92946.41,92976,4.25,99.58,203.80,67.63,161,88,0.0077,7.2,2661.09
2024-09-03,SOUTHEAST,27965,0.0087,101486.88,150921,4.56,99.73,246.12,28.44,192,164,0.0071,8.4,7354.06
2024-09-03,SOUTHWEST,17123,0.0027,91824.31,112002,4.77,99.21,241.52,74.41,141,135,0.0026,8.8,6088.82
2024-09-03,WEST,31736,0.0079,56487.81,128095,4.12,99.52,184.62,42.42,74,118,0.0038,6.6,1876.36
2024-09-04,CENTRAL,20322,0.0128,116158.43,161478,4.40,99.86,144.54,22.07,191,41,0.0078,6.6,6325.28
2024-09-04,EAST,22998,0.0073,146222.41,173618,4.05,99.34,153.16,55.62,42,107,0.0057,7.8,3243.99
2024-09-04,NORTH,33121,0.0025,52431.39,127281,4.52,99.26,82.45,38.07,109,67,0.0035,8.5,2710.12
2024-09-04,NORTHEAST,19962,0.0084,63735.53,117672,4.06,99.37,80.99,62.46,52,40,0.0045,7.0,2308.82
2024-09-04,NORTHWEST,19933,0.0051,137830.81,107407,4.42,99.53,218.05,28.49,76,123,0.0049,6.2,3409.31
2024-09-04,SOUTH,32821,0.0020,89819.84,174544,4.73,99.33,161.71,67.87,40,115,0.0040,7.6,4342.79
2024-09-04,SOUTHEAST,34440,0.0074,94309.16,84345,4.13,99.54,186.09,16.15,59,65,0.0037,8.2,7837.22
2024-09-04,SOUTHWEST,27220,0.0019,136423.92,171699,4.00,99.27,233.71,29.99,127,156,0.0051,8.2,4041.95
2024-09-04,WEST,30040,0.0136,70478.97,156048,4.45,99.46,112.02,20.84,40,37,0.0031,7.7,5572.04
2024-09-05,CENTRAL,15868,0.0073,67490.90,74651,4.32,99.21,253.46,16.10,49,151,0.0070,8.8,7048.69
2024-09-05,EAST,29581,0.0041,123787.35,127322,4.07,99.36,281.01,51.74,21,175,0.0029,7.0,9848.58
